,AC131956.2,AL731556.2,PRSS41,AC107081.1,AC012101.2,ZBTB7C,OR4K11P,RN7SL624P,RN7SL581P,PXMP2,LRFN4,FAM168B,LINC01397,ARIH1,RIOK3,FOCAD_AS1,OR2T5,FAM224A,AC064843.1,AC110994.1,AC073284.1,CDC37P1,LAMP2,TEX38,ELAVL4,FCRLB,C4BPB,AL158207.1,AC092636.1,SEC14L5,LINC02668,PIN1,AC002377.1,DDIAS,AL121908.1,RN7SL215P,AC092299.1,HNRNPA3P9,MRPL21,GRM7,AC110620.2,LINC02390,AC066612.1,DUX4L37,CLIP1_AS1,AC124854.1,ANKRD26P3,AC099560.2,AC068418.2,UBE2Q2P6
12H007,0.05307844348341968,0.0,0.0,0.0,1.8977919819392246,1.9171903085115642,0.004321373782642578,0.0,1.639386869017684,0.0,0.0,0.0,0.0,0.03742649794062367,0.0,0.5314789170422551,0.0,0.004321373782642578,1.714413592287121,0.0,0.029383777685209667,0.0,0.21748394421390624,2.3706795958238587,0.0,0.0,0.0,0.05307844348341968,0.0,0.5921767573958667,0.28103336724772754,0.02530586526477026,0.24054924828259971,0.0,0.3159703454569178,0.20682587603184968,0.008600171761917567,0.0,0.15228834438305647,0.28330122870354957,0.0,0.04532297878665747,1.549493713215013,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,1.3014640731432998
12H012,0.05307844348341968,0.0,0.0,0.0,2.009578360794542,1.6309361190641913,0.021189299069938092,0.0,1.61689542640076,0.0,0.0,0.0,0.0,0.10037054511756291,0.0,0.20411998265592482,0.008600171761917567,0.0,1.709948016510761,0.01703333929878037,0.04921802267018165,0.0,0.3944516808262163,1.8744818176994664,0.0,0.0,0.0,0.21748394421390624,0.0,0.30319605742048883,0.16731733474817606,0.07554696139253074,0.04532297878665747,0.0,0.21218760440395779,0.2764618041732442,0.008600171761917567,0.0,0.6919651027673603,0.2944662261615929,0.0,0.0,1.3036279763838898,0.021189299069938092,0.0,0.01703333929878037,0.0,0.021189299069938092,0.008600171761917567,0.9523080096621253
12H021,0.0,0.0,0.0,0.0,2.0217266644137775,1.9742813588778305,0.0,0.0,1.529430354366986,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.4065401804339551,0.0,0.0,1.7429606702141525,0.0,0.0,0.0,0.5587085705331657,2.276438825021309,0.0,0.0,0.0,0.22530928172586287,0.004321373782642578,0.541579243946581,0.2528530309798932,0.03342375548694973,0.0,0.0,0.20411998265592482,0.271841606536499,0.0,0.0,0.1205739312058499,0.32428245529769273,0.0,0.31386722036915343,1.4763968267253302,0.09691001300805642,0.0,0.03742649794062367,0.0,0.0,0.0,1.159266331093494
12H033,0.0,0.0,0.004321373782642578,0.0,2.12057393120585,2.069409070671793,0.012837224705172217,0.0,1.698448538015329,0.0,0.0,0.0,0.0,0.10037054511756291,0.0,0.30319605742048883,0.004321373782642578,0.0,1.8094923769373419,0.004321373782642578,0.09342168516223506,0.0,0.26245108973042947,1.972665592266111,0.0,0.0,0.0,0.08990511143939793,0.029383777685209667,0.4014005407815441,0.21748394421390624,0.021189299069938092,0.16136800223497488,0.0,0.06069784035361165,0.3944516808262163,0.029383777685209667,0.0,0.11727129565576427,0.49554433754644844,0.01703333929878037,0.0,1.269746373130767,0.0,0.0,0.056904851336472634,0.0,0.04532297878665747,0.0,0.8475726591421122
12H039,0.0,0.0,0.02530586526477026,0.0,1.8313577854420675,1.8125122842899826,0.004321373782642578,0.0,1.3092041796704075,0.05307844348341968,0.0,0.01703333929878037,0.0,0.1367205671564068,0.0,0.4065401804339551,0.004321373782642578,0.0,1.6710802327388494,0.0,0.008600171761917567,0.0,0.43933269383026263,2.2778841422402,0.012837224705172217,0.0,0.0,0.008600171761917567,0.01703333929878037,0.4593924877592308,0.26007138798507473,0.0,0.04921802267018165,0.0,0.22788670461367355,0.1931245983544616,0.008600171761917567,0.02530586526477026,0.2304489213782739,0.36172783601759284,0.0,0.0,1.2232362731029975,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,1.0696680969115957
12H042,0.0,0.0,0.0,0.0,1.9988693638823443,1.9401178667477186,0.03742649794062367,0.0,1.4898179083014507,0.1846914308175988,0.0,0.0,0.0,0.06818586174616162,0.0,0.3521825181113625,0.0,0.0,1.5861370252307931,0.0,0.06445798922691845,0.0,0.23552844690754893,2.3225500597780138,0.0,0.0,0.0,0.17609125905568124,0.004321373782642578,0.01703333929878037,0.5932860670204572,0.008600171761917567,0.04139268515822507,0.0,0.28555730900777376,0.23299611039215382,0.1903316981702915,0.0,0.6464037262230695,0.23552844690754893,0.0,0.021189299069938092,1.5074510609019698,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,1.121559844187501
12H044,0.0,0.0,0.0,0.0,2.0256335110606978,1.9716468820643067,0.008600171761917567,0.0,1.6798819421128623,0.03342375548694973,0.0,0.0,0.0,0.06818586174616162,0.0,0.40483371661993806,0.004321373782642578,0.0,1.759214431234244,0.0,0.03342375548694973,0.0,0.3944516808262163,2.4564723159751454,0.0,0.0,0.0,0.2741578492636798,0.0,0.0,0.4329692908744057,0.03342375548694973,0.04921802267018165,0.0,0.31386722036915343,0.23299611039215382,0.16136800223497488,0.01703333929878037,0.7347998295888469,0.3096301674258988,0.0,0.0,1.6150026145245884,0.029383777685209667,0.0,0.04921802267018165,0.18752072083646307,0.012837224705172217,0.0,1.1878026387184193
12H045,0.0,0.0,0.021189299069938092,0.0,1.9965992227001668,1.8918718304455837,0.0,0.0,1.598899887063883,0.03742649794062367,0.0,0.0,0.0,0.07554696139253074,0.0,0.5024271199844327,0.0,0.004321373782642578,1.761852694466383,0.0,0.01703333929878037,0.0,0.42488163663106704,2.141951195862753,0.0,0.0,0.0,0.02530586526477026,0.0,0.4329692908744057,0.437750562820388,0.34635297445063856,0.029383777685209667,0.0,0.23552844690754893,0.20411998265592482,0.1205739312058499,0.021189299069938092,0.367355921026019,0.22530928172586287,0.0,0.06069784035361165,1.5058280338548362,0.11727129565576427,0.0,0.012837224705172217,0.0,0.0,0.0,1.0704073217401198
12H055,0.0,0.0,0.0,0.0,1.8985057855343586,2.018742095762382,0.012837224705172217,0.0,1.3096301674258988,0.0,0.0,0.0,0.0,0.0,0.0,0.09691001300805642,0.004321373782642578,0.0,1.940317221574218,0.0,0.07188200730612536,0.0,0.5024271199844327,1.9877109431303057,0.0,0.0,0.0,0.0,1.588271706842329,0.6580113966571124,0.15836249209524964,0.5622928644564746,0.12385164096708583,0.0,0.12385164096708583,0.41161970596323016,0.0,0.0,0.2764618041732442,0.22271647114758328,0.0,0.0,1.4479328655921802,0.0,0.0,0.3521825181113625,0.0,0.021189299069938092,0.0,1.184123354239671
12H056,0.0,0.0,0.0,0.0,1.874191804679071,1.9228810912082934,0.0,0.0,1.7421750432236771,0.0,0.0,0.0,0.0,0.1643528557844371,0.0,0.4424797690644485,0.03342375548694973,0.0,1.9451730461739,0.06445798922691845,0.008600171761917567,0.0,0.15228834438305647,2.318188594151796,0.0,0.0,0.0,0.008600171761917567,0.004321373782642578,0.48287358360875376,0.39619934709573634,0.04532297878665747,0.35024801833416286,0.01703333929878037,0.1846914308175988,0.18184358794477254,0.01703333929878037,0.0,0.19865708695442263,0.33041377334919075,0.0,0.0,1.639386869017684,0.0,0.0,0.004321373782642578,0.28555730900777376,0.029383777685209667,0.004321373782642578,1.0111473607757975
12H057,0.0,0.0,0.06069784035361165,0.0,1.9431976300689262,1.9276782641379915,0.07918124604762482,0.0,1.4479328655921802,0.0,0.0,0.0,0.0,0.04921802267018165,0.0,0.41161970596323016,0.03342375548694973,0.0,1.8278214276828022,0.0,0.09691001300805642,0.0,0.42975228000240795,2.217273326129321,0.0,0.0,0.0,0.04921802267018165,0.0,0.08278537031645007,0.08635983067474821,0.02530586526477026,0.16731733474817606,0.0,0.2148438480476979,0.26007138798507473,0.23804610312879543,0.0,0.02530586526477026,0.26245108973042947,0.0,0.021189299069938092,1.4743619760326307,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,1.3023309286843994
12H058,0.0,0.0,0.07188200730612536,0.0,1.8428587624452937,1.7319109421168724,0.0,0.0,1.67052415778208,0.0,0.0,0.0,0.0,0.03742649794062367,0.0,0.04921802267018165,0.0,0.0,1.8981215755411076,0.0,0.12710479836480765,0.0,0.37839790094813763,2.0656917280932707,0.0,0.0,0.0,0.22530928172586287,0.0,0.250420002308894,0.20139712432045143,0.056904851336472634,0.056904851336472634,0.0,0.17609125905568124,0.19865708695442263,0.0,0.0,0.08990511143939793,0.24054924828259971,0.0,0.0,1.395501124305626,0.13033376849500614,0.0,0.03342375548694973,0.0,0.05307844348341968,0.0,0.9982593384236987
12H067,0.0,0.0,0.012837224705172217,0.0,0.791690649020118,2.2025700460974837,0.008600171761917567,0.0,2.0846834979032507,0.13987908640123647,0.0,0.0,0.0,0.16136800223497488,0.008600171761917567,0.04532297878665747,0.029383777685209667,0.0,1.6100210246641453,0.0,0.0,0.0,1.0068937079479006,1.8592584174673068,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.1846914308175988,0.04139268515822507,0.8068580295188175,0.0,0.2787536009528289,0.08990511143939793,0.008600171761917567,0.0,0.12385164096708583,0.6211762817750351,0.0,0.0,1.5902844037181618,0.029383777685209667,0.0,0.0,0.0,0.0,0.08635983067474821,1.0334237554869496
12H079,0.0,0.0,0.012837224705172217,0.0,1.9834007381805383,1.9839869219651896,0.004321373782642578,0.0,1.6246945312720813,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,0.4424797690644485,0.008600171761917567,0.0,2.035229556350212,0.0,0.021189299069938092,0.0,0.28330122870354957,2.427275077702666,0.0,0.0,0.0,0.03342375548694973,0.004321373782642578,0.4638929889859073,0.4487063199050799,0.1903316981702915,0.22788670461367355,0.0,0.23299611039215382,0.320146286111054,0.021189299069938092,0.03342375548694973,0.15228834438305647,0.5514499979728752,0.0,0.0,1.5471591213274176,0.0,0.0,0.11727129565576427,0.0,0.0,0.05307844348341968,1.3905818785504354
12H091,0.0,0.0,0.04139268515822507,0.0,1.913972711550971,1.8955330394840704,0.0,0.0,1.244771761495295,0.06069784035361165,0.0,0.0,0.0,0.05307844348341968,0.0,0.47712125471966244,0.0,0.0,1.777716738609626,0.0,0.04532297878665747,0.0,0.1846914308175988,2.134591434710877,0.0,0.0,0.0,0.0,0.06445798922691845,0.24303804868629442,0.2304489213782739,0.008600171761917567,0.05307844348341968,0.0,0.1903316981702915,0.3010299956639812,0.0,0.0,0.06069784035361165,0.12710479836480765,0.0,0.0,1.455453968778628,0.271841606536499,0.0,0.08278537031645007,0.0,0.0,0.0,1.0711452904510828
12H098,0.0,0.0,0.004321373782642578,0.0,2.007278247334244,1.954628377507271,0.029383777685209667,0.0,1.166133970305109,0.12385164096708583,0.0,0.0,0.0,0.03342375548694973,0.0,0.26007138798507473,0.004321373782642578,0.0,1.813580988568192,0.0,0.021189299069938092,0.0,0.11058971029924897,1.957319896855341,0.0,0.0,0.0,0.08635983067474821,0.008600171761917567,0.012837224705172217,0.2966651902615311,0.12385164096708583,0.10720996964786837,0.0,0.3364597338485295,0.22530928172586287,0.1205739312058499,0.09691001300805642,0.4927603890268375,0.10380372095595687,0.0,0.0,1.37984917876283,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.9956351945975499
12H117,0.0,0.0,0.03742649794062367,0.0,0.6020599913279624,2.120113071407684,0.0,0.0,2.01292154554456,0.32633586092875144,0.0,0.0,0.0,0.04532297878665747,0.0,0.13033376849500614,0.0,0.0,1.7548832282521676,0.03742649794062367,0.004321373782642578,0.0,0.9459607035775686,2.0077051143647804,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.13987908640123647,0.0,0.5490032620257879,0.0,0.2576785748691845,0.16136800223497488,0.029383777685209667,0.0,0.012837224705172217,0.4132997640812518,0.0,0.0,1.8603979051273127,0.0,0.0,0.0,0.0,0.0,0.0,1.330210784571528
12H124,0.0,0.0,0.06069784035361165,0.0,2.00552369267328,1.9410142437055697,0.0,0.0,1.6204483847117088,0.06069784035361165,0.0,0.0,0.0,0.03742649794062367,0.0,0.39619934709573634,0.0,0.008600171761917567,1.7548068553544234,0.0,0.03342375548694973,0.0,0.2944662261615929,2.0347086513410693,0.0,0.0,0.0,0.04139268515822507,0.021189299069938092,0.46686762035410945,0.18184358794477254,0.2576785748691845,0.2528530309798932,0.0,0.1903316981702915,0.17026171539495738,0.04139268515822507,0.0,0.04921802267018165,0.4623979978989561,0.0,0.021189299069938092,1.475380593143361,0.22530928172586287,0.0,0.029383777685209667,0.0,0.021189299069938092,0.0,1.0614524790871933
12H139,0.0,0.0,0.0,0.0,1.9828589423120753,2.0328604159521437,0.0,0.0,1.702258163162094,0.0,0.0,0.0,0.0,0.0,0.0,0.49554433754644844,0.0,0.0,2.0723969665217616,0.0,0.012837224705172217,0.0,0.08635983067474821,2.1643231085682944,0.0,0.0,0.0,0.0,0.004321373782642578,0.26481782300953643,0.22788670461367355,0.20411998265592482,0.12385164096708583,0.0,0.20411998265592482,0.17026171539495738,0.03342375548694973,0.0,0.6766936096248666,0.320146286111054,0.0,0.0,1.4207806195485655,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,1.1129399760840801
12H149,0.0,0.0,0.0,0.0,1.8555797225017179,1.8698182079793282,0.004321373782642578,0.0,1.6310376965367404,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.4471580313422192,0.0,0.008600171761917567,1.7889457270237477,0.0,0.056904851336472634,0.0,1.4111144185509048,2.404251988116905,0.012837224705172217,0.0,0.0,0.03742649794062367,0.004321373782642578,0.06069784035361165,0.24551266781414982,0.07188200730612536,0.01703333929878037,0.0,0.2304489213782739,0.21748394421390624,0.0,0.0,0.0,0.32633586092875144,0.0,0.0,1.4785664955938433,0.01703333929878037,0.0,0.008600171761917567,0.0,0.0,0.22010808804005513,1.160768561861128
12H165,0.0,0.0,0.0,0.0,1.9358597980378804,1.8943714538562377,0.0,0.0,1.5731037831639911,0.17897694729316943,0.0,0.0,0.0,0.09691001300805642,0.0,0.35024801833416286,0.0,0.0,1.6295115342004531,0.0,0.0,0.0,0.3996737214810381,2.4006588497649735,0.0,0.0,0.0,0.08278537031645007,0.004321373782642578,0.0,0.290034611362518,0.03342375548694973,0.03342375548694973,0.0,0.31175386105575426,0.1643528557844371,0.250420002308894,0.0,0.7209857441537391,0.250420002308894,0.0,0.0,1.4326486600131068,0.0,0.0,0.021189299069938092,0.271841606536499,0.0,0.0,1.1251558295805302
12H166,0.0,0.0,0.0,0.0,2.000650953629595,1.9060655447552368,0.0,0.0,1.2467447097238413,0.09342168516223506,0.0,0.0,0.0,0.01703333929878037,0.0,0.2966651902615311,0.0,0.0,1.668292710448221,0.0,0.1553360374650618,0.0,0.30319605742048883,2.0845405320614843,0.012837224705172217,0.0,0.0,0.1205739312058499,0.0,0.04532297878665747,0.2966651902615311,0.290034611362518,0.12710479836480765,0.0,0.17897694729316943,0.26245108973042947,0.08990511143939793,0.0,0.24054924828259971,0.13987908640123647,0.0,0.04139268515822507,1.3621053192937729,0.012837224705172217,0.0,0.004321373782642578,0.0,0.01703333929878037,0.0,1.1146109842321732
12H170,0.0,0.0,0.03742649794062367,0.0,1.3848907965305541,1.297760511099134,0.0,0.0,0.8488047010518037,0.09691001300805642,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.0,0.004321373782642578,1.2357808703275603,0.0,0.02530586526477026,0.0,0.5865873046717549,1.2866809693549301,0.0,0.0,0.0,0.004321373782642578,0.008600171761917567,0.04139268515822507,0.06818586174616162,0.06818586174616162,0.01703333929878037,0.0,0.04921802267018165,0.08635983067474821,0.0,0.01703333929878037,0.08278537031645007,0.11727129565576427,0.0,0.012837224705172217,0.8836614351536176,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.5854607295085006
12H171,0.0,0.0,0.0,0.0,1.8569704334824924,1.946845113960623,0.0,0.0,1.7476448193282481,0.0,0.0,0.0,0.0,0.10380372095595687,0.0,0.5118833609788744,0.04921802267018165,0.0,2.011655010724778,0.004321373782642578,0.02530586526477026,0.0,0.13033376849500614,2.3491414855196333,0.0,0.0,0.0,0.0,0.008600171761917567,0.5740312677277188,0.32428245529769273,0.0,0.17609125905568124,0.0,0.15836249209524964,0.3283796034387377,0.008600171761917567,0.0,0.08278537031645007,0.4065401804339551,0.0,0.0,1.5777215245090208,0.06818586174616162,0.0,0.03742649794062367,0.0,0.0,0.0,1.1920095926536702
12H173,0.0,0.0,0.0,0.0,2.029748918566837,2.00039068924991,0.0,0.0,1.801129187579704,0.0,0.0,0.0,0.0,0.08635983067474821,0.0,0.6946051989335688,0.004321373782642578,0.0,2.0679259496815217,0.0,0.03342375548694973,0.0,0.13033376849500614,2.47745408625333,0.0,0.0,0.0,0.07918124604762482,0.0,0.5428254269591799,0.41995574848975786,0.008600171761917567,0.17609125905568124,0.0,0.4941545940184428,0.1643528557844371,0.01703333929878037,0.029383777685209667,0.17318626841227402,0.2741578492636798,0.0,0.04139268515822507,1.6242820958356683,0.01703333929878037,0.0,0.04139268515822507,0.0,0.0,0.0,1.1238516409670858
12H175,0.0,0.0,0.0,0.0,1.9977357765978985,1.9488529061997135,0.0,0.0,1.6722826247889206,0.09342168516223506,0.0,0.03342375548694973,0.0,0.04532297878665747,0.0,0.7331972651065695,0.008600171761917567,0.0,1.898560644939712,0.0,0.03342375548694973,0.0,0.36548798489089973,2.5152378253184304,0.0,0.0,0.0,0.008600171761917567,0.0,0.42813479402878873,0.5526682161121932,0.06818586174616162,0.029383777685209667,0.0,0.5611013836490559,0.18184358794477254,0.008600171761917567,0.07188200730612536,0.021189299069938092,0.46686762035410945,0.0,0.0,1.538070787043172,0.029383777685209667,0.0,0.03342375548694973,0.0,0.01703333929878037,0.04139268515822507,1.1516762308470478
12H176,0.0,0.0,0.0,0.0,2.077731179652392,1.8976270912904414,0.0,0.0,1.1319392952104246,0.3096301674258988,0.0,0.0,0.0,0.06445798922691845,0.0,0.49554433754644844,0.0,0.0,2.0243625043532822,0.0,0.012837224705172217,0.0,0.5740312677277188,2.3239530075429196,0.0,0.0,0.0,0.0,0.01703333929878037,0.5211380837040362,0.32633586092875144,0.10720996964786837,0.004321373782642578,0.0,0.17026171539495738,0.42813479402878873,0.012837224705172217,0.0,0.06069784035361165,0.30749603791321295,0.0,0.02530586526477026,1.5186455243303114,0.02530586526477026,0.0,0.04532297878665747,0.0,0.0,0.0,1.2284003587030048
12H180,0.0,0.0,0.004321373782642578,0.0,1.9728967844365444,1.8632038590286295,0.0,0.0,1.319522449065454,0.0,0.0,0.0,0.0,0.10720996964786837,0.0,0.46834733041215726,0.0,0.0,1.5633624094866074,0.0,0.07918124604762482,0.0,0.5658478186735176,2.2095418220166003,0.0,0.0,0.0,0.04532297878665747,0.012837224705172217,0.41995574848975786,0.41995574848975786,0.47712125471966244,0.09342168516223506,0.0,0.24797326636180664,0.3096301674258988,0.15836249209524964,0.08990511143939793,0.292256071356476,0.14921911265537988,0.0,0.021189299069938092,1.5110808455391185,0.012837224705172217,0.0,0.004321373782642578,0.0,0.0,0.0,1.2387985627139169
12H183,0.0,0.0,0.012837224705172217,0.0,1.9538562982249859,1.838156184752148,0.0,0.0,1.2132520521963968,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.24551266781414982,0.02530586526477026,0.0,1.421603926869831,0.0,0.012837224705172217,0.0,0.41161970596323016,1.963740618857884,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,0.250420002308894,0.17318626841227402,0.12385164096708583,0.0,0.10037054511756291,0.25527250510330607,0.10037054511756291,0.029383777685209667,0.19589965240923368,0.10720996964786837,0.0,0.06069784035361165,1.3622939379642311,0.021189299069938092,0.0,0.008600171761917567,0.0,0.01703333929878037,0.0,0.931457870689005
12H195,0.0,0.0,0.008600171761917567,0.0,1.9882021002587809,1.9578466337081502,0.01703333929878037,0.0,1.7446840632768863,0.0,0.0,0.0,0.0,0.12710479836480765,0.004321373782642578,0.7535830588929066,0.0,0.0,1.8483123036272844,0.0,0.056904851336472634,0.0,0.5976951859255123,2.522313795156667,0.012837224705172217,0.0,0.0,0.008600171761917567,0.004321373782642578,0.5301996982030822,0.4941545940184428,0.3344537511509309,0.146128035678238,0.0,0.436162647040756,0.22010808804005513,0.01703333929878037,0.0,0.287801729930226,0.39619934709573634,0.0,0.021189299069938092,1.5619357633137814,0.01703333929878037,0.0,0.012837224705172217,0.0,0.0,0.04139268515822507,1.2671717284030137
13H006,0.0,0.0,0.04139268515822507,0.0,1.8669958131106479,1.7247672456463103,0.004321373782642578,0.0,1.6871721045947996,0.12385164096708583,0.0,0.0,0.0,0.04139268515822507,0.0,0.08278537031645007,0.0,0.004321373782642578,1.9151887051731564,0.0,0.146128035678238,0.0,0.5065050324048721,2.09324653110384,0.0,0.0,0.0,0.1846914308175988,0.0,0.3424226808222063,0.22271647114758328,0.01703333929878037,0.02530586526477026,0.02530586526477026,0.17897694729316943,0.21218760440395779,0.008600171761917567,0.0,0.04139268515822507,0.22788670461367355,0.0,0.0,1.395326393069351,0.04921802267018165,0.0,0.008600171761917567,0.0,0.0,0.0,0.9652017010259121
13H009,0.0,0.0,0.008600171761917567,0.0,1.8718647020881949,1.8572118423168924,0.12710479836480765,0.0,1.5317343092765503,0.056904851336472634,0.0,0.0,0.0,0.08635983067474821,0.0,0.33041377334919075,0.0,0.0,1.6716355966021297,0.0,0.021189299069938092,0.0,0.367355921026019,2.10274233614457,0.0,0.0,0.0,0.1553360374650618,0.0,0.0,0.23552844690754893,0.0,0.17609125905568124,0.0,0.3096301674258988,0.2764618041732442,0.008600171761917567,0.0,0.38021124171160603,0.3384564936046048,0.0,0.0,1.592953571547866,0.17609125905568124,0.0,0.06445798922691845,0.3096301674258988,0.0,0.0,0.9623693356700211
13H018,0.0,0.0,0.04921802267018165,0.0,2.0665122778565954,1.6945174538111563,0.021189299069938092,0.0,1.6774244377012475,0.06818586174616162,0.0,0.0,0.0,0.0,0.0,0.13353890837021748,0.01703333929878037,0.0,1.9027098129698772,0.0,0.021189299069938092,0.0,0.48144262850230496,1.8026369180828106,0.0,0.0,0.0,0.12710479836480765,0.0,0.4517864355242902,0.24054924828259971,0.01703333929878037,0.07188200730612536,0.0,0.30319605742048883,0.22010808804005513,0.029383777685209667,0.0,0.4913616938342727,0.2695129442179163,0.0,0.04532297878665747,1.548020694905531,0.02530586526477026,0.0,0.05307844348341968,0.0,0.0,0.0,1.0707764628434346
13H019,0.0,0.0,0.012837224705172217,0.0,2.050998079173384,1.9522595365908204,0.004321373782642578,0.0,1.5330090224954853,0.05307844348341968,0.0,0.0,0.0,0.06445798922691845,0.0,0.3384564936046048,0.004321373782642578,0.008600171761917567,1.6229389692114902,0.0,0.012837224705172217,0.0,0.24551266781414982,1.775537634780957,0.0,0.0,0.0,0.03742649794062367,0.004321373782642578,0.2528530309798932,0.11058971029924897,0.008600171761917567,0.09342168516223506,0.0,0.11727129565576427,0.22010808804005513,0.008600171761917567,0.0,0.06445798922691845,0.3729120029701066,0.0,0.07188200730612536,1.4772659954248526,0.4487063199050799,0.0,0.03742649794062367,0.0,0.01703333929878037,0.0,1.0257153839013406
13H046,0.0,0.0,0.004321373782642578,0.0,2.0057380426514246,1.9565045903166975,0.0,0.0,1.6287974855667102,0.18752072083646307,0.0,0.0,0.0,0.04139268515822507,0.0,0.37839790094813763,0.0,0.0,1.7344797894255772,0.0,0.08990511143939793,0.0,0.292256071356476,2.138649994851645,0.0,0.0,0.0,0.06069784035361165,0.15836249209524964,0.2671717284030138,0.24303804868629442,0.23804610312879543,0.13987908640123647,0.0,0.19865708695442263,0.24303804868629442,0.021189299069938092,0.0,0.24054924828259971,0.292256071356476,0.0,0.09342168516223506,1.5058280338548362,0.02530586526477026,0.0,0.06818586174616162,0.0,0.021189299069938092,0.0,1.1486026548060935
13H048,0.0,0.0,0.004321373782642578,0.0,1.91803033678488,1.882865919721629,0.05307844348341968,0.0,1.4927603890268375,0.0,0.0,0.0,0.0,0.17609125905568124,0.0,0.6551384348113821,0.0,0.0,1.5566642621225686,0.0,0.004321373782642578,0.0,0.42975228000240795,2.513989584700717,0.0,0.0,0.0,0.10720996964786837,0.0,0.46686762035410945,0.1903316981702915,0.4623979978989561,0.021189299069938092,0.0,0.33041377334919075,0.32633586092875144,0.021189299069938092,0.0,0.008600171761917567,0.36361197989214433,0.0,0.26007138798507473,1.5553363279952668,0.04139268515822507,0.0,0.004321373782642578,0.0,0.0,0.0,1.113609151073028
13H053,0.05307844348341968,0.0,0.0,0.004321373782642578,1.959756672990995,1.9138668118962392,0.0,0.0,1.6162654052817083,0.06069784035361165,0.0,0.0,0.0,0.01703333929878037,0.0,0.2741578492636798,0.004321373782642578,0.0,1.8339117150713784,0.008600171761917567,0.11394335230683678,0.0,0.24054924828259971,2.054842779228683,0.0,0.0,0.0,0.029383777685209667,1.0849335749367162,0.6138418218760692,0.21748394421390624,0.01703333929878037,0.20682587603184968,0.0,0.33243845991560533,0.23299611039215382,0.0,0.0,0.03742649794062367,0.35602585719312274,0.0,0.0,1.554610285226164,0.06445798922691845,0.0,0.09691001300805642,0.0,0.0,0.0,1.2600713879850747
13H056,0.0,0.0,0.012837224705172217,0.0,1.4056877866727775,1.5641924606261979,0.012837224705172217,0.0,1.0920184707527971,0.06069784035361165,0.0,0.0,0.0,0.08990511143939793,0.0,0.3926969532596657,0.004321373782642578,0.0,1.6207604899942056,0.004321373782642578,0.021189299069938092,0.0,0.4842998393467858,2.1826713866754788,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,0.10380372095595687,0.18184358794477254,0.11394335230683678,0.04921802267018165,0.0,0.16731733474817606,0.146128035678238,0.0,0.03342375548694973,0.07188200730612536,0.31806333496276157,0.0,0.0,1.1430148002540952,0.17897694729316943,0.0,0.012837224705172217,0.0,0.0,0.01703333929878037,0.9036325160842377
13H058,0.0,0.0,0.0,0.0,1.9533246963891853,1.9173479376277716,0.004321373782642578,0.0,1.6105537053170946,0.19589965240923368,0.0,0.021189299069938092,0.0,0.03742649794062367,0.0,0.5490032620257879,0.012837224705172217,0.004321373782642578,1.9929950984313416,0.004321373782642578,0.02530586526477026,0.0,0.1643528557844371,2.193708832395355,0.0,0.0,0.0,0.09691001300805642,0.0,0.5185139398778874,0.42324587393680785,0.08635983067474821,0.09342168516223506,0.0,0.3283796034387377,0.23299611039215382,0.1643528557844371,0.0,0.12385164096708583,0.24303804868629442,0.0,0.0,1.5862496388660419,0.0,0.0,0.08635983067474821,0.0,0.0,0.0,1.2437819160937948
13H065,0.0,0.0,0.008600171761917567,0.0,1.8466463285771175,1.8459038388987825,0.1553360374650618,0.0,1.3279716236230106,0.16136800223497488,0.0,0.0,0.0,0.07188200730612536,0.0,0.3384564936046048,0.0,0.0,1.5960470075454392,0.0,0.029383777685209667,0.0,0.28330122870354957,2.1806419027298323,0.0,0.0,0.0,0.05307844348341968,0.004321373782642578,0.0,0.670245853074124,0.04532297878665747,0.08990511143939793,0.0,0.056904851336472634,0.1903316981702915,0.01703333929878037,0.0,0.2148438480476979,0.29885307640970665,0.0,0.0,1.417803722639881,0.0,0.0,0.021189299069938092,0.0,0.021189299069938092,0.004321373782642578,1.0449315461491602
