,GDF3,AC234917.1,LINC02313,AC087441.1,AC005670.2,AL591438.2,AC106798.1,CYP3A4,AC093627.4,AC004832.5,CARMIL3,AL049766.3,MCF2L2,AP001357.2,OR10Y1P,SLAMF6,U1
11H044,0.0,1.3481100684802376,0.0,0.0,0.021189299069938092,0.3010299956639812,0.01703333929878037,0.9513375187959178,0.0,1.220631019448092,0.0,1.438384107034714,0.0,0.5932860670204572,0.0,0.008600171761917567,0.012837224705172217
11H058,0.0,1.5177235948337355,0.0,0.3159703454569178,0.0,0.26245108973042947,0.012837224705172217,1.2011238972073794,0.06818586174616162,1.3406423775607053,0.0,0.26245108973042947,0.0,0.8095597146352678,0.0,0.0,0.008600171761917567
11H072,0.0,1.4967913157000425,0.0,0.14921911265537988,0.0,0.5365584425715302,0.3344537511509309,1.2479732663618066,0.01703333929878037,1.1772478362556233,0.0,1.0759117614827776,0.0,0.6766936096248666,0.0,0.004321373782642578,0.01703333929878037
11H083,0.0,1.393926006585837,0.0,0.056904851336472634,0.0,0.2966651902615311,0.10380372095595687,0.8000293592441343,0.03742649794062367,1.2986347831244356,0.08635983067474821,0.5865873046717549,0.0,0.705007959333336,0.0,0.0,0.012837224705172217
11H095,0.0,1.3796680340336538,0.0,0.008600171761917567,0.0,0.08990511143939793,0.08990511143939793,0.3856062735983121,0.0,1.6852041344710147,0.0,0.7543483357110189,0.0,0.36548798489089973,0.0,0.004321373782642578,0.08990511143939793
11H097,0.0,1.4677560512440329,0.0,0.19865708695442263,0.0,0.44560420327359757,0.0,0.6106601630898799,0.04532297878665747,1.4590907896005865,0.0,0.4927603890268375,0.0,0.5024271199844327,0.0,0.004321373782642578,0.0
11H103,0.0,1.2324878663529861,0.0,0.029383777685209667,0.0,0.1643528557844371,0.0,0.877371345869774,0.008600171761917567,1.4027770696103474,0.0,1.53567380342575,0.0,0.5276299008713387,0.0,0.004321373782642578,0.0
11H104,0.0,1.3989810666581313,0.0,0.09691001300805642,0.0,0.33041377334919075,0.02530586526477026,0.47712125471966244,0.0,1.3352572564345317,0.0,0.7759743311293691,0.0,0.3521825181113625,0.0,0.0,0.012837224705172217
11H107,0.0,1.2598326990634836,0.0,0.029383777685209667,0.0,1.2038484637462348,0.0,0.9960736544852753,0.029383777685209667,1.0948203803547998,0.0,0.18752072083646307,0.0,0.47856649559384334,0.0,0.0,0.0
11H127,0.01703333929878037,1.7709256146389991,0.0,0.0,0.0,0.01703333929878037,0.01703333929878037,0.43136376415898736,0.0,1.819872821950546,0.0,2.4004170953751665,0.0,0.3856062735983121,0.0,0.07918124604762482,0.0
11H129,0.0,0.7315887651867387,0.0,0.029383777685209667,0.0,0.10037054511756291,0.02530586526477026,0.15836249209524964,0.004321373782642578,0.5843312243675307,0.0,0.1430148002540951,0.0,0.1553360374650618,0.0,0.004321373782642578,0.0
11H135,0.0,1.6379897807846853,0.0,0.15836249209524964,0.0,0.1430148002540951,0.004321373782642578,0.8992731873176038,0.012837224705172217,1.6679196853173615,0.0,1.598571663482141,0.0,0.617000341120899,0.0,0.008600171761917567,0.008600171761917567
11H140,0.0,1.3443922736851108,0.0,0.004321373782642578,0.0,0.16136800223497488,0.008600171761917567,0.6117233080073418,0.0,1.5641924606261979,0.0,1.5187770689267748,0.0,0.46686762035410945,0.0,0.008600171761917567,0.0
11H142,0.0,1.5305838596451178,0.0,0.11058971029924897,0.0,0.24054924828259971,0.008600171761917567,0.20139712432045143,0.008600171761917567,1.5647843845039868,0.0,0.5599066250361124,0.0,0.7143297597452329,0.0,0.004321373782642578,0.03742649794062367
11H145,0.0,1.4229179807676624,0.0,0.09691001300805642,0.021189299069938092,0.07188200730612536,0.06069784035361165,0.6020599913279624,0.0,1.8703453710809597,0.06069784035361165,1.5299434016586693,0.0,0.6748611407378116,0.0,0.03742649794062367,0.0
11H151,0.0,1.224014811372864,0.0,0.01703333929878037,0.0,0.13033376849500614,0.05307844348341968,0.45024910831936116,0.0,1.510142699402573,0.0,0.5693739096150459,0.0,0.48855071650044424,0.0,0.021189299069938092,0.0
11H157,0.008600171761917567,1.6069185259482912,0.0,0.07554696139253074,0.0,0.2576785748691845,0.021189299069938092,1.0976043288744108,0.0,1.6140531059872192,0.0,1.8096270418940497,0.0,0.5250448070368452,0.0,0.004321373782642578,0.02530586526477026
11H160,0.0,1.1357685145678222,0.0,0.03342375548694973,0.0,0.7299742856995556,0.29885307640970665,0.9881128402683519,0.0,1.2895889525425968,0.0,0.5965970956264602,0.0,0.5809249756756193,0.0,0.012837224705172217,0.0
11H170,0.0,1.3360592778663494,0.0,0.02530586526477026,0.0,0.6085260335771941,0.42975228000240795,1.0572856444182146,0.0,1.2140486794119414,0.0,0.10037054511756291,0.0,0.5976951859255123,0.0,0.004321373782642578,0.008600171761917567
11H175,0.0,1.3756636139608853,0.0,0.07918124604762482,0.0,0.667452952889954,0.17897694729316943,0.5622928644564746,0.008600171761917567,1.3246939138617746,0.056904851336472634,0.056904851336472634,0.0,0.5797835966168101,0.0,0.0,0.012837224705172217
11H179,0.0,1.5425764762605296,0.0,0.029383777685209667,0.0,0.12710479836480765,0.008600171761917567,0.46982201597816303,0.0,1.7094395741324109,0.0,0.4842998393467858,0.0,0.35793484700045386,0.0,0.0,0.05307844348341968
11H186,0.0,0.0,0.0,0.0,0.0,0.5932860670204572,0.0,0.0,0.0,0.0,0.0,0.9268567089496923,0.0,0.0,0.0,0.02530586526477026,0.0
11H205,0.0,1.4089180208467798,0.0,0.03742649794062367,0.0,0.5185139398778874,0.04139268515822507,0.8426092396105621,0.0,1.2087100199064011,0.0,1.5443161417474274,0.0,0.37106786227173627,0.0,0.012837224705172217,0.6711728427150833
11H217,0.0,1.6960941599952233,0.0,0.07188200730612536,0.0,0.34830486304816066,0.18752072083646307,0.6263403673750424,0.056904851336472634,1.5438198051426577,0.0,0.617000341120899,0.0,0.7234556720351858,0.0,0.008600171761917567,0.0
11H231,0.0,1.256958152560932,0.0,0.16136800223497488,0.0,0.421603926869831,0.06445798922691845,0.9595183769729982,0.0,1.3529539117100877,0.0,0.2787536009528289,0.0,0.7395723444500919,0.0,0.0,0.01703333929878037
11H232,0.0,1.624385241420265,0.0,0.056904851336472634,0.0,0.44404479591807633,0.16731733474817606,0.6148972160331346,0.0,1.617105230502378,0.06069784035361165,0.5171958979499743,0.0,0.5365584425715302,0.0,0.01703333929878037,0.0
11H234,0.0,1.2713768718940746,0.0,0.14921911265537988,0.0,0.5751878449276611,0.09342168516223506,0.6522463410033232,0.06445798922691845,1.2440295890300217,0.0,0.46982201597816303,0.0,0.6848453616444125,0.0,0.008600171761917567,0.0
11H240,0.0,1.1271047983648077,0.0,0.04532297878665747,0.012837224705172217,0.4099331233312946,0.021189299069938092,0.557507201905658,0.0,1.3634239329171765,0.0,0.1430148002540951,0.0,0.8842287696326039,0.0,0.004321373782642578,0.029383777685209667
12H007,0.012837224705172217,1.2610248339923973,0.0,0.012837224705172217,0.0,0.43933269383026263,0.1367205671564068,0.8954225460394079,0.0,1.2342641243787893,0.0,0.5797835966168101,0.0,0.7435097647284298,0.0,0.004321373782642578,0.0
12H012,0.0,1.3827372657613304,0.0,0.06445798922691845,0.0,0.3053513694466238,0.02530586526477026,0.6009728956867483,0.01703333929878037,1.4068806700491248,0.0,2.2317753239750946,0.0,0.5263392773898441,0.0,0.0,0.008600171761917567
12H021,0.0,1.4566696294237576,0.0,0.03342375548694973,0.0,0.36172783601759284,0.04139268515822507,0.7339992865383869,0.0,1.4448251995097476,0.0,0.36921585741014284,0.0,0.6857417386022636,0.0,0.004321373782642578,0.056904851336472634
12H033,0.0,1.2022157758011316,0.0,0.03342375548694973,0.0,0.7458551951737289,0.029383777685209667,0.4578818967339924,0.06818586174616162,1.5720579899263045,0.0,0.8286598965353198,0.0,0.414973347970818,0.0,0.008600171761917567,0.0
12H039,0.0,1.5020172148271473,0.0,0.09342168516223506,0.029383777685209667,0.4712917110589386,0.0,0.7234556720351858,0.0,1.342817314635733,0.0,0.06069784035361165,0.0,0.6404814369704218,0.0,0.012837224705172217,0.0
12H042,0.0,1.4279727136082088,0.008600171761917567,0.029383777685209667,0.0,0.6222140229662952,0.03342375548694973,0.7143297597452329,0.0,1.4061994236633129,0.0,0.5440680443502757,0.0,0.6085260335771941,0.0,0.004321373782642578,0.0
12H044,0.012837224705172217,1.1939589780191868,0.0,0.07188200730612536,0.0,0.9180303367848802,0.02530586526477026,0.46982201597816303,0.0,1.300812794118117,0.029383777685209667,0.5888317255942073,0.0,0.5943925503754267,0.0,0.0,0.008600171761917567
12H045,0.0,1.2681097298084782,0.0,0.04139268515822507,0.0,0.9566485792052033,0.012837224705172217,0.6785183790401139,0.0,1.142389466118836,0.0,1.0788191830988487,0.0,0.5965970956264602,0.0,0.004321373782642578,0.06445798922691845
12H055,0.0,1.4841574243653808,0.0,0.13033376849500614,0.07188200730612536,0.2695129442179163,0.02530586526477026,0.45024910831936116,0.0,1.5185139398778875,0.05307844348341968,0.12385164096708583,0.012837224705172217,0.4623979978989561,0.0,0.33041377334919075,0.0
12H056,0.008600171761917567,1.2798949800116382,0.0,0.04921802267018165,0.0,0.2576785748691845,0.06069784035361165,1.0382226383687185,0.03342375548694973,1.2314695904306814,0.04139268515822507,0.403120521175818,0.0,0.7489628612561614,0.0,0.004321373782642578,0.008600171761917567
12H057,0.0,1.3508292735829677,0.0,0.03742649794062367,0.0,0.39093510710337914,0.11058971029924897,0.7558748556724915,0.0,1.3402457615679317,0.0,1.4869968884318225,0.0,0.6424645202421214,0.0,0.004321373782642578,0.02530586526477026
12H058,0.03742649794062367,1.3324384599156054,0.0,0.056904851336472634,0.0,0.5132176000679389,0.03342375548694973,0.4913616938342727,0.0,1.4634450317704277,0.0,1.5899496013257077,0.0,0.4653828514484183,0.0,0.0,0.06069784035361165
12H067,0.0,1.7207379770184252,0.0,0.01703333929878037,0.01703333929878037,0.41161970596323016,0.0,1.0565237240791003,0.0,1.1122697684172707,0.04532297878665747,0.04139268515822507,0.0,0.7759743311293691,0.0,0.03342375548694973,0.8842287696326039
12H079,0.0,1.3306166672944384,0.0,0.07554696139253074,0.021189299069938092,0.48855071650044424,0.1903316981702915,1.1658376246901283,0.05307844348341968,1.4991369945373827,0.0,0.09691001300805642,0.0,0.7395723444500919,0.0,0.004321373782642578,0.01703333929878037
12H091,0.0,1.557146142318363,0.0,0.10720996964786837,0.01703333929878037,0.1643528557844371,0.12385164096708583,0.6570558528571039,0.04139268515822507,1.5599066250361124,0.0,0.36361197989214433,0.0,0.5440680443502757,0.0,0.008600171761917567,0.08990511143939793
12H098,0.0,1.4565178578052627,0.0,0.021189299069938092,0.01703333929878037,0.4329692908744057,0.0,0.49831055378960054,0.012837224705172217,1.3548764225162337,0.0,1.424881636631067,0.0,0.43136376415898736,0.0,0.008600171761917567,0.004321373782642578
12H117,0.0,1.5576274884268266,0.0,0.04921802267018165,0.0,0.7505083948513462,0.008600171761917567,0.7664128471123994,0.0,1.2237554536572413,0.0,0.6998377258672457,0.0,0.5132176000679389,0.0,0.5763413502057928,0.17026171539495738
12H124,0.0,1.2755416884013095,0.0,0.11058971029924897,0.0,0.46834733041215726,0.17318626841227402,0.8041394323353505,0.0,1.2833012287035497,0.04921802267018165,0.6532125137753437,0.0,0.5502283530550941,0.0,0.004321373782642578,0.029383777685209667
12H139,0.0,1.3506356082589543,0.0,0.004321373782642578,0.0,0.38021124171160603,0.02530586526477026,0.8195439355418687,0.0,1.518118947143153,0.0,0.5263392773898441,0.0,0.6866362692622934,0.0,0.0,0.0
12H149,0.0,1.263636068588108,0.0,0.021189299069938092,0.0,0.6374897295125107,0.12385164096708583,0.725094521081469,0.008600171761917567,0.9749719942980689,0.04921802267018165,0.01703333929878037,0.0,0.5599066250361124,0.0,0.0,0.008600171761917567
12H165,0.0,1.4686426683915115,0.0,0.021189299069938092,0.0,0.6242820958356683,0.01703333929878037,0.6954816764901974,0.04532297878665747,1.4557582031041367,0.0,0.37657695705651195,0.0,0.6283889300503115,0.0,0.008600171761917567,0.0
12H166,0.0,1.4058583993176366,0.004321373782642578,0.03742649794062367,0.0,0.5740312677277188,0.0,0.5921767573958667,0.021189299069938092,1.2664668954402414,0.0,1.5086643630529428,0.0,0.24797326636180664,0.0,0.004321373782642578,0.008600171761917567
12H170,0.0,1.161966616364075,0.0,0.008600171761917567,0.0,0.04139268515822507,0.029383777685209667,0.35602585719312274,0.008600171761917567,1.0674428427763807,0.0,0.3424226808222063,0.0,0.10380372095595687,0.0,0.008600171761917567,0.26007138798507473
12H171,0.012837224705172217,1.2992893340876799,0.0,0.08278537031645007,0.0,0.35410843914740087,0.1430148002540951,0.6693168805661122,0.0,1.3675422735205767,0.0,0.146128035678238,0.0,0.7535830588929066,0.0,0.0,0.0
12H173,0.0,1.2782962080912739,0.0,0.08635983067474821,0.0,0.5092025223311029,0.029383777685209667,0.7573960287930241,0.056904851336472634,1.29754166781816,0.0,0.22530928172586287,0.0,0.7176705030022621,0.0,0.0,0.0
12H175,0.0,1.294466226161593,0.0,0.09691001300805642,0.0,0.9867717342662448,0.021189299069938092,1.1179338350396415,0.0,1.2159018132040316,0.0,0.03342375548694973,0.0,0.7626785637274363,0.0,0.008600171761917567,0.0
12H176,0.0,1.7584576886104657,0.0,0.07918124604762482,0.0,0.6304278750250238,0.10720996964786837,0.5763413502057928,0.02530586526477026,1.7616271845615827,0.0,0.6464037262230695,0.0,0.5024271199844327,0.0,0.029383777685209667,0.0
12H180,0.0,1.5322446436265822,0.0,0.10037054511756291,0.0,0.8426092396105621,0.0,0.5932860670204572,0.03742649794062367,1.3062105081677615,0.0,0.904715545278681,0.0,0.4871383754771864,0.0,0.0,0.02530586526477026
12H183,0.0,1.393926006585837,0.0,0.03742649794062367,0.03342375548694973,0.7267272090265723,0.0,0.41830129131974547,0.056904851336472634,1.1577588860468637,0.0,1.3077099234048066,0.021189299069938092,0.3979400086720376,0.0,0.004321373782642578,0.004321373782642578
12H195,0.0,1.2405492482825997,0.0,0.03742649794062367,0.0,0.6937269489236468,0.146128035678238,1.1936810295412816,0.11394335230683678,1.2615007731982801,0.0,0.47856649559384334,0.0,0.7902851640332417,0.0,0.0,0.0
13H006,0.02530586526477026,1.2922560713564761,0.0,0.029383777685209667,0.0,0.5526682161121932,0.04921802267018165,0.6757783416740851,0.0,1.2638726768652235,0.0,1.5900612308037425,0.0,0.4756711883244297,0.0,0.004321373782642578,0.02530586526477026
13H009,0.0,1.3346547668832414,0.0,0.10720996964786837,0.0,0.45024910831936116,0.0,0.7701152947871016,0.0,1.3246939138617746,0.0,1.086003705618382,0.0,0.45024910831936116,0.0,0.0,0.14921911265537988
13H018,0.0,1.2390490931401914,0.0,0.13353890837021748,0.021189299069938092,0.4099331233312946,0.16136800223497488,0.7774268223893114,0.0,1.5563025007672873,0.0,0.37839790094813763,0.0,0.41830129131974547,0.0,0.012837224705172217,0.0
13H019,0.0,1.2796669440484556,0.0,0.04921802267018165,0.03342375548694973,0.2741578492636798,0.08635983067474821,0.34044411484011833,0.008600171761917567,1.2550311633455513,0.0,0.3873898263387294,0.0,0.5185139398778874,0.0,0.0,0.004321373782642578
13H046,0.029383777685209667,1.4019172505175745,0.0,0.029383777685209667,0.0,0.49968708261840383,0.3364597338485295,0.28555730900777376,0.0,1.33665982345442,0.0,0.4842998393467858,0.0,0.6138418218760692,0.0,0.004321373782642578,0.0
13H048,0.0,1.396548037987132,0.0,0.03742649794062367,0.0,0.8674674878590515,0.03342375548694973,0.21748394421390624,0.04921802267018165,1.1589652603834102,0.0,0.7810369386211318,0.0,0.6074550232146685,0.0,0.0,0.0
13H053,0.0,1.2260841159758238,0.0,0.11058971029924897,0.01703333929878037,0.3856062735983121,0.23299611039215382,0.6693168805661122,0.01703333929878037,1.2276296495710086,0.09691001300805642,0.4623979978989561,0.0,0.6646419755561255,0.0,0.008600171761917567,0.18184358794477254
13H056,0.0,1.763502865467597,0.0,0.008600171761917567,0.0,0.17609125905568124,0.0,0.7824726241662862,0.0,1.5110808455391185,0.0,0.7596678446896306,0.0,0.505149978319906,0.0,0.02530586526477026,0.21218760440395779
13H058,0.0,1.4927603890268375,0.0,0.09342168516223506,0.03742649794062367,0.7427251313046983,0.008600171761917567,0.8350561017201162,0.0,1.2873537727147464,0.0,0.49968708261840383,0.0,0.7611758131557314,0.0,0.021189299069938092,0.0
13H065,0.0,1.683587317572767,0.0,0.03342375548694973,0.0,0.5224442335063199,0.03342375548694973,0.8597385661971468,0.02530586526477026,1.4599952560473914,0.0,0.8135809885681919,0.0,0.6414741105040995,0.0,0.0,0.0
13H066,0.0,1.2440295890300217,0.0,0.08635983067474821,0.0,0.5658478186735176,0.04921802267018165,0.5865873046717549,0.01703333929878037,1.263636068588108,0.0,0.9745116927373283,0.0,0.557507201905658,0.0,0.004321373782642578,0.11394335230683678
13H071,0.0,1.4488608456074408,0.0,0.1846914308175988,0.0,0.2944662261615929,0.056904851336472634,0.5587085705331657,0.0,1.4039779636693548,0.0,0.4132997640812518,0.0,0.8102325179950841,0.0,0.0,0.1205739312058499
13H078,0.0,1.2803506930460056,0.0,0.11394335230683678,0.0,0.5440680443502757,0.03342375548694973,1.08278537031645,0.0,1.4528593357958524,0.0,0.10037054511756291,0.0,0.7767011839884108,0.0,0.0,0.0
13H080,0.0,1.581835924057648,0.0,0.07188200730612536,0.012837224705172217,0.4593924877592308,0.0,0.36361197989214433,0.0,1.3875677794171886,0.0,0.13987908640123647,0.0,0.6414741105040995,0.0,0.012837224705172217,0.004321373782642578
13H083,0.0,1.3484995702838378,0.0,0.012837224705172217,0.01703333929878037,0.28103336724772754,0.0,1.2629254693318315,0.0,1.2054750367408908,0.0,0.8254261177678232,0.0,0.6473829701146198,0.0,0.004321373782642578,0.021189299069938092
13H100,0.0,1.534026106056135,0.0,0.23299611039215382,0.0,0.5587085705331657,0.08278537031645007,0.7466341989375788,0.0,1.4418521757732918,0.0,1.4577305482459986,0.0,0.5289167002776547,0.0,0.0,0.06818586174616162
13H101,0.0,1.1595671932336202,0.0,0.056904851336472634,0.0,0.34044411484011833,0.12710479836480765,0.5037906830571811,0.0,1.19506899646859,0.056904851336472634,0.8135809885681919,0.0,0.6404814369704218,0.0,0.012837224705172217,0.008600171761917567
13H104,0.0,1.4730488050885377,0.0,0.15228834438305647,0.0,0.6253124509616739,0.3384564936046048,0.6085260335771941,0.0,1.4935974490005268,0.0,0.416640507338281,0.0,0.6599162000698503,0.0,0.0,0.0
13H107,0.0,1.361160995195026,0.0,0.18752072083646307,0.0,0.8680563618230416,0.06818586174616162,0.3979400086720376,0.02530586526477026,1.3157604906657345,0.11058971029924897,0.10380372095595687,0.0,0.4927603890268375,0.0,0.0,0.008600171761917567
13H114,0.0,0.9849771264154934,0.0,0.012837224705172217,0.0,0.6599162000698503,0.34635297445063856,1.0203612826477078,0.056904851336472634,1.3228392726863212,0.0,1.6017341482601049,0.0,0.6095944092252201,0.0,0.004321373782642578,0.0
13H120,0.0,1.3688445068258213,0.0,0.06445798922691845,0.0,0.6127838567197355,0.008600171761917567,0.6560982020128319,0.08990511143939793,1.5073160400764136,0.0,0.4471580313422192,0.0,0.6304278750250238,0.0,0.004321373782642578,0.004321373782642578
13H126,0.0,1.5466660250701842,0.004321373782642578,0.012837224705172217,0.0,0.22530928172586287,0.056904851336472634,0.5622928644564746,0.0,1.588271706842329,0.04139268515822507,0.3053513694466238,0.0,0.5314789170422551,0.0,0.0,0.008600171761917567
13H139,0.0,1.4820155764507117,0.0,0.09342168516223506,0.0,0.3979400086720376,0.08990511143939793,0.7708520116421442,0.0,1.5960470075454392,0.0,0.320146286111054,0.0,0.7015679850559274,0.0,0.02530586526477026,0.012837224705172217
13H140,0.0,1.3977662561264501,0.0,0.03342375548694973,0.0,0.35793484700045386,0.04921802267018165,0.6522463410033232,0.04139268515822507,1.252610340567373,0.0,0.45024910831936116,0.0,0.6532125137753437,0.0,0.0,0.08635983067474821
13H150,0.0,1.4787107555127594,0.0,0.012837224705172217,0.0,0.35793484700045386,0.012837224705172217,0.9355072658247129,0.0,1.2417954312951986,0.0,1.473632926873841,0.0,0.6454222693490919,0.0,0.0,0.0
13H158,0.0,1.8249064713021124,0.0,0.04532297878665747,0.0,0.23299611039215382,0.056904851336472634,1.2688119037397805,0.0,1.7100326990657535,0.0,0.13987908640123647,0.0,0.6273658565927327,0.0,0.012837224705172217,0.4014005407815441
13H159,0.0,1.507180977260241,0.0,0.06818586174616162,0.0,0.23804610312879543,0.09691001300805642,0.2944662261615929,0.008600171761917567,1.5361795321372254,0.0,0.48287358360875376,0.0,0.4653828514484183,0.0,0.0,0.0
13H162,0.0,1.4084095784684296,0.0,0.16731733474817606,0.01703333929878037,0.7371926427047373,0.17897694729316943,0.9749719942980689,0.0,1.4169731726030363,0.04921802267018165,0.25527250510330607,0.0,0.7032913781186614,0.0,0.004321373782642578,0.0
13H169,0.0,1.6437486854595258,0.0,0.029383777685209667,0.0,0.26007138798507473,0.0,0.35602585719312274,0.0,1.6018427897820982,0.0,0.3096301674258988,0.0,0.3096301674258988,0.0,0.0,0.02530586526477026
13H179,0.0,1.2430380486862944,0.0,0.04139268515822507,0.0,0.7923916894982539,0.0,0.7331972651065695,0.03342375548694973,1.171141151028382,0.0,0.4265112613645752,0.0,0.5526682161121932,0.0,0.008600171761917567,0.0
13H185,0.0,1.3380578754197563,0.0,0.18184358794477254,0.021189299069938092,0.31386722036915343,0.0,0.7589118923979735,0.0,1.5768018958289125,0.0,0.22788670461367355,0.0,0.5477747053878226,0.0,0.008600171761917567,0.008600171761917567
13H186,0.0,1.4709981696608736,0.0,0.09342168516223506,0.0,0.24303804868629442,0.26007138798507473,0.7419390777291989,0.004321373782642578,1.395326393069351,0.0,0.6776069527204931,0.0,0.7218106152125465,0.0,0.004321373782642578,0.06069784035361165
14H001,0.0,1.458939861890326,0.0,0.056904851336472634,0.0,0.7474118078864233,0.10380372095595687,1.1758016328482794,0.0,1.334252642334231,0.0,0.04921802267018165,0.0,0.795184589682424,0.0,0.0,0.0
14H007,0.0,1.500785172917456,0.0,0.03742649794062367,0.0,0.6803355134145632,0.03342375548694973,1.2030328870147107,0.0,1.3279716236230106,0.0,0.6063813651106049,0.0,0.8450980400142568,0.0,0.0,0.008600171761917567
14H012,0.0,1.3605934135652489,0.0,0.250420002308894,0.0,0.46834733041215726,0.04139268515822507,0.5998830720736879,0.0,1.1631613749770184,0.0,0.06445798922691845,0.0,0.4941545940184428,0.0,0.0,0.20139712432045143
14H015,0.0,1.4877038631637263,0.0,0.04139268515822507,0.0,0.3283796034387377,0.17318626841227402,0.31175386105575426,0.0,1.5060989599284405,0.0,1.1746411926604483,0.0,0.4517864355242902,0.0,0.012837224705172217,0.0
14H017,0.0,1.1917303933628562,0.0,0.03742649794062367,0.0,0.3729120029701066,0.0,0.6324572921847242,0.0,1.0453229787866574,0.0,0.534026106056135,0.0,0.37474834601010387,0.0,0.0,0.0
14H018,0.0,1.342620042553348,0.0,0.20411998265592482,0.0,0.4471580313422192,0.012837224705172217,0.9947569445876281,0.0,1.1720188094245565,0.0,0.1931245983544616,0.0,0.7442929831226762,0.0,0.0,0.03342375548694973
14H019,0.0,1.424881636631067,0.0,0.05307844348341968,0.0,0.41830129131974547,0.029383777685209667,0.7839035792727349,0.004321373782642578,1.413299764081252,0.0,0.23299611039215382,0.0,0.5932860670204572,0.0,0.0,0.0
14H020,0.0,1.656960182742849,0.0,0.12385164096708583,0.04921802267018165,0.2944662261615929,0.06069784035361165,0.5065050324048721,0.01703333929878037,1.3172273491764201,0.0,0.26007138798507473,0.0,0.5921767573958667,0.0,0.012837224705172217,0.13987908640123647
14H023,0.0,1.0707764628434346,0.0,0.03342375548694973,0.021189299069938092,0.19589965240923368,0.0,0.6560982020128319,0.008600171761917567,1.2938043599193367,0.0,2.138492167149976,0.0,0.3384564936046048,0.0,0.0,0.0
14H031,0.0,1.3382572302462556,0.0,0.02530586526477026,0.0,0.11727129565576427,0.06069784035361165,0.49968708261840383,0.0,1.458033192496506,0.0,0.8444771757456815,0.0,0.436162647040756,0.0,0.0,0.06445798922691845
14H038,0.0,1.3708830167776058,0.0,0.021189299069938092,0.01703333929878037,0.3053513694466238,0.03742649794062367,0.60422605308447,0.021189299069938092,1.227115082589125,0.0,1.669502834104343,0.0,0.49831055378960054,0.0,0.004321373782642578,0.01703333929878037
14H071,0.0,0.6263403673750424,0.0,0.008600171761917567,0.0,0.008600171761917567,0.008600171761917567,0.04139268515822507,0.0,0.5526682161121932,0.0,0.23804610312879543,0.0,0.05307844348341968,0.0,0.0,0.01703333929878037
14H133,0.0,1.4522465745204372,0.0,0.056904851336472634,0.0,0.421603926869831,0.008600171761917567,0.829946695941636,0.0,1.4329692908744058,0.0,0.3521825181113625,0.0,0.7745169657285496,0.0,0.0,0.0
