,ZNF699,AC104574.1,SRRM4,AC008278.2,SOCS2P2,AC138894.4,SNORA74B,CEP295,AL590286.2,KRT18P47,ECH1,RN7SKP20,MTCO3P30,NBEAP5,AC091057.5,AC116553.1,KRT18P25,AARSP1,LINC02192,DNAJC19P7,AC068790.7,AL132639.3,LINC02669,AC010401.1,HPR,ZNF674_AS1,MRPL1,RN7SL582P,AC104521.1,FAM222B,AC135279.2,AC078788.2,RNA5S5,WDR44,AL691477.1,ELOBP1,CRCT1,AL135926.1,KIF15,EMCN,AL031575.1,AC022486.1,NHLRC3,KRT71,BHLHB9P1,MRPS17P3,WT1,SERPINE3,POLR2J,KCTD9P4
12H012,0.0,0.7781512503836436,0.0,0.04139268515822507,0.6180480967120927,1.1595671932336202,1.1640552918934517,0.029383777685209667,0.0,1.5735677730392186,0.0,0.6812412373755872,0.9881128402683519,1.6790643181213127,1.012415374762433,0.43933269383026263,1.1024337056813363,1.6320521667058099,0.008600171761917567,1.0546130545568877,0.11394335230683678,0.0,0.0,0.0,0.004321373782642578,1.51627088272934,0.03342375548694973,0.021189299069938092,1.459241664878082,0.0,1.3868555291847242,0.0,0.0,0.10720996964786837,0.0,0.15836249209524964,0.04921802267018165,0.0,0.26245108973042947,0.25527250510330607,0.23552844690754893,0.06818586174616162,0.1430148002540951,1.5759956202032677,0.48000694295715063,0.06069784035361165,0.0,0.0,2.107989642267512,0.004321373782642578
12H021,0.0,0.846955325019824,0.03342375548694973,0.0,0.8744818176994664,0.8518696007297664,1.1866738674997452,0.02530586526477026,0.0,1.2425414282983842,0.0,1.1078880251827987,1.0958664534785427,1.859498558187776,0.5092025223311029,0.5987905067631151,1.5969268143429707,1.7483431044875495,0.0,1.0060379549973173,0.0,0.05307844348341968,0.0,0.0,0.008600171761917567,1.4885507165004443,0.12710479836480765,0.04532297878665747,1.274619619091238,0.0,1.1152775913959014,0.0,0.0,0.11058971029924897,0.0,0.2576785748691845,0.1553360374650618,0.0,0.02530586526477026,0.0,0.3053513694466238,0.0,0.08278537031645007,1.8858133746604888,0.2304489213782739,0.0,0.09691001300805642,0.021189299069938092,1.3866772839608377,0.004321373782642578
12H033,0.0,1.0629578340845103,0.021189299069938092,0.04921802267018165,0.9111576087399766,1.0523090996473234,1.0572856444182146,0.029383777685209667,0.0,1.5436956323092448,0.0,0.9532763366673044,0.8536982117761743,2.085789890327986,0.7589118923979735,0.06818586174616162,0.47856649559384334,1.8569100603007862,0.0,0.1430148002540951,0.0,0.004321373782642578,0.0,0.0,0.0,1.3508292735829677,0.0,0.0,1.1316186643491255,0.0,0.9283958522567138,0.0,0.012837224705172217,0.14921911265537988,0.0,0.04532297878665747,0.1430148002540951,0.02530586526477026,0.004321373782642578,0.1846914308175988,0.3521825181113625,0.0,0.20682587603184968,1.6775157047987574,0.26481782300953643,0.02530586526477026,0.04921802267018165,0.021189299069938092,1.5912872650584993,0.01703333929878037
12H039,0.0,0.8481891169913987,0.0,0.0,0.6522463410033232,0.7395723444500919,1.039017321997412,0.004321373782642578,0.0,0.7201593034059569,0.0,0.9809119377768436,0.9614210940664483,1.8021577531869615,0.8363241157067517,0.5037906830571811,1.1367205671564067,1.5300715688373783,0.0,0.14921911265537988,0.0,0.012837224705172217,0.0,0.0,0.0,1.504062882678692,0.01703333929878037,0.021189299069938092,1.1749315935284426,0.0,1.1357685145678222,0.008600171761917567,0.0,0.02530586526477026,0.0,0.07918124604762482,0.31175386105575426,0.0,0.0,0.12385164096708583,0.19865708695442263,0.0,0.17897694729316943,1.3891660843645326,0.6522463410033232,0.01703333929878037,0.02530586526477026,0.01703333929878037,1.0663259253620379,0.03342375548694973
12H042,0.0,0.49692964807321494,0.01703333929878037,0.03742649794062367,0.6627578316815741,0.7795964912578245,1.1532049000842843,0.06818586174616162,0.0,1.4527062265110289,0.0,1.0406023401140732,1.0637085593914175,1.7320719409998666,0.791690649020118,0.4014005407815441,0.4548448600085102,1.594613509160098,0.0,1.1254812657005941,0.0,0.06069784035361165,0.0,0.0,0.008600171761917567,1.6929350025311378,0.0,0.10380372095595687,0.9786369483844743,0.0,1.044539760392411,0.01703333929878037,0.0,0.056904851336472634,0.0,0.5965970956264602,0.20682587603184968,0.0,0.004321373782642578,0.21218760440395779,0.36172783601759284,0.06445798922691845,0.14921911265537988,1.8181598863971853,0.06445798922691845,0.0,0.04532297878665747,0.021189299069938092,1.2771506139637967,0.06445798922691845
12H044,0.0,0.48144262850230496,0.008600171761917567,0.06445798922691845,0.9201233262907239,1.0755469613925308,1.2260841159758238,0.004321373782642578,0.0,1.5286596452349899,0.0,0.9703468762300933,1.0835026198302673,1.7011360660925265,0.7937903846908186,0.7218106152125465,0.7442929831226762,1.5883837683787276,0.0,1.1038037209559568,0.012837224705172217,0.06069784035361165,0.0,0.0,0.0,1.5114822886260015,0.04532297878665747,0.07188200730612536,1.229425847920695,0.0,1.2886962605902559,0.004321373782642578,0.0,0.07918124604762482,0.004321373782642578,0.2764618041732442,0.12385164096708583,0.0,0.004321373782642578,0.292256071356476,0.3364597338485295,0.06069784035361165,0.17609125905568124,1.974097003794131,0.09342168516223506,0.03742649794062367,0.07188200730612536,0.004321373782642578,1.6174197467371765,0.02530586526477026
12H045,0.0,0.4424797690644485,0.012837224705172217,0.0,0.6020599913279624,1.0806264869218056,1.2024883170600935,0.021189299069938092,0.0,1.5167997040816243,0.0,1.0406023401140732,0.9768083373380663,1.6730209071288962,0.5877109650189114,0.7007037171450193,1.5335178620169674,1.3636119798921444,0.0,0.271841606536499,0.0,0.04921802267018165,0.0,0.0,0.004321373782642578,1.5223137951566674,0.15836249209524964,0.01703333929878037,0.9745116927373283,0.0,1.2711443179490782,0.008600171761917567,0.0,0.07918124604762482,0.0,0.19589965240923368,0.20682587603184968,0.0,0.2741578492636798,0.012837224705172217,0.20951501454263097,0.01703333929878037,0.2576785748691845,1.3123889493705918,0.290034611362518,0.01703333929878037,0.05307844348341968,0.008600171761917567,1.5328817194073971,0.012837224705172217
12H055,0.0,0.056904851336472634,0.1643528557844371,0.0,0.9206450014067876,0.6711728427150833,1.2518814545525276,0.01703333929878037,0.0,1.403120521175818,0.0,0.8692317197309762,1.1139433523068367,2.010850957373923,0.07918124604762482,0.14921911265537988,0.287801729930226,1.8798983243300098,0.0,0.25527250510330607,0.0,0.021189299069938092,0.0,0.0,0.0,1.826787238816292,0.004321373782642578,0.08990511143939793,0.6866362692622934,0.0,1.2011238972073794,0.0,0.0,0.06069784035361165,0.0,0.2764618041732442,0.11394335230683678,0.0,0.0,0.04139268515822507,0.26007138798507473,0.0,0.1205739312058499,1.985067033150501,0.20682587603184968,0.0,0.04532297878665747,0.021189299069938092,1.6232492903979006,0.0
12H056,0.0,0.8162412999917831,0.0,0.06445798922691845,0.6374897295125107,0.9836262871245346,1.1708482036433094,0.01703333929878037,0.0,1.7157527168228595,0.0,1.1058506743851435,1.0888445627270043,1.7251763014191372,0.7403626894942439,0.4132997640812518,0.36548798489089973,1.7015679850559273,0.0,0.45636603312904306,0.021189299069938092,0.004321373782642578,0.0,0.0,0.0,1.3998467127129224,0.05307844348341968,0.0,0.9722028383790645,0.0,1.2232362731029975,0.0,0.0,0.04532297878665747,0.01703333929878037,0.28330122870354957,0.17609125905568124,0.0,0.029383777685209667,0.5365584425715302,0.271841606536499,0.0,0.2148438480476979,1.339650157613684,0.546542663478131,0.06818586174616162,0.008600171761917567,0.01703333929878037,1.5900612308037425,0.012837224705172217
12H057,0.0,1.150756439860309,0.029383777685209667,0.03742649794062367,0.8401060944567578,0.9003671286564703,1.1740598077250255,0.008600171761917567,0.0,1.4263485737875077,0.0,1.0519239160461065,0.9995654882259823,2.0388982121145327,0.40483371661993806,0.4899584794248346,1.0722498976135149,1.4522465745204372,0.0,1.2776092143040911,0.04532297878665747,0.04921802267018165,0.0,0.0,0.004321373782642578,1.6045500325712614,0.03742649794062367,0.021189299069938092,1.1332194567324942,0.0,1.325310371711061,0.02530586526477026,0.0,0.05307844348341968,0.0,0.14921911265537988,0.20951501454263097,0.0,0.008600171761917567,0.2944662261615929,0.24054924828259971,0.021189299069938092,0.11394335230683678,1.5458017571592761,0.43136376415898736,0.09691001300805642,0.008600171761917567,0.0,1.8564267724702443,0.021189299069938092
12H058,0.0,0.8813846567705729,0.04921802267018165,0.07918124604762482,0.8591382972945308,1.0689276116820718,1.2711443179490782,0.01703333929878037,0.0,1.6513749439130432,0.0,0.7176705030022621,1.0633333589517495,1.8543667780408697,0.6748611407378116,0.37474834601010387,1.444513206334043,1.7705574748509951,0.0,0.9068735347220704,0.0,0.13353890837021748,0.0,0.0,0.0,1.582290682718994,0.1846914308175988,0.04532297878665747,1.4154741681092358,0.0,1.494850021680094,0.008600171761917567,0.0,0.0,0.0,0.17318626841227402,0.06445798922691845,0.0,0.04921802267018165,0.02530586526477026,0.2671717284030138,0.021189299069938092,0.18184358794477254,2.061527870890508,0.18752072083646307,0.06445798922691845,0.04139268515822507,0.021189299069938092,1.9694625079746368,0.012837224705172217
12H067,0.0,0.01703333929878037,0.0,0.03742649794062367,0.16731733474817606,1.039017321997412,1.5281450782531065,0.01703333929878037,0.0,0.7067177823367587,0.0,1.0228406108765278,0.8312296938670634,1.3306166672944384,1.4192947217534606,0.36921585741014284,1.6651117370750514,1.9672202597829673,0.0,0.08635983067474821,0.0,0.004321373782642578,0.0,0.0,0.0,1.7075701760979363,0.0,0.021189299069938092,0.4712917110589386,0.0,1.5262100038416644,0.0,0.0,0.02530586526477026,0.008600171761917567,0.06069784035361165,0.01703333929878037,0.0,0.008600171761917567,0.1430148002540951,0.20951501454263097,0.0,0.24551266781414982,1.2140486794119414,0.17026171539495738,0.01703333929878037,0.0,0.0,1.3251049829714074,0.0
12H079,0.0,0.7656685547590141,0.03742649794062367,0.08635983067474821,0.7774268223893114,0.9590413923210935,1.2837533833325265,0.008600171761917567,0.0,1.5299434016586693,0.0,1.2823955047425255,1.2734642726213463,2.0409976924234905,0.9020028913507294,0.46089784275654777,0.888179493918325,1.6880636969463443,0.0,0.4578818967339924,0.0,0.012837224705172217,0.0,0.0,0.0,1.6189889203649337,0.004321373782642578,0.11058971029924897,0.9637878273455552,0.0,1.163757523981956,0.0,0.0,0.03342375548694973,0.012837224705172217,0.5453071164658241,0.3996737214810381,0.0,0.02530586526477026,0.029383777685209667,0.3443922736851107,0.0,0.17609125905568124,1.637389650129212,0.8450980400142568,0.04532297878665747,0.012837224705172217,0.0,1.5217916496391235,0.004321373782642578
12H091,0.0,0.9698816437464999,0.15836249209524964,0.04139268515822507,0.7693773260761385,0.9365137424788933,1.216165902285993,0.01703333929878037,0.0,1.6084190513172854,0.0,0.9106244048892013,1.0457140589408676,1.9890491564382202,0.6009728956867483,0.26245108973042947,1.387033701282363,1.658488381309017,0.008600171761917567,0.2695129442179163,0.04921802267018165,0.008600171761917567,0.0,0.0,0.004321373782642578,1.8407958988470938,0.5132176000679389,0.021189299069938092,0.5185139398778874,0.0,1.1182647260894794,0.0,0.0,0.029383777685209667,0.0,0.1903316981702915,0.1643528557844371,0.0,0.02530586526477026,0.0,0.271841606536499,0.0,0.16731733474817606,1.9654839242451387,0.2787536009528289,0.06445798922691845,0.03742649794062367,0.008600171761917567,1.4955443375464486,0.03742649794062367
12H098,0.0,0.6493348587121419,0.04139268515822507,0.09342168516223506,0.8034571156484139,1.0955180423231508,1.2301933788690456,0.021189299069938092,0.0,1.8333383889393975,0.0,0.8228216453031046,0.8095597146352678,1.827304641089735,0.615950051656401,0.4132997640812518,0.6627578316815741,1.4520932490177314,0.0,0.07554696139253074,0.021189299069938092,0.02530586526477026,0.0,0.0,0.004321373782642578,1.8823537463887139,0.05307844348341968,0.0,1.0378247505883418,0.0,1.3653007486379873,0.008600171761917567,0.0,0.16731733474817606,0.0,0.2671717284030138,0.09691001300805642,0.0,0.13353890837021748,0.004321373782642578,0.3053513694466238,0.021189299069938092,0.15836249209524964,1.6710802327388494,0.2528530309798932,0.021189299069938092,0.06445798922691845,0.03342375548694973,1.8793253007848074,0.004321373782642578
12H117,0.0,0.07918124604762482,0.056904851336472634,0.0,0.15228834438305647,1.1708482036433094,1.3716219271760213,0.1205739312058499,0.0,0.7209857441537391,0.0,0.9148718175400503,1.0073209529227445,1.3126004392612594,1.4121244061733171,0.35024801833416286,2.0324978828571103,2.0915614481449722,0.008600171761917567,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,1.629307640073749,0.012837224705172217,0.03742649794062367,0.5998830720736879,0.0,1.4680517914542377,0.008600171761917567,0.0,0.0,0.0,0.12710479836480765,0.0,0.0,0.004321373782642578,0.10720996964786837,0.20411998265592482,0.0,0.13033376849500614,1.9529860651970554,0.1643528557844371,0.01703333929878037,0.0,0.02530586526477026,1.2574385668598138,0.01703333929878037
12H124,0.0,0.6866362692622934,0.03342375548694973,0.0,0.5502283530550941,1.052693941924968,1.09795107099415,0.12385164096708583,0.0,1.611617110554336,0.0,0.9415114326344031,1.0153597554092142,1.8923729073984363,1.132899769944483,0.29885307640970665,1.0622058088197126,1.7078255683322314,0.03742649794062367,0.10720996964786837,0.02530586526477026,0.01703333929878037,0.0,0.0,0.0,1.6286953827140234,0.4082399653118496,0.02530586526477026,1.0982975364946976,0.0,1.2242740142942576,0.02530586526477026,0.0,0.08635983067474821,0.03342375548694973,0.6693168805661122,0.12710479836480765,0.0,0.02530586526477026,0.008600171761917567,0.30319605742048883,0.0,0.17609125905568124,1.7371130943059612,0.35602585719312274,0.021189299069938092,0.029383777685209667,0.008600171761917567,1.756179516843809,0.05307844348341968
12H139,0.0,0.6253124509616739,0.09342168516223506,0.0,0.8109042806687004,0.9283958522567138,1.161667412437736,0.012837224705172217,0.0,1.9903832589062336,0.0,1.0269416279590293,1.0261245167454502,1.7348798027926275,0.26481782300953643,0.6344772701607316,0.5314789170422551,1.9328287669008466,0.0,1.2920344359947364,0.056904851336472634,0.008600171761917567,0.0,0.0,0.0,1.7336786556770878,0.0,0.1643528557844371,0.43136376415898736,0.0,1.1189257528257768,0.012837224705172217,0.0,0.10037054511756291,0.03742649794062367,0.17318626841227402,0.146128035678238,0.0,0.008600171761917567,0.008600171761917567,0.2528530309798932,0.0,0.17318626841227402,1.290257269394518,0.28103336724772754,0.029383777685209667,0.012837224705172217,0.02530586526477026,1.6762362167633116,0.07188200730612536
12H149,0.0,0.7168377232995244,0.01703333929878037,0.19589965240923368,0.904715545278681,0.741151598851785,1.1690863574870227,0.008600171761917567,0.0,1.1225435240687545,0.0,1.100370545117563,1.0111473607757975,1.9769915453061506,0.21748394421390624,0.5092025223311029,1.0358298252528282,1.7085908451503438,0.0,0.11727129565576427,0.04532297878665747,0.004321373782642578,0.0,0.0,0.0,1.3479151865016914,0.1903316981702915,0.06069784035361165,1.0692980121155293,0.0,1.1109262422664203,0.0,0.0,0.0,0.0,0.008600171761917567,0.2304489213782739,0.0,0.01703333929878037,0.12710479836480765,0.1846914308175988,0.0,0.1205739312058499,1.3016809492935764,0.01703333929878037,0.0,0.0,0.0,1.1598678470925665,0.04532297878665747
12H165,0.0,0.3443922736851107,0.01703333929878037,0.0,0.7551122663950712,0.8109042806687004,1.1166077439882485,0.01703333929878037,0.008600171761917567,1.3197304943302246,0.0,1.003029470553618,1.0625819842281632,1.7174208367223749,0.8280150642239769,0.5301996982030822,0.6655809910179531,1.6688516480825186,0.0,0.1367205671564068,0.02530586526477026,0.06069784035361165,0.0,0.0,0.0,1.5403294747908738,0.021189299069938092,0.04139268515822507,1.00774777800074,0.029383777685209667,1.1020905255118367,0.0,0.0,0.1205739312058499,0.0,0.09691001300805642,0.1430148002540951,0.0,0.0,0.0,0.24054924828259971,0.0,0.20682587603184968,1.705007959333336,0.1553360374650618,0.021189299069938092,0.02530586526477026,0.008600171761917567,1.163757523981956,0.02530586526477026
12H166,0.0,0.2576785748691845,0.04532297878665747,0.03742649794062367,1.0004340774793186,0.9763499790032735,1.2869053529723748,0.01703333929878037,0.0,1.7046651854545292,0.0,0.7299742856995556,0.9410142437055697,1.7213983755215052,0.17318626841227402,0.4653828514484183,0.23804610312879543,1.3062105081677615,0.0,0.7315887651867387,0.0,0.021189299069938092,0.0,0.0,0.0,1.7741518589547105,0.056904851336472634,0.04139268515822507,1.0318122713303703,0.0,1.13481437032046,0.0,0.0,0.07554696139253074,0.008600171761917567,0.21748394421390624,0.01703333929878037,0.0,0.03342375548694973,0.21218760440395779,0.30749603791321295,0.021189299069938092,0.1367205671564068,1.6062738531699883,0.11727129565576427,0.0,0.02530586526477026,0.0,1.7880268840958038,0.008600171761917567
12H170,0.0,0.37839790094813763,0.021189299069938092,0.0,0.3384564936046048,0.5065050324048721,0.5717088318086876,0.008600171761917567,0.0,0.6776069527204931,0.0,0.4329692908744057,0.5171958979499743,1.5326270012288912,1.1989318699322091,0.05307844348341968,1.9288565335819108,1.2920344359947364,0.0,0.5622928644564746,0.0,0.008600171761917567,0.0,0.0,0.004321373782642578,1.33665982345442,0.0,0.0,1.1894903136993675,0.0,1.1007150865730817,0.0,0.0,0.01703333929878037,0.0,0.16136800223497488,0.08278537031645007,0.012837224705172217,0.008600171761917567,0.04139268515822507,0.1430148002540951,0.0,0.04139268515822507,1.5554572172046495,0.11058971029924897,0.0,0.012837224705172217,0.012837224705172217,0.8115750058705934,0.008600171761917567
12H171,0.0,0.9749719942980689,0.07918124604762482,0.04139268515822507,0.658964842664435,0.9576072870600952,1.2474822606770544,0.02530586526477026,0.0,1.6701530451921802,0.0,1.1772478362556233,1.13640344813399,1.809896246602439,0.705007959333336,0.2741578492636798,0.33041377334919075,1.7926017811649664,0.0,1.0025979807199086,0.02530586526477026,0.004321373782642578,0.0,0.0,0.0,1.627570664180543,0.1643528557844371,0.02530586526477026,0.9395192526186185,0.0,1.2385478876813278,0.008600171761917567,0.0,0.0,0.0,0.2304489213782739,0.12710479836480765,0.0,0.012837224705172217,0.46089784275654777,0.287801729930226,0.0,0.2304489213782739,1.5740312677277188,0.36548798489089973,0.0,0.02530586526477026,0.021189299069938092,1.585573518622731,0.01703333929878037
12H173,0.0,1.387033701282363,0.03342375548694973,0.11058971029924897,0.8325089127062363,1.2203696324513944,1.4974825373673704,0.004321373782642578,0.0,1.7732743483374538,0.0,1.2425414282983842,1.1989318699322091,1.8174992618677583,0.5658478186735176,0.6655809910179531,0.36548798489089973,1.8046845149069404,0.0,0.15228834438305647,0.02530586526477026,0.008600171761917567,0.0,0.0,0.0,1.6880636969463443,0.11058971029924897,0.17026171539495738,1.150756439860309,0.0,1.2743887955503788,0.008600171761917567,0.0,0.029383777685209667,0.021189299069938092,0.6063813651106049,0.37657695705651195,0.0,0.004321373782642578,0.0,0.3729120029701066,0.0,0.2304489213782739,1.6196150057428065,0.24797326636180664,0.0,0.008600171761917567,0.0,1.7339191510123908,0.06069784035361165
12H175,0.0,1.3220124385824004,0.02530586526477026,0.0,0.7759743311293691,1.1556396337597763,1.4263485737875077,0.004321373782642578,0.01703333929878037,1.2979792441593623,0.0,1.0273496077747566,1.2301933788690456,1.9381693463903202,0.8536982117761743,0.6334684555795865,1.6283889300503116,1.5696079675468244,0.0,0.9063350418050906,0.021189299069938092,0.004321373782642578,0.0,0.0,0.004321373782642578,1.6771505212734328,0.03342375548694973,0.05307844348341968,1.0021660617565078,0.0,1.339848783037637,0.008600171761917567,0.0,0.08990511143939793,0.0,0.03742649794062367,0.42813479402878873,0.0,0.008600171761917567,0.8668778143374989,0.1205739312058499,0.0,0.1903316981702915,1.4337698339248657,0.6334684555795865,0.04921802267018165,0.04139268515822507,0.021189299069938092,1.6450290647211425,0.004321373782642578
12H176,0.0,1.319314304090512,0.12385164096708583,0.09342168516223506,1.079543007402906,0.9745116927373283,1.276921132065774,0.004321373782642578,0.0,1.5630061870617937,0.0,1.0330214446829107,1.2780673308886625,2.031287248876998,0.17609125905568124,0.30749603791321295,0.35602585719312274,1.6416723732246865,0.0,0.21748394421390624,0.029383777685209667,0.012837224705172217,0.0,0.0,0.0,1.6675463395115164,0.06818586174616162,0.07554696139253074,0.8182258936139555,0.0,1.4352071032407476,0.0,0.0,0.03342375548694973,0.0,0.2787536009528289,0.3384564936046048,0.0,0.0,0.0,0.39619934709573634,0.0,0.16731733474817606,1.6575338875579861,0.06445798922691845,0.09691001300805642,0.012837224705172217,0.09691001300805642,1.4933186082321015,0.008600171761917567
12H180,0.0,0.2764618041732442,0.0,0.07918124604762482,0.705007959333336,0.7888751157754168,1.1061908972634154,0.008600171761917567,0.0,1.5369370227046735,0.0,0.9566485792052033,1.0301947853567512,1.6292056571023037,0.5289167002776547,0.3944516808262163,0.6963563887333322,1.4189638307036225,0.0,0.17609125905568124,0.0,0.012837224705172217,0.0,0.0,0.004321373782642578,1.7942091163464964,0.02530586526477026,0.02530586526477026,0.9289076902439527,0.01703333929878037,1.3469394626989906,0.0,0.0,0.08635983067474821,0.0,0.20951501454263097,0.05307844348341968,0.0,0.021189299069938092,0.03742649794062367,0.2966651902615311,0.0,0.07918124604762482,1.5250448070368452,0.2148438480476979,0.0,0.06818586174616162,0.021189299069938092,1.3447851226326606,0.0
12H183,0.0,0.22530928172586287,0.01703333929878037,0.0,0.5211380837040362,0.6637009253896481,1.1274287778515988,0.004321373782642578,0.0,1.373279893277496,0.0,0.9106244048892013,0.8668778143374989,1.525563058270067,0.48287358360875376,0.24054924828259971,0.46834733041215726,1.2860071220794747,0.0,0.1367205671564068,0.02530586526477026,0.02530586526477026,0.0,0.0,0.004321373782642578,1.777861624176242,0.029383777685209667,0.0,0.9180303367848802,0.0,1.2214142378423387,0.01703333929878037,0.0,0.10380372095595687,0.0,0.37839790094813763,0.03342375548694973,0.0,0.0,0.25527250510330607,0.19865708695442263,0.021189299069938092,0.146128035678238,1.3796680340336538,0.23552844690754893,0.05307844348341968,0.029383777685209667,0.021189299069938092,1.6432552250247716,0.012837224705172217
12H195,0.0,1.3380578754197563,0.0,0.07918124604762482,0.5998830720736879,1.095169351431755,1.1547282074401555,0.012837224705172217,0.0,1.146128035678238,0.0,1.1448854182871424,1.2489536154957075,1.7602716605420632,0.5854607295085006,0.5118833609788744,0.8987251815894934,1.7439798652418428,0.0,0.7701152947871016,0.08990511143939793,0.008600171761917567,0.0,0.0,0.004321373782642578,1.4752352226041283,0.1430148002540951,0.10380372095595687,0.8369567370595504,0.0,1.1936810295412816,0.008600171761917567,0.0,0.029383777685209667,0.021189299069938092,0.1367205671564068,0.2764618041732442,0.0,0.02530586526477026,0.008600171761917567,0.3010299956639812,0.0,0.17897694729316943,1.3961993470957363,0.19865708695442263,0.021189299069938092,0.021189299069938092,0.0,1.5900612308037425,0.01703333929878037
13H006,0.0,0.8337843746564789,0.0,0.0,0.9106244048892013,1.0637085593914175,1.242292904982931,0.01703333929878037,0.0,1.5852350633657752,0.0,0.6551384348113821,1.0334237554869496,1.8141143561291255,0.5899496013257077,0.5314789170422551,0.8750612633917001,1.7213983755215052,0.0,0.9278834103307069,0.0,0.12710479836480765,0.0,0.0,0.0,1.5847833789965078,0.08278537031645007,0.04921802267018165,1.4058583993176366,0.0,1.4421660857847203,0.0,0.0,0.1205739312058499,0.0,0.021189299069938092,0.0,0.0,0.021189299069938092,0.07918124604762482,0.28103336724772754,0.07188200730612536,0.16731733474817606,1.837335868015015,0.24054924828259971,0.08990511143939793,0.06818586174616162,0.012837224705172217,1.845035993513415,0.012837224705172217
13H009,0.0,1.0004340774793186,0.01703333929878037,0.0,0.7909884750888159,1.0060379549973173,1.1687920203141817,0.008600171761917567,0.008600171761917567,1.473632926873841,0.0,0.9809119377768436,0.9041743682841635,1.6123599479677744,0.5211380837040362,0.4913616938342727,1.9903388547876015,1.5059635180181261,0.0,0.6946051989335688,0.0,0.04532297878665747,0.0,0.0,0.0,1.4055171069763763,0.5622928644564746,0.04532297878665747,1.3773062510681988,0.0,1.1274287778515988,0.008600171761917567,0.0,0.0,0.012837224705172217,0.49831055378960054,0.09691001300805642,0.021189299069938092,0.07554696139253074,0.008600171761917567,0.2671717284030138,0.021189299069938092,0.1367205671564068,1.5195655008805091,0.5092025223311029,0.04139268515822507,0.04921802267018165,0.0,1.8226256787741408,0.0
13H018,0.0,0.7678976160180907,0.05307844348341968,0.0,0.8692317197309762,0.921686475483602,1.0625819842281632,0.004321373782642578,0.0,1.467460109507264,0.0,0.9712758487381052,0.8363241157067517,1.8491736330988267,0.9355072658247129,0.2741578492636798,0.8432327780980093,1.8573324964312685,0.0,0.8615344108590378,0.0,0.04139268515822507,0.0,0.0,0.0,1.7116385382323491,0.056904851336472634,0.04921802267018165,1.291590825658001,0.0,1.355834495884936,0.0,0.0,0.03342375548694973,0.0,0.24797326636180664,0.15228834438305647,0.0,0.21748394421390624,0.04532297878665747,0.15836249209524964,0.02530586526477026,0.18184358794477254,2.0395727365927665,0.20951501454263097,0.0,0.08990511143939793,0.012837224705172217,1.8552161947333634,0.02530586526477026
13H019,0.0,0.4638929889859073,0.029383777685209667,0.03742649794062367,0.6972293427597176,0.9020028913507294,1.0726174765452365,0.05307844348341968,0.0,1.6938148538894167,0.0,0.8739015978644614,1.049605612594973,1.800648355363988,0.658964842664435,0.08990511143939793,0.5263392773898441,1.7910587435918255,0.0,0.11727129565576427,0.0,0.01703333929878037,0.0,0.0,0.004321373782642578,1.6343764940883678,0.3384564936046048,0.06069784035361165,1.0394141191761372,0.0,1.2538224387080734,0.0,0.0,0.0,0.0,0.48855071650044424,0.029383777685209667,0.021189299069938092,0.04139268515822507,0.22788670461367355,0.38381536598043126,0.0,0.1643528557844371,1.8313577854420675,0.23299611039215382,0.021189299069938092,0.04532297878665747,0.02530586526477026,1.646207612206685,0.0
13H046,0.0,0.7558748556724915,0.03742649794062367,0.0,0.8350561017201162,1.0265332645232967,1.3070679506612983,0.008600171761917567,0.012837224705172217,1.5373152731120097,0.0,0.9689496809813426,1.0330214446829107,1.7740788007525188,0.829303772831025,0.2528530309798932,0.6053050461411094,1.7424108805804925,0.0,1.044539760392411,0.0,0.06445798922691845,0.0,0.0,0.004321373782642578,1.6962689967455327,0.10037054511756291,0.0,1.1277525158329733,0.0,1.2833012287035497,0.008600171761917567,0.0,0.03342375548694973,0.02530586526477026,0.5634810853944107,0.11394335230683678,0.0,0.0,0.5250448070368452,0.3979400086720376,0.0,0.15228834438305647,1.823474229170301,0.17026171539495738,0.04921802267018165,0.05307844348341968,0.012837224705172217,1.5959369062691735,0.06445798922691845
13H048,0.0,1.2720737875000099,0.0,0.04921802267018165,0.8573324964312685,0.8369567370595504,1.1846914308175989,0.008600171761917567,0.012837224705172217,0.7234556720351858,0.0,0.7930916001765802,1.086003705618382,2.147212416970458,0.8129133566428556,0.13033376849500614,1.4714384073892992,1.4940153747571436,0.0,0.16731733474817606,0.056904851336472634,0.04139268515822507,0.0,0.0,0.0,1.441066406639263,0.02530586526477026,0.02530586526477026,1.4294292643817876,0.0,1.2054750367408908,0.0,0.0,0.06445798922691845,0.012837224705172217,0.029383777685209667,0.12385164096708583,0.0,0.0,0.008600171761917567,0.17318626841227402,0.02530586526477026,0.12385164096708583,1.5753033334223991,0.17897694729316943,0.0,0.04139268515822507,0.03342375548694973,1.3370597263205246,0.004321373782642578
