,MIER1,COQ10A,ZDHHC15,AC009229.4,OR51B6,TRIM5,Metazoa_SRP,FARP1,MIR222HG,GAMT,SDHDP1,AC124312.5,NBPF12,MED13P1,CETN1,YWHABP1,TBC1D17
13H104,0.13033376849500614,0.0,0.0,0.3344537511509309,0.0,0.07554696139253074,0.008600171761917567,0.12710479836480765,0.13033376849500614,0.07188200730612536,0.9532763366673044,0.3344537511509309,1.6297153326471323,0.0,0.0,0.0,0.0
13H107,0.0,0.012837224705172217,0.0,0.02530586526477026,0.0,0.01703333929878037,0.08278537031645007,0.13987908640123647,0.25527250510330607,0.06069784035361165,1.1532049000842843,0.0,1.746478509930031,0.0,0.0,0.0,0.0
13H114,0.04532297878665747,0.02530586526477026,0.06445798922691845,0.31386722036915343,0.0,0.04139268515822507,0.021189299069938092,0.029383777685209667,0.30319605742048883,0.03342375548694973,1.024485667699167,0.0,1.6608654780038692,0.0,0.0,0.0,0.0
13H120,0.06069784035361165,0.04139268515822507,0.0,0.09342168516223506,0.0,0.08278537031645007,0.06818586174616162,0.06818586174616162,0.2671717284030138,0.07918124604762482,0.8750612633917001,0.07188200730612536,1.5644293269979834,0.0,0.0,0.0,0.0
13H126,0.20682587603184968,0.056904851336472634,0.0,0.09342168516223506,0.0,0.13987908640123647,0.021189299069938092,0.40483371661993806,0.04921802267018165,0.0,0.7649229846498885,0.15836249209524964,1.4112829130173843,0.0,0.0,0.0,0.0
13H139,0.22271647114758328,0.04139268515822507,0.0,0.03742649794062367,0.0,0.03342375548694973,0.04139268515822507,0.06818586174616162,0.04139268515822507,0.03742649794062367,1.0228406108765278,0.008600171761917567,1.570192561095726,0.0,0.0,0.0,0.0
13H140,0.1205739312058499,0.24054924828259971,0.03742649794062367,0.008600171761917567,0.0,0.03342375548694973,0.021189299069938092,0.4913616938342727,0.146128035678238,0.0,1.0464951643347082,0.08278537031645007,1.5532760461370994,0.0,0.0,0.0,0.0
13H150,0.11394335230683678,0.04532297878665747,0.0,0.07188200730612536,0.004321373782642578,0.04139268515822507,0.004321373782642578,0.07918124604762482,0.3364597338485295,0.0,1.0453229787866574,0.004321373782642578,1.637389650129212,0.0,0.0,0.0,0.0
13H158,0.1205739312058499,0.04532297878665747,0.0,0.03742649794062367,0.004321373782642578,0.26481782300953643,0.008600171761917567,0.10037054511756291,0.1367205671564068,0.06818586174616162,0.9454685851318197,0.012837224705172217,1.3634239329171765,0.0,0.0,0.0,0.0
13H159,0.029383777685209667,0.029383777685209667,0.08635983067474821,0.08635983067474821,0.0,0.03742649794062367,0.008600171761917567,0.029383777685209667,0.06445798922691845,0.0,0.7860412102425542,0.008600171761917567,1.3967222785037734,0.0,0.0,0.0,0.0
13H162,0.1205739312058499,0.029383777685209667,0.0,0.18752072083646307,0.0,0.04139268515822507,0.01703333929878037,0.04139268515822507,0.09691001300805642,0.02530586526477026,1.1254812657005941,0.04532297878665747,1.7413092088995694,0.0,0.0,0.0,0.0
13H169,0.04921802267018165,0.07188200730612536,0.0,0.17897694729316943,0.0,0.13033376849500614,0.02530586526477026,0.06818586174616162,0.03342375548694973,0.0,0.7930916001765802,0.004321373782642578,0.9929950984313415,0.0,0.0,0.0,0.0
13H179,0.0,0.01703333929878037,0.0,0.03342375548694973,0.0,0.09691001300805642,0.0,0.07554696139253074,0.17897694729316943,0.02530586526477026,1.0409976924234905,0.0,1.6450290647211425,0.0,0.0,0.0,0.0
13H185,0.04139268515822507,0.012837224705172217,0.0,0.07918124604762482,0.0,0.07188200730612536,0.01703333929878037,0.004321373782642578,0.11058971029924897,0.03342375548694973,0.887054378050957,0.004321373782642578,1.4358443659844413,0.0,0.0,0.0,0.0
13H186,0.056904851336472634,0.03742649794062367,0.0,0.07918124604762482,0.0,0.021189299069938092,0.021189299069938092,0.1553360374650618,0.30749603791321295,0.0,1.0086001717619175,0.0,1.6779717528107398,0.0,0.0,0.0,0.0
14H001,0.056904851336472634,0.029383777685209667,0.0,0.04532297878665747,0.008600171761917567,0.04139268515822507,0.02530586526477026,0.07918124604762482,0.5514499979728752,0.06818586174616162,1.0515383905153275,0.004321373782642578,1.7442929831226763,0.0,0.0,0.0,0.0
14H007,0.0,0.03742649794062367,0.0,0.07188200730612536,0.0,0.04532297878665747,0.008600171761917567,0.021189299069938092,0.7218106152125465,0.0,1.203304916138483,0.004321373782642578,1.72900270927219,0.0,0.0,0.0,0.0
14H012,0.03342375548694973,0.03742649794062367,0.0,0.03742649794062367,0.0,0.06069784035361165,0.02530586526477026,0.029383777685209667,0.421603926869831,0.029383777685209667,0.8739015978644614,0.004321373782642578,1.627775375229303,0.0,0.0,0.0,0.0
14H015,0.0,0.029383777685209667,0.0,0.07554696139253074,0.0,0.12710479836480765,0.01703333929878037,0.03742649794062367,0.17318626841227402,0.0,0.8444771757456815,0.0,1.2377949932739225,0.0,0.0,0.0,0.0
14H017,0.0,0.008600171761917567,0.0,0.06445798922691845,0.0,0.06069784035361165,0.008600171761917567,0.03742649794062367,0.18184358794477254,0.0,0.5954962218255742,0.0,1.4008832155483628,0.0,0.0,0.0,0.0
14H018,0.3222192947339193,0.056904851336472634,0.0,0.06069784035361165,0.0,0.07918124604762482,0.012837224705172217,0.5921767573958667,0.17318626841227402,0.021189299069938092,0.890979596989689,0.26245108973042947,1.6334684555795866,0.0,0.0,0.0,0.0
14H019,0.06069784035361165,0.04139268515822507,0.0,0.01703333929878037,0.0,0.24797326636180664,0.0,0.0,0.24303804868629442,0.0,1.0342272607705507,0.0,1.5700757053216041,0.0,0.0,0.0,0.0
14H020,0.2764618041732442,0.04139268515822507,0.0,0.03342375548694973,0.0,0.20951501454263097,0.012837224705172217,0.04921802267018165,0.367355921026019,0.0,0.9138138523837167,0.008600171761917567,1.7030333047336859,0.0,0.0,0.0,0.0
14H023,0.03742649794062367,0.012837224705172217,0.0,0.14921911265537988,0.0,0.021189299069938092,0.029383777685209667,0.03342375548694973,0.04532297878665747,0.029383777685209667,0.6757783416740851,0.008600171761917567,1.312811826212088,0.0,0.0,0.0,0.0
14H031,0.13033376849500614,0.04532297878665747,0.04139268515822507,0.37657695705651195,0.0,0.08635983067474821,0.004321373782642578,0.03742649794062367,0.13353890837021748,0.04532297878665747,0.9041743682841635,0.004321373782642578,1.3818367999983434,0.0,0.0,0.0,0.0
14H038,0.08278537031645007,0.01703333929878037,0.11727129565576427,0.04139268515822507,0.0,0.0,0.01703333929878037,0.021189299069938092,0.1846914308175988,0.021189299069938092,0.9201233262907239,0.004321373782642578,1.5474054596674898,0.0,0.0,0.0,0.0
14H071,0.008600171761917567,0.0,0.029383777685209667,0.012837224705172217,0.0,0.021189299069938092,0.004321373782642578,0.0,0.004321373782642578,0.0,0.06069784035361165,0.0,0.5237464668115644,0.0,0.0,0.0,0.0
14H133,0.12385164096708583,0.04921802267018165,0.0,0.11058971029924897,0.0,0.12710479836480765,0.004321373782642578,0.23299611039215382,0.07918124604762482,0.04139268515822507,1.1583624920952498,0.4424797690644485,1.7331972651065695,0.0,0.0,0.0,0.0
