,DNMT3B,CPXM1,LAPTM4B,CDK6,DPYSL3,SOCS2,ARHGAP22,ZBTB46,EMP1,MMRN1,CD34,AKR1C3,NYNRIN,SMIM24,ADGRG1,Z99755.1
03H109,0.271841606536499,1.7289216463728594,0.26007138798507473,1.4926207220431917,1.6425634371043878,1.0884904701823963,1.0773679052841565,0.7371926427047373,2.442746221828905,1.42845877351558,2.238322156375554,1.6722826247889206,0.4082399653118496,2.1747283333118936,0.8715729355458788,0.0
03H112,0.23552844690754893,1.9455178220778395,0.505149978319906,1.497758718287268,1.3594560201209867,1.5351674851149442,1.0740846890282438,0.30319605742048883,2.0828930332881797,1.1684974835230326,2.4196914585184777,1.5979144712025282,0.4082399653118496,2.401745082237063,0.756636108245848,0.0
03H116,1.3463529744506386,2.2155053782318186,1.4393326938302626,1.6691308473733326,1.0090257420869102,1.7066324508732946,1.5621738633646483,1.1048284036536553,1.276921132065774,0.2764618041732442,0.03742649794062367,1.5419534744582362,0.6063813651106049,2.1789769472931693,1.3180633349627615,0.0
03H119,0.8155777483242672,1.4902394852462872,0.7611758131557314,1.5787537844264345,0.32633586092875144,1.3841741388070334,1.0565237240791003,0.5774917998372253,0.7323937598229685,0.26245108973042947,2.4992745818922173,1.5585885831081994,0.4927603890268375,2.2424668862353405,0.8876173003357362,0.0
04H006,1.1395642661758498,2.0503410818340844,1.3113299523037931,1.498861688992884,0.6493348587121419,1.369030221809153,1.0863598306747482,0.4913616938342727,2.2371414273388353,0.7686381012476144,0.8488047010518037,1.4917817755841658,0.7937903846908186,2.036828433377113,1.4070508148042504,0.0
04H024,1.0565237240791003,1.9941411111261225,0.7185016888672743,1.5016069224188293,1.0402066275747113,0.38381536598043126,1.1357685145678222,0.795184589682424,1.3977662561264501,0.948412965778601,1.1142772965615864,1.2884728005997825,0.9735896234272569,1.747567162737625,1.235528446907549,0.0
04H025,1.2382970678753937,2.0542299098633974,2.059298292408071,1.8525409857697988,0.17609125905568124,1.5412046906832584,1.7689339421867816,0.7986506454452689,0.36172783601759284,1.1522883443830565,2.0024684501283323,1.5833121519830777,1.1162755875805443,2.360801612967852,2.0887383652739984,0.0
04H030,0.3729120029701066,1.9440382800544183,0.19865708695442263,1.4941545940184429,0.10037054511756291,1.2164298308762511,0.5428254269591799,0.37839790094813763,2.2365120696628273,1.1436392352745433,2.419889691073568,1.590618948206578,0.6283889300503115,2.3173946751202754,0.9800033715837464,0.0
04H039,0.0,0.0,0.8325089127062363,1.167317334748176,0.28103336724772754,1.213517756996305,0.7909884750888159,0.0,1.2201080880400552,1.1595671932336202,0.3979400086720376,2.009620840814325,0.7442929831226762,0.0,0.0,0.0
04H041,0.437750562820388,0.9429995933660404,0.9380190974762103,1.1473671077937864,0.25527250510330607,0.1903316981702915,0.3010299956639812,0.3926969532596657,1.507180977260241,0.1205739312058499,0.08278537031645007,0.24303804868629442,0.28330122870354957,1.041392685158225,0.36361197989214433,0.0
04H048,1.0297894708318558,2.0320947130529023,0.9148718175400503,2.001603924149798,0.004321373782642578,0.7481880270062005,0.07918124604762482,0.5965970956264602,0.3820170425748684,0.4712917110589386,2.125383660467707,1.4409090820652177,0.6085260335771941,2.4223599936000717,0.6374897295125107,0.0
04H050,1.305566313515304,1.3111178426625056,1.4565178578052627,1.2084413564385674,0.11727129565576427,0.9854264740830017,0.6493348587121419,0.7275412570285564,0.9375178920173467,1.3741982579290828,1.857935264719429,1.387033701282363,0.8247764624755457,1.7237839369653294,1.400192488592576,0.0
04H054,1.3688445068258213,2.263470366061185,1.8760445502460952,1.4060289449636152,0.23552844690754893,1.682776646314434,1.2798949800116382,0.7965743332104297,1.0195316845312554,0.9595183769729982,2.0727276895852658,1.6425634371043878,1.1277525158329733,2.3692715326210267,1.9588027033995024,0.0
04H061,0.1846914308175988,1.8200043068083178,0.12385164096708583,1.4861469968065726,0.69284691927723,0.8970770032094203,0.3364597338485295,0.38381536598043126,2.327971623623011,0.7708520116421442,2.2739961137592797,1.1583624920952498,0.4756711883244297,2.1465001286456546,0.48855071650044424,0.0
04H063,1.251638220448212,1.609060549930087,1.0902580529313164,1.5649026725292048,0.20682587603184968,1.139249217571607,1.0257153839013406,0.960470777534299,1.817697554763024,1.2143138974243997,2.4170064251187986,1.550839605065785,0.9777236052888477,1.6664243725187595,1.398634324538392,0.0
04H068,0.8234742291703011,1.5073160400764136,0.3344537511509309,1.728272597895017,1.8003733548913496,0.22788670461367355,1.00774777800074,0.7708520116421442,1.8275631112547237,0.2966651902615311,0.16731733474817606,1.2068258760318498,0.5118833609788744,2.1322276607333674,0.800717078282385,0.0
04H078,0.8195439355418687,1.8671727511786498,1.0580462303952818,1.6828667956623247,0.7347998295888469,0.7867514221455612,1.0273496077747566,0.5301996982030822,2.146252102092995,0.9164539485499251,1.8181598863971853,1.3673559210260189,0.6180480967120927,2.0099605314705973,1.1947917577219247,0.0
04H080,0.31386722036915343,0.8692317197309762,0.28555730900777376,1.5594277997594899,1.153814864344529,0.3443922736851107,0.33041377334919075,0.40483371661993806,2.5635760027769114,0.04532297878665747,0.21748394421390624,0.4014005407815441,0.21748394421390624,0.7458551951737289,0.7528164311882715,0.0
04H091,0.36172783601759284,1.424718337331567,0.30319605742048883,1.1501421618485586,0.6866362692622934,0.7923916894982539,0.724275869600789,0.3820170425748684,1.64018319192134,0.7573960287930241,1.7554174628109362,0.8698182079793282,0.28555730900777376,1.7384634394619525,0.6989700043360189,0.0
04H101,1.0232524596337116,1.5304558435846762,1.4569730136358179,1.4805817868291689,0.9903388547876014,0.8756399370041683,0.9960736544852753,0.4578818967339924,1.5990092398233435,0.7535830588929066,2.1510019079928315,1.2482185611900747,0.6812412373755872,1.819872821950546,1.162564406523019,0.0
04H103,0.0,0.0,1.141136090120739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7755434602882563,0.0,0.0,0.0,0.0,0.0
04H108,0.9960736544852753,2.0952042331218186,1.334453751150931,1.8052289142034261,1.9217904856581869,1.6270584640009895,1.4187982905903536,0.6803355134145632,1.5757649805367193,0.16136800223497488,0.07918124604762482,1.3269499941659988,0.7315887651867387,1.856366323659248,1.1156105116742998,0.0
04H112,1.6351820486562676,2.2775862957847632,2.428572109261869,1.4394905903896835,0.9464522650130731,1.8207267628238342,1.7001843296221977,1.0346284566253203,1.314077991779213,1.373095987078727,1.7245216271185626,1.8805849560649799,1.291590825658001,2.2350231594952237,2.4922853379102463,0.0
04H117,1.1886472959997172,1.9171377527564442,1.1414497734004674,1.4784221877400805,0.26007138798507473,1.0064660422492318,1.3077099234048066,0.5428254269591799,0.35602585719312274,0.5403294747908738,0.983175072037813,1.6998377258672457,0.6242820958356683,1.9659069154951918,1.3269499941659988,0.0
04H120,1.2342641243787893,2.0956574403284893,1.496376054012401,1.6781540380104372,0.7611758131557314,1.2593549273080344,1.1048284036536553,0.8463371121298052,3.002524584794707,0.9947569445876281,2.305501841464033,1.4955443375464486,1.1758016328482794,2.060886623004662,1.902438056198665,0.0
04H123,1.2011238972073794,1.7688600008429571,1.1241780554746752,1.7904962769671096,0.8438554226231612,1.3126004392612594,0.5198279937757188,0.6384892569546373,1.8270460170047342,1.2234959409623944,2.7553182974989623,1.1408221801093106,0.7596678446896306,1.9418591265253735,0.8162412999917831,0.0
04H132,0.9585638832219674,1.6570558528571038,2.008344629252689,1.5059635180181261,1.3348556896172916,1.8078055322706246,1.290479813330673,0.6493348587121419,1.58489634413745,1.885361220031512,2.389006518306232,1.9383195433421556,0.9907826918031378,2.2586372827240764,1.5987905067631152,0.0
04H133,1.1809855807867304,2.2885621983938207,2.0774405844713235,1.7242758696007892,0.2528530309798932,1.9970804354717309,1.6797003808719642,0.6503075231319365,0.8518696007297664,1.1664301138432827,0.21218760440395779,1.506505032404872,0.8779469516291882,2.129109586220727,2.4784943476608086,0.02530586526477026
04H135,1.1696744340588068,1.5036545192429593,0.09342168516223506,2.1336027705101612,1.9940090331236133,0.290034611362518,0.9781805169374139,0.8698182079793282,1.806179973983887,1.3459615418131412,2.60757296372473,1.8968016976649216,0.3521825181113625,2.2772882449210265,1.4947110252052627,0.0
04H138,0.69284691927723,1.7023443583557687,1.1476763242410988,1.129045059887958,0.34044411484011833,1.4207806195485655,0.414973347970818,0.34044411484011833,1.7811088357294664,0.7109631189952756,2.1210014349896404,1.4017450822370627,0.8088858673598122,1.6732974397596359,1.4983105537896004,0.0
04H140,1.34143452457814,1.9989564404704863,1.3498600821923312,1.5845573605256749,0.7032913781186614,1.3639878297484915,1.269746373130767,0.8407332346118067,1.3756636139608853,1.0507663112330423,0.7185016888672743,1.402433346219312,1.086003705618382,1.9623693356700211,1.725094521081469,0.0
05H008,1.0561422620590524,1.860098329698518,0.6848453616444125,1.9573678084315276,1.1866738674997452,0.12710479836480765,1.2576785748691846,0.6532125137753437,1.6447339274471926,0.5198279937757188,0.4913616938342727,1.0098756337121602,0.2304489213782739,1.500236474825639,1.1679078100014801,0.0
05H013,0.26007138798507473,0.5403294747908738,0.6324572921847242,0.7331972651065695,0.38021124171160603,0.45024910831936116,0.3521825181113625,0.2528530309798932,1.944778681123507,0.1553360374650618,0.5502283530550941,0.5797835966168101,0.28330122870354957,0.42324587393680785,1.1225435240687545,0.0
05H025,0.5132176000679389,0.1205739312058499,0.18752072083646307,1.794418330874141,0.22010808804005513,2.4703516793458182,0.6893088591236203,0.19589965240923368,0.5477747053878226,2.108158951256403,0.10720996964786837,0.17318626841227402,0.47712125471966244,0.44560420327359757,0.13987908640123647,0.0
05H030,1.428134794028789,2.0802295248848672,1.6709876030100341,1.8943714538562377,1.064083435963596,2.2790278056227207,1.5584685625237948,0.9836262871245346,1.2159018132040316,1.5245259366263757,0.967079734144497,2.1639659829548834,0.7923916894982539,1.878636673026517,1.823800153749878,0.029383777685209667
05H034,1.353723937588949,1.4679039465228003,0.7831886910752576,1.8361974807789254,0.31386722036915343,1.0145205387579237,0.8273692730538252,0.6839471307515121,1.8686444383948257,1.2317243833285165,2.2589244828768797,1.5300715688373783,0.9623693356700211,2.108666482553972,1.2079035303860517,0.0
05H042,0.60422605308447,1.6465997517203732,1.1498346967157849,1.9796394122229073,0.11058971029924897,1.6434526764861874,0.367355921026019,1.0674428427763807,1.9922441440467715,0.8215135284047732,2.483515978390541,1.7782236267660965,0.4578818967339924,2.1312014900262333,0.557507201905658,0.0
05H050,0.6522463410033232,1.8688207061975175,1.0655797147284485,1.4026052419199146,0.8819549713396004,1.416640507338281,0.6334684555795865,0.6294095991027189,1.874423830586502,0.8762178405916422,1.6679196853173615,1.1869563354654122,0.6344772701607316,1.145196406114182,0.7958800173440752,0.0
05H054,1.08278537031645,1.4143046881283317,1.4531653925258572,1.6515687388657918,0.639486489268586,0.5646660642520893,0.9365137424788933,0.6541765418779605,1.353916230920363,0.6910814921229684,1.8675264111997434,1.2866809693549301,0.5987905067631151,1.882979654037299,0.8305886686851442,0.0
05H065,0.8475726591421122,1.3907585287387172,0.5611013836490559,1.4139699717480614,0.6127838567197355,0.26481782300953643,0.8959747323590646,0.5646660642520893,1.4212747912103465,0.6503075231319365,0.146128035678238,0.7315887651867387,0.2944662261615929,1.5166675590990428,0.9232440186302765,0.0
05H066,1.098643725817057,1.8346114207226871,1.2177470732627935,1.7839750034126711,0.7497363155690611,2.2763239110201874,1.0784568180532925,0.7160033436347992,2.0028569260611206,2.078057866979187,0.9405164849325671,1.2156375634350618,1.2000292665537704,2.3159283826101866,1.2387985627139169,0.0
05H072,1.139249217571607,1.8233437908206485,1.6562899011913597,1.9081095403925523,0.31386722036915343,1.6533090129384789,0.5843312243675307,0.416640507338281,1.7846172926328754,0.45636603312904306,1.5727554651542197,1.04766419460156,1.126780577012009,2.2229504590210114,1.8981764834976764,0.0
05H078,1.0659529803138696,2.021602716028242,0.5987905067631151,1.7563317673210577,0.04139268515822507,0.2695129442179163,0.13353890837021748,0.8135809885681919,0.7656685547590141,0.6821450763738318,1.698622429702098,1.498172660636544,0.4842998393467858,2.628266288411081,0.35024801833416286,0.0
05H090,0.21748394421390624,1.6972293427597176,0.5728716022004803,1.420615770625765,0.22788670461367355,0.6910814921229684,0.3443922736851107,0.39093510710337914,2.4652489729271365,0.7944880466591696,2.0810951565613403,1.2038484637462348,0.437750562820388,2.1953460583484197,0.43136376415898736,0.0
05H094,0.7168377232995244,1.4875625602563782,0.829946695941636,1.326745379565322,0.5943925503754267,0.414973347970818,0.414973347970818,0.35410843914740087,1.184975190698261,0.2576785748691845,0.31806333496276157,0.35602585719312274,0.5078558716958309,0.6946051989335688,0.6201360549737576,0.0
05H097,0.6242820958356683,1.6727441983065992,0.9758911364017928,1.6164755138885656,0.48855071650044424,0.964259630196849,0.9938769149412112,0.3820170425748684,1.6508900778563125,0.5538830266438743,0.08635983067474821,2.2472857028633784,0.36921585741014284,2.0888445627270045,1.3400473176613932,0.0
05H099,0.26481782300953643,1.797059694699971,0.37839790094813763,1.5441921107650325,1.1222158782728267,0.7715874808812554,0.6730209071288962,0.30319605742048883,2.6243336716901204,0.8704039052790271,2.4322475382686006,1.631950826259217,0.35410843914740087,2.465962515279378,0.893206753059848,0.0
05H111,0.5563025007672873,2.0114012599247437,1.2405492482825997,1.998433718864469,0.41161970596323016,1.6229389692114902,0.28103336724772754,0.6364878963533654,1.0277572046905534,1.115943176939055,2.272700056789586,1.720985744153739,0.5843312243675307,2.1868998565678877,1.1078880251827987,0.0
05H113,0.3873898263387294,1.9787281771384917,0.7218106152125465,1.943988875073772,0.8836614351536176,0.8228216453031046,0.8524799936368563,0.5477747053878226,2.3627462888238786,1.2817149700272958,2.398131056216697,1.8279505283026303,0.44560420327359757,2.4109964335163823,0.8709888137605752,0.0
05H118,0.9405164849325671,2.255706582582625,1.284881714655453,1.7441364524012473,0.08635983067474821,1.4514794051248618,0.4899584794248346,0.8457180179666586,1.0663259253620379,0.13033376849500614,2.608761301825588,1.8609366207000937,0.20139712432045143,2.2651009662219366,0.5611013836490559,0.0
05H128,0.5263392773898441,1.1501421618485586,0.6324572921847242,2.089728533074736,0.615950051656401,2.63147420914836,1.3778524190067545,0.9745116927373283,0.8976270912904414,1.933639112524925,2.649188770977882,1.039017321997412,1.2743887955503788,1.0318122713303703,0.8055008581584001,0.09691001300805642
05H136,0.1846914308175988,1.701222484256557,0.5910646070264992,1.5793262037552551,0.22271647114758328,1.161966616364075,0.35793484700045386,0.4487063199050799,2.4319745637086605,0.9355072658247129,2.058084224750925,1.5620548296563785,0.22271647114758328,2.0660648974596776,0.8680563618230416,0.0
05H143,1.8034571156484138,1.9596137110710439,1.91126417099837,1.9183973388437001,1.4978967429132202,1.9402175555997352,1.3895204658463773,1.2016701796465816,1.924175870301921,1.763877031495655,1.8085485512404054,1.8139810756364718,1.2685779718828432,2.03734680356809,1.9149246482051485,0.0
05H149,1.0,1.7501225267834002,1.4303975913869669,1.920905604164024,1.5342800052050816,1.9393694700746598,1.0318122713303703,1.0269416279590293,1.6026025204202565,1.132899769944483,2.534673255774195,1.6635124704151556,0.4517864355242902,2.067294086315977,1.4898179083014507,0.0
05H163,1.2329961103921538,1.2922560713564761,0.6273658565927327,2.12978653452034,0.6580113966571124,1.1550322287909702,0.9268567089496923,0.8075350280688532,1.416141031168329,1.1058506743851435,2.5323083932754162,1.7751004988790249,0.9818186071706636,2.151492428425498,1.2839792842384798,0.0
05H179,1.6095944092252201,1.766115283221414,1.6372895476781744,1.8359441000938481,1.3352572564345317,1.4380674504534938,1.4868553552769432,1.0648322197385738,1.9033613362553186,1.8273692730538253,2.6244161803192894,1.9683428309589455,1.0982975364946976,2.261786086565754,2.0546896429499797,0.0
05H181,0.4409090820652177,0.7134905430939424,0.6803355134145632,0.800717078282385,0.29885307640970665,0.9180303367848802,0.6599162000698503,0.1643528557844371,1.393926006585837,0.11394335230683678,0.13353890837021748,0.4065401804339551,0.20139712432045143,0.414973347970818,0.6748611407378116,0.0
05H184,0.7176705030022621,2.3047704885232587,0.8543060418010806,2.0198222241677732,0.05307844348341968,1.5843312243675307,0.17609125905568124,0.8129133566428556,2.177997963096566,0.36921585741014284,2.073131564940993,1.884342147647059,0.7176705030022621,1.6740340004312548,0.6954816764901974,0.0
05H193,1.4987239707479048,1.6195107208384985,1.5839917991983163,1.4980347236870268,0.18184358794477254,1.2301933788690456,1.361160995195026,1.0718820073061255,1.0534626049254554,1.8967466156074055,2.192149125018534,1.7974752875373343,1.4092566520389096,2.2331738553809433,1.9400680137393524,0.0
05H195,1.247236549506764,2.0747067564718673,1.4471580313422192,2.0187004986662433,0.7075701760979364,1.6754116937148633,1.4347285417797577,1.0216027160282422,1.7062909572587635,1.4252080511386565,1.8972421028053654,1.887223331362523,1.2617385473525378,2.373335049954568,2.08278537031645,0.0
06H010,0.7209857441537391,1.8261396179359148,0.6893088591236203,1.606488850442648,0.8506462351830666,1.0207754881935578,0.6414741105040995,0.48287358360875376,1.9832653525665453,0.6963563887333322,0.8656960599160706,1.5469126431812426,0.7218106152125465,1.6585837154070628,1.1714339009430081,0.0
06H011,1.235528446907549,1.9296743179485878,0.72916478969277,1.9004217534577377,0.7084209001347128,0.36172783601759284,1.2081725266671217,0.7435097647284298,0.9415114326344031,1.1162755875805443,0.359835482339888,1.4451369687133042,0.7774268223893114,1.8680563618230415,1.2720737875000099,0.0
06H019,1.0549958615291415,1.5548524343720544,1.4604467838807205,1.6403820447095685,0.8998205024270962,1.1430148002540952,0.9965116721541787,0.7234556720351858,1.58849580100721,1.1749315935284426,2.1596273406586737,1.2984163800612945,0.72916478969277,1.9877109431303057,1.466274321789292,0.0
06H020,0.26007138798507473,1.8438554226231612,0.8350561017201162,1.5572665288699041,0.24551266781414982,0.725094521081469,0.6919651027673603,0.31175386105575426,2.0692980121155293,0.9907826918031378,2.1885066338181143,1.123524980942732,0.13033376849500614,2.0122887398346068,0.7355988996981799,0.0
06H021,1.1550322287909702,2.0332226466702497,1.6088468223264116,1.7890869150880286,0.6875289612146344,1.726808682524964,1.34143452457814,0.6138418218760692,0.8904210188009143,1.2607866686549762,1.2440295890300217,1.3932241163612973,0.48855071650044424,2.3873542269713663,1.8222988712623664,0.0
06H026,1.1241780554746752,1.9696954111184732,1.373095987078727,1.939119717648487,0.11394335230683678,1.0346284566253203,0.5440680443502757,0.7474118078864233,0.6541765418779605,0.8260748027008264,2.3191685432293005,1.599337132992489,0.7109631189952756,2.367691297964658,0.5774917998372253,0.0
06H028,1.4655315569735499,2.101884487167542,1.0374264979406236,2.3001605369513523,1.7189996378787182,0.5185139398778874,1.519171463821659,1.2657609167176105,1.677241845946654,0.09691001300805642,0.546542663478131,1.3151303171836017,0.4471580313422192,2.1716387085308186,0.787460474518415,0.0
06H029,1.3701428470511021,2.246473960229344,0.04532297878665747,2.4067615290465425,0.01703333929878037,0.6263403673750424,0.557507201905658,0.19865708695442263,1.8017466192194602,1.438384107034714,2.819984586617214,1.1525940779274697,1.1367205671564067,2.6892733325595772,0.9795483747040951,0.0
06H035,0.21218760440395779,1.6257239095257559,0.5105450102066121,1.5526682161121932,0.06445798922691845,0.7551122663950712,0.2695129442179163,0.7497363155690611,1.9735434685324897,0.32633586092875144,2.4470028984661623,1.5328817194073971,0.16731733474817606,1.9280884596649708,0.6344772701607316,0.0
06H038,0.8639173769578605,1.8584770418133405,0.7355988996981799,1.395501124305626,0.5378190950732742,1.4201208480857028,0.8115750058705934,0.6127838567197355,1.269746373130767,0.3010299956639812,0.6444385894678386,1.3916407034923879,0.5599066250361124,1.6830470382388496,1.1486026548060935,0.0
06H045,0.8337843746564789,2.0138900603284386,0.7307822756663892,1.8354368948018582,0.05307844348341968,0.8142475957319202,0.03742649794062367,0.5428254269591799,1.4398062113933303,0.5477747053878226,2.2148173658694583,1.4608978427565478,0.44560420327359757,2.3919930722597127,0.11394335230683678,0.0
06H048,0.5065050324048721,1.1048284036536553,1.1146109842321732,1.06707085604537,0.3344537511509309,0.7092699609758307,0.4842998393467858,0.1846914308175988,1.0025979807199086,0.30749603791321295,0.7993405494535817,1.443106456737266,0.3424226808222063,1.4173055832445256,0.7810369386211318,0.0
06H066,1.3126004392612594,1.5761108941208397,0.4548448600085102,1.705607163404605,0.6493348587121419,0.13353890837021748,0.7611758131557314,0.6344772701607316,2.3134242671691925,1.3402457615679317,2.15839265038712,1.8333383889393975,1.0170333392987803,2.241969611913073,1.4584867637982069,0.0
06H073,0.4487063199050799,0.9329808219231982,1.1804126328383238,1.7539658658651602,0.11394335230683678,2.399569893656843,0.8082109729242221,0.5237464668115644,0.292256071356476,2.0502250378836537,0.16731733474817606,1.106870544478654,0.7275412570285564,1.9070887450742955,0.23804610312879543,0.17026171539495738
06H074,0.42488163663106704,0.06818586174616162,0.19589965240923368,1.2805783703680762,0.45024910831936116,0.7209857441537391,0.16731733474817606,0.13987908640123647,2.282531483812228,0.05307844348341968,0.1367205671564068,0.25527250510330607,0.09342168516223506,0.11394335230683678,0.6263403673750424,0.0
06H075,1.476976465759527,1.3573630306151427,1.67641923171836,1.5289167002776547,0.421603926869831,1.2041199826559248,1.0350292822023681,0.5943925503754267,1.7191654940892134,1.3328422669943516,2.3382173666010946,1.2156375634350618,0.9991305412873711,2.0216853522157057,1.250420002308894,0.03342375548694973
06H077,0.3856062735983121,1.390405156480081,1.3823773034681137,1.4962375451667351,0.5976951859255123,2.2606913659374768,0.6711728427150833,0.3944516808262163,2.4383524517643256,1.579211780231499,0.437750562820388,1.044539760392411,0.3820170425748684,0.8937617620579434,1.1383026981662814,0.0
06H088,1.2214142378423387,1.894758994371892,1.1169396465507557,1.8615941446438653,0.9429995933660404,2.3899276473809548,1.2324878663529861,0.9731278535996987,1.8235394336568589,2.0634084249759455,2.107108169948554,1.0056094453602804,1.3552599055273784,2.186702122565101,1.130333768495006,0.0
06H089,1.230704313612569,2.0520780304841693,2.1999744625304904,2.0200296335426993,0.5010592622177514,0.8727388274726688,0.8407332346118067,0.3521825181113625,1.5212688755983852,1.9816827273712854,2.1963420201397685,1.5238764756381313,1.129045059887958,2.4374493052498054,1.7080808104682315,0.0
