,OR7E46P,AL023803.2,KRTAP2_2,SUSD2,LINC01432,SNRNP40,PSG2,SELENOK,SDR42E1P1,EIF4EP1,SAP30L,AC092960.1,VPS50,ZNF714,AC125604.1,PPIAP44,AC044913.1,AP000696.3,RN7SL400P,MIS18A_AS1,AL161640.2,AL158211.2,USP45,SHOC2,AC112247.1,PRPF4B,MIR663A,AC008079.1,OR5AM1P,NUDT19P3,CIC,ITGBL1,KRTAP19_5,AC112253.1,TTC28_AS1,NMNAT2,NIPSNAP3A,AC124319.1,VWA5A,POU5F1B,RNU6_1277P,AL353626.2,KRTAP8_3P,Metazoa_SRP,DOCK8_AS1,AC084373.1,AC069029.1,AL022329.3,AC073311.1,AC022695.2,AC010528.2,AC068282.1,AC008677.3,SPOCD1,AP001065.3,AL359732.1,Y_RNA,AL159156.1,AP005597.3,RNA5SP194,AC090241.2,AL138847.2,MIR6509,MIR4316,AC087163.3,AC092335.1,HDAC4,RTEL1P1,AL121782.1,RNU6_966P,AL136298.2,AC004080.17,BX664727.1,RPL12P4,RN7SL52P,NCOA7_AS1,AC116347.2,PSMD3,AC025048.7,OR11J2P,RN7SKP249,MIR4711,IGHV3_30_2,SLC5A4P1,AC123768.1,RPS3AP1,ZDHHC5,AC011890.2,RN7SL591P,SHISA2,MTND6P19,EEF1DP6,FKTN,AL022311.1,RPL7P5,MIR4310,ADPGK,CTAGE3P,CCDC80,AL445529.1,Metazoa_SRP,KIF21A,AL136982.5,AC142283.1,FANCF,HINT1,IGHVII_15_1,NFATC4,KRTAP10_11,AL031590.1,AC079949.5,IL31RA,LINC01127,PRSS8,AC104076.1,RNU6_930P,AL356489.1,BEST4,AL031666.2,TCTN2,AC009053.4,NCKAP5_AS1,SCNM1,DBET,AL589826.2,TEDC1,MIR6893,LINC01684,LINC01241,AL355388.1,AC011473.2,AC009511.2,SNORA108,AC005726.1,STAG3L4,AKR1C7P,ANKRD20A18P,AL445647.2,RNU6_468P,RNF2,AL163973.3,AL035530.1,AC002076.2,GHSR,AC005515.1,AL162431.1,KDR,AC007240.3,CKAP2L,ZNF566,CNOT4,AC131009.1,CNBP,AC012409.3,AC122129.2,ZFAND4,HOXB3,THBS4,RN7SKP172,AC107067.1,ELOBP4,AL096869.3,RYK,OR7E90P,LINC01987,AC116407.1,Y_RNA,TGIF2LX,TUSC7,Y_RNA,MMP12,XKR7,AC087588.2,AL691517.1,LIPJ,AL162456.1,AC114752.2,PILRA,GOT2,EVX1,AC124861.2,UBE2WP1,AL136988.2,RNU6_361P,FUNDC2P3,AL445072.1,DMTF1,GSTA9P,PTTG1IP,LINC01481,TRAV1_2,AC008507.3,NONOP2,AL589880.1,AC105265.2,NAT8,AC025259.1,GALNT9,CDK13,RPL7P55
04H024,1.4412236742426126,1.2893659515200318,0.0,0.0,0.5717088318086876,1.6672661193822742,0.0,0.8450980400142568,0.9777236052888477,0.0,0.0,0.0,0.0,0.0,1.445759836488631,0.06818586174616162,0.0,0.2148438480476979,0.029383777685209667,0.0,0.0,0.5078558716958309,0.021189299069938092,0.0,0.0,0.0,0.4742162640762552,0.11058971029924897,0.7075701760979364,0.0,0.012837224705172217,0.2695129442179163,0.22788670461367355,0.0,0.0,0.9694159123539814,0.0,0.951823035315912,1.3594560201209867,0.0,0.0,0.60422605308447,0.0,0.0,0.0,0.0,0.49968708261840383,0.0,0.0,0.0,0.0,0.5634810853944107,0.0,0.0,0.0,0.0,0.0,1.896029912396227,1.3727279408855955,0.0,0.0,0.0,0.0,0.0,0.0,1.2019430634016501,0.7596678446896306,1.5185139398778875,0.0,0.0,0.0,0.800717078282385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.012837224705172217,0.0,0.012837224705172217,0.0,0.23299611039215382,0.0,0.4099331233312946,0.012837224705172217,0.0,0.02530586526477026,0.0,0.0,0.029383777685209667,0.0,0.01703333929878037,0.0,0.08278537031645007,0.08990511143939793,1.333648756514701,1.0813473078041325,0.320146286111054,0.0,0.0,0.0,0.01703333929878037,0.0,0.1205739312058499,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,0.0,1.2576785748691846,0.0,0.08990511143939793,0.0,0.0,1.997298992409514,0.505149978319906,1.1838390370564211,0.0,1.4563660331290431,0.9740509027928773,0.01703333929878037,1.3529539117100877,0.0,0.07918124604762482,0.17897694729316943,0.02530586526477026,0.004321373782642578,0.6304278750250238,0.03342375548694973,0.0,0.0,0.10037054511756291,0.0,1.073351702386901,0.0,0.0,0.0,0.3384564936046048,0.0,0.0,0.021189299069938092,1.300812794118117,0.13033376849500614,1.4334497937615962,0.0,0.0,0.0,0.0,0.6794278966121188,0.0,0.9726655922661109,0.05307844348341968,0.0,0.0,0.0,0.13353890837021748,0.4842998393467858,0.0,0.0,0.13353890837021748,0.021189299069938092,0.0,1.0542299098633974,1.3921691494897361,0.0,0.0,0.0,0.0,0.0,0.5224442335063199,0.0,0.0,0.0,0.0,0.10037054511756291,0.0,0.0,1.1705550585212086,0.01703333929878037,0.0,0.0,0.0,0.012837224705172217,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04H025,1.443262987458695,0.3996737214810381,0.0,0.008600171761917567,0.40483371661993806,1.7710727832211948,0.0,1.1986570869544226,0.9867717342662448,0.0,0.0,0.0,0.0,0.0,1.5441921107650325,0.05307844348341968,0.0,0.39093510710337914,0.11727129565576427,0.0,0.008600171761917567,0.7520484478194386,0.012837224705172217,0.0,0.0,0.0,0.6148972160331346,0.09691001300805642,1.0863598306747482,0.0,0.029383777685209667,0.20682587603184968,0.15836249209524964,0.004321373782642578,0.0,1.0748164406451748,0.0,1.1528995963937474,0.48855071650044424,0.0,0.0,0.515873843711679,0.0,0.004321373782642578,0.0,0.0,0.7176705030022621,0.0,0.0,0.004321373782642578,0.0,0.8494194137968993,0.0,0.0,0.0,0.0,0.0,1.7021719508577111,1.3590762260592628,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,1.2713768718940746,0.8027737252919757,1.5299434016586693,0.0,0.0,0.0,1.451632947456991,0.021189299069938092,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.029383777685209667,0.0,0.7902851640332417,0.0,0.2966651902615311,0.004321373782642578,0.8388490907372553,0.08635983067474821,0.0,0.04532297878665747,0.0,0.0,0.10037054511756291,0.0,0.01703333929878037,0.12710479836480765,0.0,0.08635983067474821,1.4312028845565166,1.290257269394518,0.7307822756663892,0.012837224705172217,0.0,0.004321373782642578,0.01703333929878037,0.0,0.02530586526477026,0.0,0.06069784035361165,0.0,0.0,0.021189299069938092,0.0,0.24797326636180664,0.0,0.0,0.0,0.0,1.3914644118391033,0.0,0.36921585741014284,0.0,0.0,1.6499187187354192,0.8813846567705729,1.466274321789292,0.0,1.5086643630529428,1.1238516409670858,0.03742649794062367,1.6901074394563307,0.0,0.04139268515822507,0.08990511143939793,0.021189299069938092,0.004321373782642578,0.7168377232995244,0.0,0.0,0.0,0.07188200730612536,0.0,1.3220124385824004,0.0,0.0,0.0,0.3443922736851107,0.0,0.04139268515822507,0.1367205671564068,1.6097011023793995,0.16136800223497488,1.468790262099611,0.0,0.0,0.0,0.0,0.615950051656401,0.0,1.2984163800612945,0.292256071356476,0.0,0.0,0.0,0.22010808804005513,0.004321373782642578,0.0,0.0,0.11058971029924897,0.021189299069938092,0.0,1.4568213480215986,1.3159703454569178,0.0,0.0,0.0,0.0,0.0,0.6972293427597176,0.012837224705172217,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.9258275746247423,0.02530586526477026,0.0,0.0,0.03742649794062367,0.04139268515822507,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.004321373782642578,0.03742649794062367
04H030,1.371806458507416,1.4896772916636984,0.0,0.0,0.9370161074648142,1.797959643737196,0.0,0.9489017609702137,1.0,0.0,0.0,0.0,0.0,0.008600171761917567,1.3960248966085933,0.04921802267018165,0.0,0.31386722036915343,0.056904851336472634,0.0,0.008600171761917567,0.437750562820388,0.01703333929878037,0.0,0.0,0.0,0.5622928644564746,0.2528530309798932,0.04139268515822507,0.012837224705172217,0.008600171761917567,0.1903316981702915,0.07554696139253074,0.0,0.0,0.9749719942980689,0.0,1.1280760126687153,1.5170638734826547,0.0,0.0,1.4112829130173843,0.0,0.01703333929878037,0.0,0.0,0.5390760987927766,0.0,0.0,0.004321373782642578,0.0,0.6551384348113821,0.0,0.0,0.0,0.0,0.0,1.3588862044058692,1.464787519645937,0.0,0.0,0.0,0.0,0.0,0.0,1.2402995820027125,0.3891660843645325,1.569958818096594,0.0,0.0,0.0,0.9360107957152095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.04921802267018165,0.0,0.6757783416740851,0.0,0.14921911265537988,0.012837224705172217,0.6618126855372612,0.08278537031645007,0.0,0.19589965240923368,0.0,0.0,0.04921802267018165,0.0,0.02530586526477026,0.05307844348341968,0.0,0.1643528557844371,1.307282047033346,1.7614767795447017,0.8055008581584001,0.0,0.0,0.02530586526477026,0.03742649794062367,0.0,0.04532297878665747,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.15228834438305647,0.0,0.0,0.0,0.0,1.351409751925439,0.0,0.17318626841227402,0.0,0.0,1.679609571779756,0.6711728427150833,1.4143046881283317,0.0,1.5225746326911769,0.7218106152125465,0.0,1.5696079675468244,0.0,0.03342375548694973,0.30749603791321295,0.008600171761917567,0.004321373782642578,0.888179493918325,0.0,0.0,0.03342375548694973,0.20139712432045143,0.0,1.018284308426531,0.0,0.0,0.0,0.17897694729316943,0.0,0.0,0.0,1.420285884941918,0.21218760440395779,1.3205616801952367,0.0,0.0,0.0,0.0,0.6344772701607316,0.0,1.163757523981956,0.6242820958356683,0.0,0.012837224705172217,0.0,0.1903316981702915,0.24303804868629442,0.0,0.0,0.10720996964786837,0.008600171761917567,0.0,1.297760511099134,1.2435341018320618,0.0,0.004321373782642578,0.0,0.0,0.0,1.302979936748249,0.0,0.0,0.0,0.0,0.36921585741014284,0.0,0.0,0.9938769149412112,0.01703333929878037,0.0,0.0,0.004321373782642578,0.3443922736851107,0.004321373782642578,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.012837224705172217
04H039,1.4055171069763763,1.1775364999298623,0.0,0.0,0.3521825181113625,1.3126004392612594,0.0,0.6693168805661122,0.8998205024270962,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09691001300805642,0.0,0.0,0.0,0.35024801833416286,0.06818586174616162,0.0,0.0,0.0,0.1367205671564068,0.07554696139253074,0.3283796034387377,0.0,0.012837224705172217,0.0,0.5670263661590604,0.0,0.0,0.8337843746564789,0.0,0.0,0.4871383754771864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424226808222063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6068111469189634,1.2405492482825997,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.8567288903828826,0.7715874808812554,1.1908917169221696,0.0,0.0,0.0,0.4871383754771864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.056904851336472634,0.0,0.0,0.0,0.5932860670204572,0.9111576087399766,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.012837224705172217,0.546542663478131,0.0,0.0,1.012415374762433,0.0,0.2944662261615929,0.03342375548694973,0.0,0.0,0.0,0.0,0.16136800223497488,0.0,0.0,0.0,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,0.0,0.0,1.0464951643347082,0.0,0.10037054511756291,0.0,0.0,1.5538830266438743,0.0,0.8350561017201162,0.0,1.3153404766272883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359835482339888,0.07554696139253074,0.008600171761917567,0.09342168516223506,0.0,0.0,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,1.1900514177592059,0.0,0.8662873390841949,0.0,0.0,0.0,0.0,0.5987905067631151,0.0,1.1082266563749286,0.8475726591421122,0.0,0.0,0.0,0.02530586526477026,0.8041394323353505,0.0,0.0,0.03342375548694973,0.0,0.0,0.9503648543761231,1.0784568180532925,0.0,0.0,0.0,0.0,0.0,0.631443769013172,0.0,0.0,0.0,0.0,0.4913616938342727,0.0,0.0,0.7315887651867387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0
04H041,1.2739267801005256,1.5830853663476876,0.0,0.0,1.1900514177592059,1.757547853469244,0.0,0.9084850188786497,0.9552065375419417,0.0,0.0,0.0,0.0,0.0,1.0920184707527971,0.12385164096708583,0.0,0.11058971029924897,0.11727129565576427,0.0,0.004321373782642578,0.3364597338485295,0.004321373782642578,0.0,0.0,0.0,0.437750562820388,0.2576785748691845,0.3053513694466238,0.0,0.06818586174616162,0.20411998265592482,0.008600171761917567,0.004321373782642578,0.0,0.7474118078864233,0.0,1.0599418880619547,1.7431960814487013,0.004321373782642578,0.0,0.3996737214810381,0.0,0.0,0.0,0.0,0.42324587393680785,0.0,0.0,0.0,0.0,0.6283889300503115,0.0,0.0,0.0,0.0,0.0,1.6680129716418322,1.5488805626375148,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,1.239549720840473,0.615950051656401,1.521007252408604,0.0,0.0,0.0,0.5809249756756193,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.012837224705172217,0.056904851336472634,0.0,0.012837224705172217,0.0,0.08990511143939793,0.0,0.3891660843645325,0.07918124604762482,0.0,0.08278537031645007,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.008600171761917567,0.029383777685209667,1.2105860249051565,1.3151303171836017,0.3010299956639812,0.0,0.0,0.004321373782642578,0.02530586526477026,0.0,0.11727129565576427,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.16136800223497488,0.0,0.0,0.0,0.0,0.983175072037813,0.0,0.03742649794062367,0.0,0.0,1.8752928253710082,0.367355921026019,1.0297894708318558,0.0,1.530967681571915,0.9206450014067876,0.05307844348341968,1.4708513245261177,0.0,0.0,0.6655809910179531,0.008600171761917567,0.3384564936046048,0.7299742856995556,0.06069784035361165,0.008600171761917567,0.0,0.08635983067474821,0.0,0.6242820958356683,0.0,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,1.4334497937615962,0.30319605742048883,1.0507663112330423,0.0,0.0,0.0,0.0,0.5078558716958309,0.0,1.1089031276673134,0.004321373782642578,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,0.0,0.15228834438305647,0.012837224705172217,0.0,0.9429995933660404,1.2685779718828432,0.0,0.0,0.0,0.0,0.0,0.48855071650044424,0.004321373782642578,0.0,0.0,0.0,0.1205739312058499,0.0,0.0,1.0610753236297918,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04H048,1.311541958401195,0.9344984512435677,0.0,0.0,0.3096301674258988,1.9763958366118797,0.0,0.7664128471123994,1.159266331093494,0.0,0.0,0.0,0.0,0.0,1.436480695009495,0.0,0.0,0.6748611407378116,0.07554696139253074,0.0,0.021189299069938092,0.3384564936046048,0.0,0.0,0.0,0.0,0.8692317197309762,0.021189299069938092,0.568201724066995,0.08278537031645007,0.008600171761917567,0.22530928172586287,0.23804610312879543,0.0,0.0,0.667452952889954,0.0,1.2482185611900747,0.6180480967120927,0.0,0.0,0.6839471307515121,0.0,0.004321373782642578,0.0,0.0,0.4548448600085102,0.0,0.0,0.0,0.0,0.6693168805661122,0.0,0.0,0.0,0.0,0.0,1.106870544478654,1.5726392970428134,0.012837224705172217,0.04532297878665747,0.0,0.0,0.0,0.0,1.1414497734004674,0.008600171761917567,1.651859269246949,0.0,0.0,0.0,1.1051694279993316,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.10037054511756291,0.0,0.008600171761917567,0.029383777685209667,0.42488163663106704,0.021189299069938092,0.8698182079793282,0.11727129565576427,0.0,0.029383777685209667,0.0,0.0,0.08990511143939793,0.0,0.0,0.01703333929878037,0.012837224705172217,0.15228834438305647,1.13481437032046,1.3590762260592628,0.22530928172586287,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.10380372095595687,0.008600171761917567,0.0,0.0,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,0.0,1.1595671932336202,0.0,0.12385164096708583,0.0,0.0,0.9580858485210851,0.6560982020128319,1.6909045540549665,0.0,1.4987239707479048,0.9400181550076633,0.04532297878665747,1.6403820447095685,0.0,0.04921802267018165,0.31806333496276157,0.06069784035361165,0.012837224705172217,1.02816441942447,0.146128035678238,0.0,0.0,0.26245108973042947,0.0,1.3023309286843994,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.2671717284030138,1.6436500382173291,0.012837224705172217,1.0877814178095424,0.0,0.0,0.0,0.0,0.49831055378960054,0.0,1.0802656273398448,0.04139268515822507,0.0,0.0,0.0,0.31386722036915343,0.287801729930226,0.0,0.0,0.1643528557844371,0.012837224705172217,0.0,1.3172273491764201,1.5213996281153757,0.0,0.0,0.0,0.0,0.0,0.6857417386022636,0.01703333929878037,0.0,0.0,0.0,0.12710479836480765,0.0,0.0,0.6901960800285137,0.0,0.0,0.0,0.012837224705172217,1.2467447097238413,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04H050,1.3479151865016914,1.3575537197430816,0.0,0.012837224705172217,0.42324587393680785,1.6480671294489346,0.0,0.9947569445876281,0.893206753059848,0.0,0.0,0.0,0.0,0.0,1.317436496535099,0.0,0.0,0.24797326636180664,0.029383777685209667,0.0,0.0,0.3729120029701066,0.008600171761917567,0.0,0.0,0.0,0.4517864355242902,0.38021124171160603,0.6106601630898799,0.0,0.012837224705172217,0.06818586174616162,0.1367205671564068,0.0,0.0,0.9148718175400503,0.0,1.1417632302757879,1.0081741840064264,0.0,0.0,0.5820633629117087,0.0,0.004321373782642578,0.0,0.0,0.5024271199844327,0.0,0.0,0.0,0.0,0.49968708261840383,0.0,0.0,0.0,0.0,0.0,1.373095987078727,1.2664668954402414,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,1.1528995963937474,0.8182258936139555,1.4905203093633488,0.0,0.0,0.0,0.6541765418779605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.7307822756663892,0.0,0.07188200730612536,0.004321373782642578,0.5587085705331657,0.029383777685209667,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.04921802267018165,0.021189299069938092,0.0,0.03742649794062367,1.4017450822370627,1.2054750367408908,0.6693168805661122,0.004321373782642578,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.17897694729316943,0.004321373782642578,0.0,0.0,0.0,1.2296818423176759,0.0,0.11058971029924897,0.0,0.0,1.822233480238844,0.6053050461411094,1.2469906992415498,0.0,1.428620672671939,0.9237619608287003,0.021189299069938092,1.3296012483565187,0.0,0.0,0.2966651902615311,0.01703333929878037,0.3010299956639812,0.7151673578484579,0.04139268515822507,0.0,0.04921802267018165,0.06445798922691845,0.008600171761917567,1.1189257528257768,0.0,0.0,0.0,0.42324587393680785,0.0,0.029383777685209667,0.11058971029924897,1.348888723071438,0.17026171539495738,1.5787537844264345,0.0,0.0,0.0,0.0,0.6434526764861874,0.0,1.448242412634439,0.7958800173440752,0.0,0.0,0.0,0.15836249209524964,0.1205739312058499,0.0,0.0,0.10380372095595687,0.029383777685209667,0.0,1.0511525224473812,1.0696680969115957,0.0,0.0,0.0,0.0,0.0,1.420285884941918,0.0,0.0,0.0,0.0,0.16136800223497488,0.0,0.0,0.9768083373380663,0.012837224705172217,0.0,0.0,0.008600171761917567,0.0,0.008600171761917567,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0
04H054,1.161966616364075,1.2683439139510646,0.0,0.008600171761917567,0.06818586174616162,1.7024305364455252,0.0,0.6711728427150833,1.04883008652835,0.0,0.0,0.0,0.0,0.0,1.2127201544178423,0.03742649794062367,0.0,0.22271647114758328,0.07554696139253074,0.0,0.008600171761917567,0.3384564936046048,0.029383777685209667,0.0,0.0,0.0,0.2148438480476979,0.1430148002540951,0.3996737214810381,0.0,0.004321373782642578,0.1205739312058499,0.08990511143939793,0.0,0.0,0.8234742291703011,0.0,0.8444771757456815,0.35602585719312274,0.0,0.0,0.7387805584843692,0.0,0.0,0.0,0.0,0.42975228000240795,0.0,0.0,0.0,0.0,0.42813479402878873,0.0,0.0,0.029383777685209667,0.0,0.0,1.6343764940883678,0.9965116721541787,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.8639173769578605,0.7458551951737289,1.404491617758686,0.0,0.0,0.0,0.670245853074124,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.03742649794062367,0.01703333929878037,0.0,0.2764618041732442,0.02530586526477026,0.17318626841227402,0.0,0.6473829701146198,0.18752072083646307,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.03742649794062367,0.15836249209524964,0.004321373782642578,0.03342375548694973,1.3979400086720377,0.888179493918325,0.7209857441537391,0.04921802267018165,0.0,0.0,0.008600171761917567,0.0,0.17026171539495738,0.0,0.03342375548694973,0.0,0.0,0.021189299069938092,0.0,0.10720996964786837,0.0,0.0,0.0,0.0,1.1832698436828046,0.0,0.2787536009528289,0.0,0.0,1.6855626111582298,0.36548798489089973,1.2650537885040147,0.0,1.3455697560563922,1.09725730969342,0.021189299069938092,1.3224260524059526,0.0,0.0,0.10037054511756291,0.004321373782642578,0.0,0.5078558716958309,0.0,0.0,0.0,0.06069784035361165,0.0,1.313234291694724,0.0,0.0,0.0,0.11394335230683678,0.0,0.08278537031645007,0.10037054511756291,1.1574567681342256,0.01703333929878037,1.6003193297516611,0.0,0.0,0.0,0.0,0.42813479402878873,0.0,1.1936810295412816,0.287801729930226,0.0,0.0,0.0,0.08990511143939793,0.3344537511509309,0.0,0.0,0.03742649794062367,0.012837224705172217,0.0,1.1401936785786313,1.1789769472931695,0.0,0.012837224705172217,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.04921802267018165,0.0,0.0,0.887054378050957,0.04921802267018165,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.0
04H061,1.2787536009528289,1.7033773685123494,0.0,0.008600171761917567,0.7193312869837267,1.9117433778559316,0.0,0.5670263661590604,1.2407987711173312,0.0,0.0,0.0,0.0,0.0,1.2664668954402414,0.03342375548694973,0.0,0.17026171539495738,0.07188200730612536,0.0,0.004321373782642578,0.292256071356476,0.021189299069938092,0.0,0.0,0.0,0.5289167002776547,0.20411998265592482,0.4712917110589386,0.004321373782642578,0.029383777685209667,0.25527250510330607,0.029383777685209667,0.0,0.0,0.6454222693490919,0.0,1.012415374762433,1.52270499273475,0.0,0.0,1.1072099696478683,0.0,0.004321373782642578,0.0,0.0,0.39093510710337914,0.0,0.0,0.0,0.0,0.534026106056135,0.0,0.0,0.06069784035361165,0.0,0.0,1.3461573022320084,1.4909412053567868,0.0,0.12385164096708583,0.0,0.0,0.0,0.0,1.2062860444124324,0.41161970596323016,1.5970366649776535,0.0,0.0,0.0,0.5658478186735176,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.012837224705172217,0.08278537031645007,0.0,0.6893088591236203,0.0,0.13987908640123647,0.0,0.6954816764901974,0.04921802267018165,0.0,0.24054924828259971,0.0,0.0,0.04139268515822507,0.0,0.029383777685209667,0.02530586526477026,0.0,0.12385164096708583,1.3224260524059526,1.9679689628786923,0.5831987739686227,0.0,0.0,0.0,0.02530586526477026,0.0,0.11394335230683678,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.15228834438305647,0.0,0.0,0.0,0.0,1.216957207361097,0.0,0.08278537031645007,0.0,0.0,1.7424108805804925,0.5327543789924978,1.317436496535099,0.0,1.3628593029586802,0.8438554226231612,0.01703333929878037,1.638389407665336,0.0,0.0,0.23299611039215382,0.008600171761917567,0.008600171761917567,0.9758911364017928,0.11394335230683678,0.0,0.0,0.10720996964786837,0.0,1.0655797147284485,0.0,0.0,0.0,0.23552844690754893,0.0,0.08990511143939793,0.0,1.2880255353883627,0.31806333496276157,1.2232362731029975,0.0,0.0,0.0,0.0,0.505149978319906,0.0,1.3374592612906562,0.10720996964786837,0.0,0.0,0.0,0.06445798922691845,0.39093510710337914,0.0,0.0,0.1367205671564068,0.012837224705172217,0.0,1.119585774961784,1.0842186867392387,0.0,0.008600171761917567,0.0,0.0,0.0,1.1020905255118367,0.0,0.0,0.0,0.0,0.17897694729316943,0.0,0.0,0.9595183769729982,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.03742649794062367
04H063,1.2819419334408249,2.03953308766939,0.0,0.008600171761917567,0.22530928172586287,1.994449137014036,0.0,0.6324572921847242,1.2960066693136723,0.0,0.0,0.0,0.0,0.0,1.4608978427565478,0.012837224705172217,0.0,0.1553360374650618,0.1643528557844371,0.0,0.04532297878665747,0.5390760987927766,0.012837224705172217,0.0,0.0,0.0,0.7015679850559274,0.2695129442179163,0.42975228000240795,0.0,0.008600171761917567,0.30319605742048883,0.22271647114758328,0.0,0.0,0.4099331233312946,0.0,1.2273724422896364,1.2340108175871793,0.0,0.0,0.5705429398818975,0.0,0.004321373782642578,0.0,0.0,0.3873898263387294,0.0,0.0,0.0,0.0,0.6857417386022636,0.0,0.0,0.0,0.0,0.0,1.417803722639881,1.6257239095257559,0.0,0.11727129565576427,0.004321373782642578,0.0,0.0,0.0,1.1027766148834413,0.02530586526477026,1.8682916880178557,0.0,0.0,0.0,0.7403626894942439,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.1367205671564068,0.0,0.6893088591236203,0.0,0.60422605308447,0.008600171761917567,0.9057958803678685,0.012837224705172217,0.0,0.06069784035361165,0.0,0.0,0.06818586174616162,0.0,0.12385164096708583,0.021189299069938092,0.0,0.09342168516223506,1.4537768596904421,1.6868149545073168,0.546542663478131,0.0,0.0,0.0,0.0,0.0,0.17026171539495738,0.0,0.02530586526477026,0.0,0.0,0.012837224705172217,0.0,0.15228834438305647,0.0,0.0,0.0,0.0,1.1577588860468637,0.0,0.4014005407815441,0.09342168516223506,0.0,1.730216840568694,0.6627578316815741,1.3296012483565187,0.0,1.4761067168401913,0.8325089127062363,0.012837224705172217,1.7649975992848805,0.0,0.0,0.2671717284030138,0.02530586526477026,0.0,0.8721562727482928,0.04532297878665747,0.0,0.0,0.12385164096708583,0.0,0.9116901587538612,0.0,0.0,0.0,0.49968708261840383,0.0,0.0,0.012837224705172217,1.4906606533561368,0.1643528557844371,0.9907826918031378,0.0,0.0,0.0,0.0,0.4345689040341987,0.0,1.1900514177592059,0.41161970596323016,0.0,0.0,0.0,0.146128035678238,0.2528530309798932,0.0,0.0,0.012837224705172217,0.01703333929878037,0.0,0.8175653695597808,1.3471347829100198,0.0,0.0,0.0,0.0,0.0,1.2145789535704992,0.0,0.0,0.0,0.0,0.12385164096708583,0.0,0.0,1.0257153839013406,0.012837224705172217,0.0,0.0,0.01703333929878037,0.01703333929878037,0.012837224705172217,0.0,0.008600171761917567,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217
