,AL356310.1,FER1L6_AS2,ACTG1P23,AL136985.1,DOK1,IGKV1_16,OTX2,AC012507.2,RPL9P33,NCKAP1L,FRMD3,SNX18P27,UBXN7_AS1,SMKR1,MED15,CD200R1,AP001476.2
11H010,0.23552844690754893,0.012837224705172217,0.008600171761917567,0.04532297878665747,0.0,0.0,0.008600171761917567,0.0,0.45024910831936116,0.8750612633917001,0.0,0.19865708695442263,0.021189299069938092,0.021189299069938092,0.6646419755561255,0.004321373782642578,0.0
11H014,0.2148438480476979,0.008600171761917567,0.0,0.17897694729316943,0.0,0.0,0.0,0.0,0.7185016888672743,0.9795483747040951,0.0,0.10720996964786837,0.008600171761917567,0.0,0.7626785637274363,0.029383777685209667,0.021189299069938092
11H017,0.02530586526477026,0.01703333929878037,0.004321373782642578,0.1553360374650618,0.0,0.0,0.008600171761917567,0.0,0.271841606536499,0.7442929831226762,0.0,0.08635983067474821,0.0,0.14921911265537988,0.5453071164658241,0.7450747915820575,0.0
11H021,0.11727129565576427,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.0,0.3820170425748684,0.6541765418779605,0.021189299069938092,0.08635983067474821,0.0,0.03742649794062367,0.5477747053878226,0.10720996964786837,0.0
11H022,0.04532297878665747,0.0,0.0,0.18752072083646307,0.0,0.0,0.004321373782642578,0.0,0.14921911265537988,0.8733206018153987,0.0,0.1931245983544616,0.0,0.0,0.5440680443502757,1.1958996524092338,0.012837224705172217
11H027,0.04139268515822507,0.06818586174616162,0.0,0.11394335230683678,0.0,0.0,0.004321373782642578,0.0,0.3096301674258988,0.49968708261840383,0.0,0.13033376849500614,0.0,0.03342375548694973,0.3891660843645325,0.7497363155690611,0.0
11H035,0.02530586526477026,0.04532297878665747,0.0,0.1205739312058499,0.0,0.0,0.008600171761917567,0.0,0.6483600109809317,0.8082109729242221,0.004321373782642578,0.2148438480476979,0.008600171761917567,0.021189299069938092,0.6503075231319365,0.7788744720027395,0.04532297878665747
11H043,0.07188200730612536,0.0,0.0,0.10720996964786837,0.0,0.0,0.0,0.0,0.292256071356476,0.6106601630898799,0.0,0.04921802267018165,0.0,0.004321373782642578,0.9009130677376691,0.021189299069938092,0.0
11H044,0.06818586174616162,0.0,0.0,0.13033376849500614,0.021189299069938092,0.0,0.0,0.0,0.17897694729316943,0.8228216453031046,0.0,0.08278537031645007,0.0,0.01703333929878037,0.5250448070368452,1.5435714239623655,0.03342375548694973
11H058,0.26007138798507473,0.008600171761917567,0.0,0.10720996964786837,0.01703333929878037,0.0,0.0,0.0,0.4756711883244297,0.8656960599160706,0.0,0.1205739312058499,0.004321373782642578,0.0,0.5705429398818975,0.1430148002540951,0.008600171761917567
11H072,0.36921585741014284,0.0,0.008600171761917567,0.250420002308894,0.0,0.0,0.02530586526477026,0.0,0.28555730900777376,0.5954962218255742,0.0,0.22530928172586287,0.0,0.0,0.5740312677277188,0.04532297878665747,0.021189299069938092
11H083,0.3053513694466238,0.0,0.0,0.07188200730612536,0.029383777685209667,0.0,0.021189299069938092,0.0,0.20951501454263097,0.8481891169913987,0.0,0.2576785748691845,0.0,0.012837224705172217,0.42488163663106704,0.13033376849500614,0.0
11H095,0.04532297878665747,0.0,0.0,0.359835482339888,0.0,0.0,0.0,0.0,0.08635983067474821,0.6560982020128319,0.0,0.08278537031645007,0.0,0.42488163663106704,0.6074550232146685,0.06818586174616162,0.0
11H097,0.22010808804005513,0.06818586174616162,0.008600171761917567,0.20682587603184968,0.021189299069938092,0.0,0.0,0.0,0.292256071356476,0.631443769013172,0.0,0.07554696139253074,0.0,0.22271647114758328,0.639486489268586,1.4835872969688941,0.0
11H103,0.021189299069938092,0.021189299069938092,0.0,0.2944662261615929,0.021189299069938092,0.0,0.0,0.0,0.4014005407815441,0.8142475957319202,0.0,0.10037054511756291,0.0,0.2148438480476979,0.4913616938342727,0.10380372095595687,0.0
11H104,0.03342375548694973,0.012837224705172217,0.0,0.2576785748691845,0.0,0.0,0.0,0.0,0.3053513694466238,0.6665179805548809,0.0,0.11727129565576427,0.0,0.04532297878665747,0.6560982020128319,0.22788670461367355,0.2528530309798932
11H107,0.19865708695442263,0.01703333929878037,0.0,0.19865708695442263,0.029383777685209667,0.0,0.004321373782642578,0.0,0.3364597338485295,0.7543483357110189,0.0,0.06818586174616162,0.01703333929878037,0.18184358794477254,0.5538830266438743,0.012837224705172217,0.28330122870354957
11H127,0.5599066250361124,0.0,0.0,0.11058971029924897,0.0,0.0,0.004321373782642578,0.0,0.09691001300805642,1.1119342763326816,0.0,0.07918124604762482,0.012837224705172217,0.04532297878665747,0.7788744720027395,1.126780577012009,0.0
11H129,0.06445798922691845,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.04532297878665747,0.4871383754771864,0.0,0.008600171761917567,0.004321373782642578,0.021189299069938092,0.2671717284030138,0.04139268515822507,0.0
11H135,0.2148438480476979,0.1205739312058499,0.0,0.13033376849500614,0.02530586526477026,0.0,0.012837224705172217,0.0,0.46982201597816303,0.9547247909790629,0.0,0.11058971029924897,0.0,0.008600171761917567,0.761927838420529,0.004321373782642578,0.0
11H140,0.03742649794062367,0.0,0.0,0.20139712432045143,0.04532297878665747,0.0,0.0,0.0,0.3443922736851107,0.8976270912904414,0.0,0.06445798922691845,0.0,0.4578818967339924,0.6180480967120927,1.380211241711606,0.0
11H142,0.012837224705172217,0.0,0.0,0.12710479836480765,0.0,0.0,0.004321373782642578,0.0,0.48572142648158,0.9768083373380663,0.004321373782642578,0.19865708695442263,0.0,0.012837224705172217,0.658964842664435,0.029383777685209667,0.36548798489089973
11H145,0.056904851336472634,0.0,0.0,0.4742162640762552,0.0,0.0,0.012837224705172217,0.0,0.505149978319906,1.2545480771089739,0.0,0.06818586174616162,0.008600171761917567,0.06445798922691845,0.8041394323353505,0.9380190974762103,0.11727129565576427
11H151,0.07554696139253074,0.0,0.0,0.32633586092875144,0.01703333929878037,0.0,0.0,0.0,0.16136800223497488,0.7723217067229198,0.0,0.09342168516223506,0.008600171761917567,0.04532297878665747,0.7589118923979735,0.01703333929878037,0.0
11H157,0.19589965240923368,0.02530586526477026,0.0,0.07554696139253074,0.0,0.0,0.004321373782642578,0.0,0.40483371661993806,0.7745169657285496,0.0,0.146128035678238,0.0,0.10037054511756291,0.8363241157067517,0.06069784035361165,0.0
11H160,0.22010808804005513,0.01703333929878037,0.0,0.2304489213782739,0.0,0.0,0.004321373782642578,0.0,0.3384564936046048,0.7937903846908186,0.0,0.06069784035361165,0.0,0.06069784035361165,0.5301996982030822,0.3443922736851107,0.0
11H170,0.1553360374650618,0.05307844348341968,0.0,0.15836249209524964,0.04921802267018165,0.0,0.008600171761917567,0.0,0.48000694295715063,0.6384892569546373,0.0,0.07554696139253074,0.0,0.04139268515822507,0.7944880466591696,0.15836249209524964,0.20682587603184968
11H175,0.17897694729316943,0.04532297878665747,0.0,1.0265332645232967,0.04139268515822507,0.0,0.0,0.0,0.37474834601010387,0.7737864449811935,0.0,0.11394335230683678,0.0,0.029383777685209667,0.557507201905658,0.021189299069938092,0.0
11H179,0.04532297878665747,0.01703333929878037,0.0,0.21748394421390624,0.0,0.0,0.0,0.0,0.15228834438305647,0.6294095991027189,0.0,0.11727129565576427,0.0,0.029383777685209667,0.7831886910752576,0.07918124604762482,0.012837224705172217
11H186,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11H205,0.08990511143939793,0.01703333929878037,0.004321373782642578,0.1553360374650618,0.0,0.0,0.004321373782642578,0.0,0.1903316981702915,0.6344772701607316,0.0,0.08278537031645007,0.0,0.04921802267018165,0.4265112613645752,1.646501750031612,0.0
11H217,0.10380372095595687,0.008600171761917567,0.008600171761917567,0.17026171539495738,0.04139268515822507,0.0,0.01703333929878037,0.0,0.26245108973042947,0.5865873046717549,0.0,0.06445798922691845,0.0,0.008600171761917567,0.7168377232995244,0.021189299069938092,0.0
11H231,0.4913616938342727,0.0,0.012837224705172217,0.1931245983544616,0.0,0.0,0.004321373782642578,0.0,0.4065401804339551,0.8813846567705729,0.0,0.24303804868629442,0.0,0.012837224705172217,0.6074550232146685,0.3096301674258988,0.03342375548694973
11H232,0.13033376849500614,0.03342375548694973,0.0,0.31175386105575426,0.04532297878665747,0.0,0.008600171761917567,0.0,0.23299611039215382,0.8444771757456815,0.0,0.09691001300805642,0.0,0.22271647114758328,0.8109042806687004,0.7267272090265723,0.0
11H234,0.33243845991560533,0.01703333929878037,0.01703333929878037,0.16731733474817606,0.01703333929878037,0.0,0.01703333929878037,0.0,0.5092025223311029,0.7528164311882715,0.0,0.14921911265537988,0.0,0.004321373782642578,0.5943925503754267,0.13987908640123647,0.012837224705172217
11H240,0.12385164096708583,0.029383777685209667,0.004321373782642578,0.17609125905568124,0.03742649794062367,0.0,0.0,0.0,0.4099331233312946,0.6739419986340879,0.0,0.06445798922691845,0.004321373782642578,0.17318626841227402,0.5352941200427705,0.35410843914740087,0.008600171761917567
12H007,0.290034611362518,0.021189299069938092,0.004321373782642578,0.250420002308894,0.0,0.0,0.01703333929878037,0.0,0.28330122870354957,0.8041394323353505,0.0,0.1553360374650618,0.0,0.04139268515822507,0.5132176000679389,0.07918124604762482,0.02530586526477026
12H012,0.056904851336472634,0.01703333929878037,0.0,0.09691001300805642,0.03742649794062367,0.0,0.004321373782642578,0.0,0.26007138798507473,0.8656960599160706,0.004321373782642578,0.16136800223497488,0.008600171761917567,0.056904851336472634,0.756636108245848,1.3916407034923879,0.01703333929878037
12H021,0.09342168516223506,0.04532297878665747,0.0,0.3873898263387294,0.03342375548694973,0.0,0.004321373782642578,0.0,0.23299611039215382,0.6354837468149122,0.0,0.1367205671564068,0.0,0.07918124604762482,0.7007037171450193,0.08990511143939793,0.0
12H033,0.10037054511756291,0.0,0.0,0.17609125905568124,0.0,0.0,0.0,0.0,0.28103336724772754,0.7355988996981799,0.0,0.04921802267018165,0.0,0.46089784275654777,0.814913181275074,0.4623979978989561,0.0
12H039,0.02530586526477026,0.008600171761917567,0.004321373782642578,0.18184358794477254,0.03342375548694973,0.0,0.004321373782642578,0.0,0.42813479402878873,0.658964842664435,0.0,0.08278537031645007,0.0,0.02530586526477026,0.6794278966121188,0.0,0.0
12H042,0.03342375548694973,0.0,0.0,0.25527250510330607,0.0,0.0,0.008600171761917567,0.0,0.2576785748691845,0.5145477526602861,0.0,0.10380372095595687,0.008600171761917567,0.021189299069938092,0.7041505168397991,0.25527250510330607,0.0
12H044,0.1553360374650618,0.004321373782642578,0.012837224705172217,0.36172783601759284,0.0,0.0,0.008600171761917567,0.0,0.37106786227173627,0.8561244442423004,0.0,0.09342168516223506,0.021189299069938092,0.05307844348341968,0.7134905430939424,0.28555730900777376,0.004321373782642578
12H045,0.056904851336472634,0.008600171761917567,0.0,0.3010299956639812,0.0,0.0,0.004321373782642578,0.0,0.31806333496276157,0.8095597146352678,0.0,0.12710479836480765,0.008600171761917567,0.03742649794062367,0.6404814369704218,0.8965262174895553,0.004321373782642578
12H055,0.3424226808222063,0.0,0.0,0.6998377258672457,0.0,0.0,0.004321373782642578,0.0,0.28555730900777376,0.07918124604762482,0.0,0.17897694729316943,0.0,0.1367205671564068,0.6253124509616739,0.17026171539495738,0.0
12H056,0.08990511143939793,0.0,0.0,0.11394335230683678,0.01703333929878037,0.0,0.008600171761917567,0.0,0.4014005407815441,0.8744818176994664,0.0,0.1205739312058499,0.0,0.01703333929878037,0.5477747053878226,0.08635983067474821,0.7234556720351858
12H057,0.17318626841227402,0.0,0.0,0.37657695705651195,0.01703333929878037,0.0,0.004321373782642578,0.0,0.43136376415898736,0.8215135284047732,0.0,0.2695129442179163,0.02530586526477026,0.02530586526477026,0.7275412570285564,0.6946051989335688,0.0
12H058,0.10720996964786837,0.04532297878665747,0.0,0.3820170425748684,0.0,0.0,0.004321373782642578,0.0,0.1553360374650618,0.6711728427150833,0.0,0.1643528557844371,0.0,0.004321373782642578,0.7902851640332417,1.171141151028382,0.20139712432045143
12H067,0.24797326636180664,0.008600171761917567,0.0,0.04139268515822507,0.0,0.0,0.004321373782642578,0.0,0.12385164096708583,1.084576277934331,0.0,0.03342375548694973,0.0,0.004321373782642578,0.3222192947339193,0.03342375548694973,0.0
12H079,0.008600171761917567,0.0,0.0,0.07188200730612536,0.0,0.0,0.004321373782642578,0.0,0.791690649020118,0.8733206018153987,0.008600171761917567,0.17026171539495738,0.0,0.0,0.8088858673598122,0.04139268515822507,0.0
12H091,0.06818586174616162,0.01703333929878037,0.0,0.25527250510330607,0.0,0.0,0.008600171761917567,0.0,0.24551266781414982,0.6646419755561255,0.0,0.18752072083646307,0.008600171761917567,0.09342168516223506,0.8241258339165489,0.05307844348341968,0.1643528557844371
12H098,0.008600171761917567,0.01703333929878037,0.0,0.13353890837021748,0.01703333929878037,0.0,0.0,0.0,0.11727129565576427,0.7803173121401513,0.0,0.11058971029924897,0.021189299069938092,0.06069784035361165,0.795184589682424,1.2844307338445196,0.0
12H117,0.10380372095595687,0.0,0.0,0.056904851336472634,0.0,0.0,0.004321373782642578,0.0,0.2671717284030138,0.7745169657285496,0.0,0.08990511143939793,0.008600171761917567,0.029383777685209667,0.48000694295715063,0.15228834438305647,0.0
12H124,0.30319605742048883,0.0,0.004321373782642578,0.7084209001347128,0.021189299069938092,0.0,0.01703333929878037,0.0,0.3364597338485295,0.7041505168397991,0.0,0.16731733474817606,0.008600171761917567,0.3010299956639812,0.6020599913279624,0.5301996982030822,0.0
12H139,0.012837224705172217,0.0,0.0,0.09342168516223506,0.0,0.0,0.0,0.0,0.3010299956639812,0.8680563618230416,0.0,0.12710479836480765,0.0,0.12385164096708583,0.7109631189952756,0.03742649794062367,0.0
12H149,0.1931245983544616,0.07188200730612536,0.056904851336472634,0.22271647114758328,0.0,0.0,0.02530586526477026,0.0,0.6138418218760692,0.7041505168397991,0.0,0.09691001300805642,0.0,0.0,0.45331834004703764,0.19589965240923368,0.029383777685209667
12H165,0.06069784035361165,0.008600171761917567,0.004321373782642578,0.17609125905568124,0.0,0.0,0.004321373782642578,0.0,0.4014005407815441,0.5646660642520893,0.0,0.10720996964786837,0.0,0.008600171761917567,0.6434526764861874,0.008600171761917567,0.0
12H166,0.021189299069938092,0.008600171761917567,0.0,0.24054924828259971,0.0,0.0,0.008600171761917567,0.0,0.1367205671564068,0.5477747053878226,0.0,0.04139268515822507,0.02530586526477026,0.0,0.8142475957319202,1.6568644915489172,0.21748394421390624
12H170,0.01703333929878037,0.0,0.0,0.21748394421390624,0.0,0.0,0.0,0.0,0.04921802267018165,0.2695129442179163,0.0,0.04139268515822507,0.0,0.06069784035361165,0.436162647040756,0.07554696139253074,0.0
12H171,0.06069784035361165,0.0,0.004321373782642578,0.05307844348341968,0.021189299069938092,0.0,0.008600171761917567,0.0,0.45024910831936116,1.0614524790871933,0.0,0.1846914308175988,0.0,0.04921802267018165,0.6324572921847242,0.5477747053878226,0.012837224705172217
12H173,0.436162647040756,0.01703333929878037,0.0,0.06069784035361165,0.07188200730612536,0.0,0.021189299069938092,0.0,0.6812412373755872,1.1568519010700111,0.0,0.24303804868629442,0.008600171761917567,0.0,0.5954962218255742,0.004321373782642578,0.03342375548694973
12H175,0.17318626841227402,0.01703333929878037,0.029383777685209667,0.19589965240923368,0.0,0.0,0.01703333929878037,0.0,0.5717088318086876,0.9334872878487055,0.0,0.1367205671564068,0.0,0.0,0.69284691927723,0.08278537031645007,0.01703333929878037
12H176,0.2304489213782739,0.02530586526477026,0.0,0.33041377334919075,0.0,0.0,0.0,0.0,0.48287358360875376,0.5797835966168101,0.0,0.10037054511756291,0.008600171761917567,0.06818586174616162,0.8438554226231612,0.01703333929878037,0.0
12H180,0.02530586526477026,0.008600171761917567,0.0,0.421603926869831,0.0,0.0,0.004321373782642578,0.0,0.3820170425748684,0.8457180179666586,0.0,0.09691001300805642,0.0,0.01703333929878037,0.5987905067631151,0.3364597338485295,0.0
12H183,0.021189299069938092,0.0,0.0,0.31386722036915343,0.0,0.0,0.0,0.0,0.1205739312058499,0.367355921026019,0.0,0.06445798922691845,0.008600171761917567,0.08990511143939793,0.6570558528571039,1.9063350418050906,0.0
12H195,0.3891660843645325,0.03342375548694973,0.004321373782642578,0.1846914308175988,0.021189299069938092,0.0,0.021189299069938092,0.0,0.46686762035410945,0.8280150642239769,0.0,0.11058971029924897,0.0,0.01703333929878037,0.49831055378960054,0.41161970596323016,0.008600171761917567
13H006,0.28103336724772754,0.06818586174616162,0.0,0.44560420327359757,0.0,0.0,0.0,0.01703333929878037,0.2148438480476979,0.8627275283179747,0.0,0.14921911265537988,0.0,0.08635983067474821,0.6711728427150833,1.8330195470765314,0.10380372095595687
13H009,0.15836249209524964,0.008600171761917567,0.004321373782642578,0.20411998265592482,0.0,0.0,0.008600171761917567,0.0,0.2966651902615311,0.7355988996981799,0.0,0.22271647114758328,0.0,0.04139268515822507,0.6031443726201823,1.0867156639448825,0.0
13H018,0.1205739312058499,0.13987908640123647,0.0,0.3283796034387377,0.021189299069938092,0.0,0.0,0.0,0.39093510710337914,0.8280150642239769,0.0,0.1205739312058499,0.0,0.26245108973042947,0.72916478969277,0.22271647114758328,0.06069784035361165
13H019,0.1205739312058499,0.01703333929878037,0.0,0.359835482339888,0.0,0.0,0.0,0.0,0.15836249209524964,0.48000694295715063,0.0,0.15836249209524964,0.0,0.35410843914740087,0.725094521081469,0.5078558716958309,0.0
13H046,0.3096301674258988,0.0,0.0,0.3283796034387377,0.029383777685209667,0.0,0.004321373782642578,0.0,0.28103336724772754,0.6294095991027189,0.008600171761917567,0.13987908640123647,0.0,0.2148438480476979,0.6434526764861874,0.06818586174616162,0.008600171761917567
13H048,0.320146286111054,0.029383777685209667,0.03342375548694973,0.31386722036915343,0.0,0.0,0.0,0.0,0.667452952889954,0.6884198220027106,0.0,0.12385164096708583,0.0,0.04139268515822507,0.6919651027673603,1.2979792441593623,0.24797326636180664
13H053,0.17609125905568124,0.008600171761917567,0.0,0.6364878963533654,0.0,0.0,0.0,0.0,0.359835482339888,0.7641761323903307,0.004321373782642578,0.12710479836480765,0.0,0.21748394421390624,0.6720978579357175,0.1205739312058499,0.008600171761917567
13H056,0.4653828514484183,0.04921802267018165,0.0,0.292256071356476,0.0,0.0,0.004321373782642578,0.0,0.42324587393680785,0.8727388274726688,0.0,0.08278537031645007,0.0,0.01703333929878037,0.69284691927723,0.16136800223497488,0.0
13H058,0.09342168516223506,0.008600171761917567,0.0,0.05307844348341968,0.0,0.0,0.02530586526477026,0.0,0.5037906830571811,0.6627578316815741,0.0,0.15228834438305647,0.029383777685209667,0.0,0.5888317255942073,0.23804610312879543,0.0
13H065,0.04921802267018165,0.0,0.0,0.14921911265537988,0.0,0.0,0.004321373782642578,0.0,0.35602585719312274,0.5763413502057928,0.0,0.11394335230683678,0.02530586526477026,0.28555730900777376,0.6954816764901974,0.9360107957152095,0.0
13H066,0.13987908640123647,0.056904851336472634,0.0,0.3944516808262163,0.0,0.0,0.004321373782642578,0.0,0.23804610312879543,0.7355988996981799,0.0,0.10720996964786837,0.0,0.08635983067474821,0.5877109650189114,1.4334497937615962,0.008600171761917567
13H071,0.07554696139253074,0.0,0.004321373782642578,0.38021124171160603,0.0,0.0,0.004321373782642578,0.0,0.6232492903979004,0.865103974641128,0.0,0.1367205671564068,0.02530586526477026,0.0,0.9986951583116558,0.45024910831936116,0.03742649794062367
13H078,0.021189299069938092,0.0,0.0,0.1903316981702915,0.0,0.0,0.0,0.0,0.4065401804339551,1.1846914308175989,0.0,0.08278537031645007,0.01703333929878037,0.056904851336472634,0.5877109650189114,0.04139268515822507,0.04139268515822507
13H080,0.0,0.01703333929878037,0.0,0.13987908640123647,0.01703333929878037,0.0,0.004321373782642578,0.0,0.4014005407815441,0.6794278966121188,0.0,0.07188200730612536,0.008600171761917567,0.021189299069938092,0.6794278966121188,0.06445798922691845,0.0
13H083,0.18752072083646307,0.04532297878665747,0.0,0.30749603791321295,0.0,0.0,0.01703333929878037,0.0,0.4014005407815441,1.1622656142980214,0.0,0.07188200730612536,0.008600171761917567,0.0,0.42488163663106704,0.5327543789924978,0.0
13H100,0.25527250510330607,0.13987908640123647,0.008600171761917567,0.46089784275654777,0.0,0.0,0.004321373782642578,0.0,0.3443922736851107,0.5774917998372253,0.0,0.08635983067474821,0.021189299069938092,0.16731733474817606,0.8135809885681919,0.4329692908744057,0.04532297878665747
13H101,0.021189299069938092,0.0,0.004321373782642578,0.14921911265537988,0.0,0.0,0.012837224705172217,0.0,0.5477747053878226,0.6866362692622934,0.0,0.11727129565576427,0.0,0.012837224705172217,0.6483600109809317,0.8413594704548549,0.008600171761917567
13H104,0.09342168516223506,0.0,0.0,0.19865708695442263,0.0,0.0,0.0,0.0,0.36548798489089973,0.7092699609758307,0.0,0.11394335230683678,0.0,0.06445798922691845,1.030599721965951,0.012837224705172217,0.0
13H107,0.31386722036915343,0.0,0.008600171761917567,0.414973347970818,0.08278537031645007,0.0,0.012837224705172217,0.0,0.4487063199050799,0.6875289612146344,0.0,0.06445798922691845,0.0,0.021189299069938092,0.7275412570285564,0.03742649794062367,0.03342375548694973
13H114,0.04921802267018165,0.0,0.01703333929878037,0.08635983067474821,0.0,0.0,0.0,0.0,0.3424226808222063,0.7134905430939424,0.004321373782642578,0.1367205671564068,0.0,0.021189299069938092,0.7143297597452329,1.1179338350396415,0.0
13H120,0.15836249209524964,0.0,0.0,0.5717088318086876,0.01703333929878037,0.0,0.008600171761917567,0.0,0.4065401804339551,0.7520484478194386,0.0,0.1205739312058499,0.021189299069938092,0.0,0.7015679850559274,0.10380372095595687,0.0
13H126,0.008600171761917567,0.008600171761917567,0.0,0.33243845991560533,0.0,0.0,0.004321373782642578,0.0,0.28555730900777376,0.9745116927373283,0.0,0.07918124604762482,0.008600171761917567,0.06818586174616162,0.8549130223078556,0.03742649794062367,0.008600171761917567
13H139,0.03342375548694973,0.0,0.0,0.28555730900777376,0.0,0.0,0.004321373782642578,0.0,0.6739419986340879,0.7824726241662862,0.012837224705172217,0.20411998265592482,0.008600171761917567,0.021189299069938092,0.651278013998144,0.26245108973042947,0.0
13H140,0.11058971029924897,0.01703333929878037,0.0,0.22010808804005513,0.04139268515822507,0.0,0.0,0.0,0.26245108973042947,0.534026106056135,0.0,0.10037054511756291,0.012837224705172217,0.0,0.5965970956264602,0.11058971029924897,0.0
13H150,0.17318626841227402,0.0,0.004321373782642578,0.08990511143939793,0.0,0.0,0.004321373782642578,0.0,0.21748394421390624,0.6454222693490919,0.0,0.17318626841227402,0.0,0.0,0.6263403673750424,0.08990511143939793,0.0
13H158,0.07918124604762482,0.0,0.0,0.23299611039215382,0.0,0.0,0.02530586526477026,0.0,0.7435097647284298,0.9138138523837167,0.004321373782642578,0.23804610312879543,0.0,0.08990511143939793,0.8965262174895553,0.1205739312058499,0.02530586526477026
13H159,0.11058971029924897,0.0,0.0,0.09691001300805642,0.0,0.0,0.004321373782642578,0.0,0.32633586092875144,0.8182258936139555,0.0,0.09691001300805642,0.0,0.029383777685209667,0.6875289612146344,0.1205739312058499,0.0
13H162,0.09342168516223506,0.0,0.0,0.07554696139253074,0.021189299069938092,0.0,0.0,0.0,0.46686762035410945,0.9464522650130731,0.0,0.13033376849500614,0.008600171761917567,0.056904851336472634,0.8228216453031046,0.01703333929878037,0.0
13H169,0.04532297878665747,0.01703333929878037,0.0,0.6138418218760692,0.029383777685209667,0.8155777483242672,0.0,0.0,0.19865708695442263,0.5809249756756193,0.0,0.07918124604762482,0.008600171761917567,0.004321373782642578,0.6384892569546373,0.04532297878665747,0.05307844348341968
13H179,0.10380372095595687,0.0,0.0,0.08635983067474821,0.03742649794062367,0.0,0.004321373782642578,0.0,0.28103336724772754,0.8790958795000727,0.0,0.04921802267018165,0.0,0.1205739312058499,0.5078558716958309,0.9628426812012424,0.01703333929878037
13H185,0.19865708695442263,0.06445798922691845,0.0,0.6232492903979004,0.06445798922691845,0.0,0.012837224705172217,0.0,0.41995574848975786,0.8175653695597808,0.0,0.1367205671564068,0.0,0.2944662261615929,0.8082109729242221,0.34830486304816066,0.0
13H186,0.16136800223497488,0.0,0.0,0.24551266781414982,0.0,0.0,0.0,0.0,0.36921585741014284,0.9395192526186185,0.0,0.15836249209524964,0.0,0.07918124604762482,0.48287358360875376,0.02530586526477026,0.0
14H001,0.10720996964786837,0.0,0.0,0.28330122870354957,0.03342375548694973,0.0,0.012837224705172217,0.0,0.7881683711411677,1.0614524790871933,0.0,0.21218760440395779,0.0,0.004321373782642578,0.7015679850559274,0.19589965240923368,0.02530586526477026
14H007,0.4653828514484183,0.008600171761917567,0.01703333929878037,0.17897694729316943,0.0,0.0,0.008600171761917567,0.0,0.48855071650044424,0.9329808219231982,0.0,0.07918124604762482,0.0,0.012837224705172217,0.6031443726201823,0.0,0.7058637122839193
14H012,0.2695129442179163,0.08278537031645007,0.0,0.36921585741014284,0.0,0.0,0.0,0.0,0.4638929889859073,0.7671558660821804,0.0,0.10037054511756291,0.0,0.008600171761917567,0.6138418218760692,0.3891660843645325,0.008600171761917567
14H015,0.03342375548694973,0.01703333929878037,0.0,0.39093510710337914,0.0,0.0,0.0,0.0,0.29885307640970665,0.46089784275654777,0.0,0.10037054511756291,0.008600171761917567,0.32633586092875144,0.7497363155690611,0.31386722036915343,0.01703333929878037
14H017,0.34830486304816066,0.0,0.004321373782642578,0.34635297445063856,0.0,0.0,0.008600171761917567,0.0,0.39093510710337914,0.6757783416740851,0.0,0.07554696139253074,0.0,0.0,0.41830129131974547,0.012837224705172217,0.021189299069938092
14H018,0.09691001300805642,0.021189299069938092,0.021189299069938092,0.1205739312058499,0.01703333929878037,0.0,0.0,0.0,0.42813479402878873,1.0132586652835165,0.0,0.09691001300805642,0.012837224705172217,0.01703333929878037,0.8561244442423004,0.004321373782642578,0.012837224705172217
14H019,0.24303804868629442,0.0,0.004321373782642578,0.09691001300805642,0.0,0.0,0.0,0.029383777685209667,0.21218760440395779,0.5514499979728752,0.0,0.07554696139253074,0.008600171761917567,0.0,0.6464037262230695,0.021189299069938092,0.05307844348341968
14H020,0.0,0.02530586526477026,0.01703333929878037,0.20139712432045143,0.0,0.0,0.008600171761917567,0.021189299069938092,0.5854607295085006,0.9513375187959178,0.0,0.1903316981702915,0.021189299069938092,0.008600171761917567,0.6414741105040995,0.03742649794062367,0.0
14H023,0.08990511143939793,0.0,0.008600171761917567,0.23552844690754893,0.0,0.0,0.0,0.0,0.20411998265592482,0.3820170425748684,0.0,0.02530586526477026,0.0,0.04921802267018165,0.6334684555795865,1.2111205412580492,0.0
14H031,0.08278537031645007,0.0,0.0,0.06069784035361165,0.03342375548694973,0.0,0.004321373782642578,0.0,0.11727129565576427,0.5440680443502757,0.0,0.10380372095595687,0.008600171761917567,0.20682587603184968,0.5211380837040362,0.414973347970818,0.021189299069938092
14H038,0.08278537031645007,0.0,0.0,0.23299611039215382,0.01703333929878037,0.0,0.0,0.029383777685209667,0.287801729930226,0.6627578316815741,0.0,0.06069784035361165,0.004321373782642578,0.03342375548694973,0.6106601630898799,1.944975908412048,0.012837224705172217
14H071,0.004321373782642578,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,0.0,0.029383777685209667,0.056904851336472634,0.0,0.004321373782642578,0.0,0.008600171761917567,0.37106786227173627,0.07188200730612536,0.008600171761917567
14H133,0.10380372095595687,0.0,0.0,0.056904851336472634,0.0,0.0,0.008600171761917567,0.0,0.36548798489089973,0.8188854145940099,0.0,0.07554696139253074,0.008600171761917567,0.2695129442179163,0.7737864449811935,0.008600171761917567,0.290034611362518
