,LINC00237,AC010260.1,THOC7_AS1,KLF9,AC122707.1,AC008395.1,AC098820.2,AC007229.1,AL049870.4,AC110998.1,ZNF337_AS1,MFSD4B,GCLM,Z95114.4,GSG1,PRR13P5,ANKRD20A21P,AL358394.3,FCHO2,AF254982.1,AL078596.1,AL732372.2,AC139453.2,BX927359.1,SPRR4,AC073349.2,FOXRED1,ABCC11,AL135929.1,PSMD6,DSG1,LGALS1,HK2,AC113383.1,AC099331.1,CENPA,AC017048.3,AC008622.2,AC092809.2,TMCO1,AC107983.1,PGAM1P13,GPD2,TRHDE_AS1,CTDNEP1,CENPB,TCEA2,RPSAP55,RIMBP3C,AL136162.1
04H048,0.0,0.0,1.5538830266438743,0.03742649794062367,0.0,0.3096301674258988,0.9449759084120478,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.13353890837021748,0.03342375548694973,0.0,1.5254335534288201,0.8965262174895553,0.03742649794062367,0.0,0.0,0.0,0.0,0.0,1.576916955965207,1.203304916138483,1.242292904982931,0.05307844348341968,1.2084413564385674,0.1846914308175988,0.008600171761917567,2.438589810070449,0.0,0.0,0.0,0.0,0.0,0.0,0.8369567370595504,0.0,0.6803355134145632,1.0569048513364727,0.0,0.04921802267018165,1.799202656300525,0.0,0.9420080530223133,0.5185139398778874,0.0
04H050,0.004321373782642578,0.0,1.5714759036819437,0.01703333929878037,0.004321373782642578,0.22788670461367355,1.049605612594973,0.029383777685209667,0.2148438480476979,0.0,0.008600171761917567,0.0,0.0,0.0,0.004321373782642578,0.012837224705172217,0.0,1.1866738674997452,1.2324878663529861,0.0,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,1.5063697170955042,1.4479328655921802,1.589055531052344,0.7259116322950482,1.249931756634195,0.22530928172586287,0.004321373782642578,2.4129642719966626,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.7015679850559274,0.0,1.2730012720637376,1.2579184503140584,0.012837224705172217,0.004321373782642578,2.178948185116802,0.11394335230683678,1.4470028984661623,0.2764618041732442,0.0
04H054,0.0,0.0,1.6522463410033232,0.08990511143939793,0.0,0.23804610312879543,0.7649229846498885,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,0.008600171761917567,0.0,1.3866772839608377,0.37839790094813763,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,1.291812687467119,1.213517756996305,1.2079035303860517,0.9185545305502735,0.8954225460394079,0.615950051656401,0.0,2.28397928423848,0.0,0.008600171761917567,0.0,0.0,0.0,0.1205739312058499,0.5224442335063199,0.0,1.2506639194632434,1.1970047280230458,0.021189299069938092,0.012837224705172217,2.027186461836736,0.0,1.5407047833107623,0.17897694729316943,0.0
04H061,0.012837224705172217,0.0,1.6405808064896525,0.01703333929878037,0.0,0.39093510710337914,1.089905111439398,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.012837224705172217,0.02530586526477026,0.029383777685209667,0.0,1.300812794118117,0.9319661147281727,0.0,0.10037054511756291,0.0,0.03342375548694973,0.0,0.0,1.3771240423464561,1.5058280338548362,1.2650537885040147,0.04921802267018165,1.475380593143361,0.21218760440395779,0.0,2.4482888256671216,0.0,0.2528530309798932,0.0,0.0,0.0,0.0,0.6730209071288962,0.0,0.9459607035775686,1.0849335749367162,0.13987908640123647,0.23552844690754893,2.0267783286595296,0.0,1.3310221710418286,0.1430148002540951,0.0
04H063,0.0,0.012837224705172217,1.6959192528314,0.07918124604762482,0.0,0.4941545940184428,1.0888445627270043,0.01703333929878037,0.05307844348341968,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.056904851336472634,0.08635983067474821,0.0,1.2803506930460056,1.2787536009528289,0.0,0.403120521175818,0.0,0.0,0.0,0.0,1.4583356259919475,1.5560611590095326,1.4274861090957855,0.3521825181113625,1.4504030861553663,0.004321373782642578,0.004321373782642578,2.463101284722051,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.8188854145940099,0.029383777685209667,1.0086001717619175,0.9385197251764918,0.021189299069938092,0.004321373782642578,2.0221808394136653,0.08635983067474821,1.4572761860613257,0.6106601630898799,0.0
04H068,0.0,0.0,1.7374312005145824,0.01703333929878037,0.0,0.43933269383026263,1.1559430179718369,0.008600171761917567,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.02530586526477026,0.0,1.3544926005894364,1.4089180208467798,0.0,0.06069784035361165,0.0,0.0,0.0,0.0,1.5376931943673908,1.6604860157849677,1.6610550848533787,0.35793484700045386,1.5907304057926903,0.08990511143939793,0.04532297878665747,2.4081381656125354,0.0,0.0,0.021189299069938092,0.0,0.004321373782642578,0.0,0.9263424466256551,0.01703333929878037,1.011570443597278,0.9439888750737718,0.0,0.11058971029924897,2.2701195986189027,0.07918124604762482,1.3362595520141933,0.5622928644564746,0.0
04H078,0.0,0.0,1.6353832040474985,0.02530586526477026,0.0,0.6053050461411094,1.2496874278053016,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,1.5196967671598531,0.9795483747040951,0.029383777685209667,0.029383777685209667,0.0,0.0,0.008600171761917567,0.0,1.5462958351214424,1.6987962517904311,1.500099191915723,0.13033376849500614,1.332034277027518,0.10380372095595687,0.008600171761917567,2.448428035011636,0.0,0.008600171761917567,0.06818586174616162,0.0,0.0,0.0,0.6493348587121419,0.0,1.0174507295105362,0.9253120914996495,0.008600171761917567,0.11394335230683678,1.9124877613323237,0.0,1.3975924340381167,0.37106786227173627,0.0
04H080,0.0,0.0,1.6931111154621412,0.0,0.0,0.4712917110589386,1.3271545124094315,0.03742649794062367,0.0,0.0,0.07918124604762482,0.0,0.0,0.1205739312058499,0.887054378050957,0.03342375548694973,0.0,1.1433271299920464,0.3996737214810381,0.0,0.06445798922691845,0.0,0.0,0.03342375548694973,0.0,1.4593924877592308,1.7657430414210444,1.3184807251745174,0.04921802267018165,1.0174507295105362,1.163757523981956,0.008600171761917567,2.5630061870617937,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,0.4927603890268375,0.0,1.2190603324488614,1.2940250940953226,0.13033376849500614,0.42813479402878873,2.069112851387121,0.0,0.9590413923210935,0.0,0.0
04H091,0.008600171761917567,0.0,1.6691308473733326,0.0,0.004321373782642578,0.1430148002540951,1.3318320444362486,0.03742649794062367,0.04921802267018165,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,1.1763806922432705,1.4852954387260888,0.056904851336472634,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,1.491641793477586,1.3703280077795104,1.5496162395190853,0.04139268515822507,1.2725377773752373,0.008600171761917567,0.0,2.6093595919813795,0.0,0.24054924828259971,0.01703333929878037,0.0,0.0,0.0,0.7965743332104297,0.0,1.414973347970818,1.3705130895985926,0.0,0.08635983067474821,2.272004146243442,0.0,1.3368598209168092,0.2576785748691845,0.0
04H101,0.0,0.0,1.7270530113538574,0.0,0.0,0.38021124171160603,1.18440748541232,0.029383777685209667,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,1.160168292958512,0.056904851336472634,0.0,0.9148718175400503,1.7371130943059612,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,1.5602653978627146,1.6535019469629328,1.7482655726687408,0.10037054511756291,1.0711452904510828,0.05307844348341968,0.004321373782642578,2.3899984226073334,0.0,0.07188200730612536,0.03342375548694973,0.0,0.0,0.0,0.8020892578817327,0.0,1.2671717284030137,1.2655253352190738,0.0,0.11058971029924897,2.2145259552811045,0.0,1.2986347831244356,0.10720996964786837,0.0
04H103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541765418779605,0.0,0.0,0.5211380837040362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4593924877592308,0.0,0.0,0.0,0.0,0.0,0.0
04H108,0.004321373782642578,0.0,1.70637635583969,0.056904851336472634,0.0,0.5599066250361124,1.2968844755385471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.04532297878665747,0.0,1.400192488592576,0.9350031514536548,0.0,0.012837224705172217,0.0,0.0,0.008600171761917567,0.0,1.6423655808449733,1.5265977091034522,1.4584867637982069,0.69284691927723,1.5016069224188293,0.32428245529769273,0.029383777685209667,2.544886228470487,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.9084850188786497,0.0,1.5025636691073634,1.381295623003826,0.021189299069938092,0.403120521175818,2.194264516025517,0.09342168516223506,1.2935835134961169,0.2741578492636798,0.03742649794062367
04H112,0.0,0.0,1.7695988483874465,0.012837224705172217,0.0,0.19589965240923368,0.9111576087399766,0.02530586526477026,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.03342375548694973,0.0,1.2506639194632434,0.47856649559384334,0.04532297878665747,0.004321373782642578,0.0,0.0,0.0,0.0,1.4429498695778618,1.3868555291847242,1.36078268987328,0.6637009253896481,1.3289908554494287,0.029383777685209667,0.0,2.4616935703412945,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.7176705030022621,0.0,1.6271609523747759,1.478854967528663,0.0,0.35602585719312274,2.249198357391113,0.10720996964786837,1.6968803716827623,0.21748394421390624,0.0
04H117,0.0,0.0,1.5902844037181618,0.06445798922691845,0.0,0.1903316981702915,0.8948696567452525,0.01703333929878037,0.008600171761917567,0.0,0.008600171761917567,0.0,0.0,0.0,0.04139268515822507,0.029383777685209667,0.0,1.4060289449636152,0.44404479591807633,0.02530586526477026,0.008600171761917567,0.0,0.0,0.0,0.0,1.496376054012401,1.242292904982931,1.1341771075767664,0.6711728427150833,0.8621313793130372,0.6263403673750424,0.004321373782642578,2.2300655512060468,0.0,0.0,0.0,0.0,0.0,0.3344537511509309,0.5693739096150459,0.0,1.145196406114182,1.213517756996305,0.008600171761917567,0.13033376849500614,1.627570664180543,0.15836249209524964,1.417471693203293,0.4653828514484183,0.0
04H120,0.0,0.0,1.7073998311332486,0.01703333929878037,0.0,0.7649229846498885,0.9995654882259823,0.02530586526477026,0.012837224705172217,0.0,0.0,0.0,0.0,0.01703333929878037,1.0663259253620379,0.09691001300805642,0.0,1.4620983811351558,1.0788191830988487,0.09691001300805642,0.48572142648158,0.0,0.1643528557844371,0.02530586526477026,0.0,1.679609571779756,1.7764105888073423,1.631950826259217,0.5611013836490559,1.2844307338445196,0.7930916001765802,0.008600171761917567,2.4087316610826246,0.0,0.0,0.01703333929878037,0.0,0.0,0.01703333929878037,0.7902851640332417,0.0,0.6232492903979004,1.0004340774793186,0.012837224705172217,0.0,2.117337595095921,0.0,1.4926207220431917,0.2671717284030138,0.09691001300805642
04H123,0.0,0.0,1.9702073588068547,0.0,0.0,0.1903316981702915,1.388633969351789,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.04532297878665747,0.0,1.085290578230065,1.229425847920695,0.0,0.10037054511756291,0.0,0.0,0.0,0.0,1.7006171956820568,1.4169731726030363,1.4566696294237576,0.03342375548694973,1.6268534146667257,0.24054924828259971,0.008600171761917567,2.555904214916626,0.0,0.0,0.0,0.0,0.0,0.0,0.9523080096621253,0.0,1.3741982579290828,1.2766915288450398,0.0,0.04139268515822507,2.3705871002466763,0.04921802267018165,1.3298045221640695,0.33243845991560533,0.0
04H132,0.0,0.0,1.3963737275365065,0.08278537031645007,0.0,0.35793484700045386,0.785329835010767,0.1553360374650618,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.31386722036915343,0.08635983067474821,0.0,1.317436496535099,1.51241754860084,0.0,0.06069784035361165,0.0,0.0,0.04139268515822507,0.0,1.4962375451667351,1.445759836488631,1.5786392099680724,0.5843312243675307,0.814913181275074,0.2671717284030138,0.004321373782642578,2.5993917577937564,0.0,0.41161970596323016,0.0,0.0,0.0,0.0,0.8273692730538252,0.0,1.4212747912103465,1.1917303933628562,0.0,0.3979400086720376,1.8822398480188234,0.0,1.5085297189712865,0.22010808804005513,0.0
04H133,0.0,0.012837224705172217,1.6770591773921615,0.11058971029924897,0.0,0.48000694295715063,1.0013009330204181,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,0.02530586526477026,0.0,1.803730170974544,0.829946695941636,0.02530586526477026,0.0,0.0,0.056904851336472634,0.008600171761917567,0.0,1.6490426340861764,1.2992893340876799,1.3723595825243238,1.1989318699322091,1.3592661646067485,0.10720996964786837,0.012837224705172217,2.492187468730812,0.0,0.0,0.0,0.0,0.0,0.08990511143939793,0.8549130223078556,0.0,1.4528593357958524,1.3184807251745174,0.008600171761917567,0.6031443726201823,2.035229556350212,0.17026171539495738,1.6378898165807905,0.24551266781414982,0.0
04H135,0.0,0.0,1.5229655954919865,0.14921911265537988,0.0,0.04921802267018165,1.3666097103924297,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.06445798922691845,0.0,1.4315245841874509,1.0409976924234905,0.0,0.008600171761917567,0.0,0.04139268515822507,0.0,0.0,1.6386888866901235,1.351022852584124,1.5659658174466666,0.20139712432045143,1.2727695865517594,0.08635983067474821,0.004321373782642578,2.3257003429159857,0.0,0.021189299069938092,0.0,0.0,0.004321373782642578,0.0,1.0884904701823963,0.0,1.2187979981117376,1.2676409823459156,0.0,0.0,2.1729530275463547,0.0,1.6330642726914992,0.5145477526602861,0.0
04H138,0.01703333929878037,0.0,1.6904618932461783,0.0,0.0,0.6522463410033232,0.9777236052888477,0.09342168516223506,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.18752072083646307,0.02530586526477026,0.0,1.4256972133625911,0.8241258339165489,0.056904851336472634,0.008600171761917567,0.0,0.03342375548694973,0.0,0.0,1.4471580313422192,1.6111920608684343,1.2794387882870204,0.22788670461367355,1.4562141553579888,0.48572142648158,0.012837224705172217,2.377725041243148,0.0,0.02530586526477026,0.0,0.0,0.004321373782642578,0.0,0.6304278750250238,0.0,0.9849771264154934,1.118595365223762,0.0,0.09691001300805642,1.8648669143285261,0.06445798922691845,1.0433622780211296,0.20951501454263097,0.0
04H140,0.0,0.0,1.6528263025610046,0.04532297878665747,0.0,0.3926969532596657,1.2957869402516093,0.004321373782642578,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.01703333929878037,0.0,1.4265112613645752,1.1583624920952498,0.0,0.012837224705172217,0.0,0.0,0.021189299069938092,0.0,1.6557145496187098,1.4138025167693515,1.498999363580153,0.541579243946581,1.4321672694425882,0.3384564936046048,0.0,2.5026592279545694,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.800717078282385,0.0,1.3918169236132487,1.4196253608877432,0.021189299069938092,0.2576785748691845,2.266983884766044,0.07188200730612536,1.4658288153574364,0.1367205671564068,0.03742649794062367
05H008,0.0,0.0,1.6882417959777118,0.06818586174616162,0.0,0.7993405494535817,1.3376588910261424,0.008600171761917567,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.06445798922691845,0.0,1.3816564825857869,1.1061908972634154,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,1.6408787787016184,1.5085297189712865,1.5518158223510157,0.4712917110589386,1.5460488664017342,0.2576785748691845,0.0,2.494377252050443,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,1.0090257420869102,0.03342375548694973,1.4680517914542377,1.5563025007672873,0.02530586526477026,0.1367205671564068,1.9988258190402861,0.07918124604762482,1.4061994236633129,0.36548798489089973,0.02530586526477026
05H013,0.0,0.0,1.7212333700172775,0.0,0.0,0.250420002308894,1.1061908972634154,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.5276299008713387,0.08635983067474821,0.0,1.003029470553618,1.382917135087531,0.0,1.0503797562614579,0.0,0.0,0.01703333929878037,0.0,1.5673793076509788,1.4702634469650784,1.3789426986134374,0.08278537031645007,1.3533390953113047,0.021189299069938092,0.02530586526477026,2.353858551860327,0.0,0.0,0.11058971029924897,0.0,0.0,0.0,0.5987905067631151,0.01703333929878037,0.8549130223078556,0.8135809885681919,0.0,0.021189299069938092,1.8446635282402393,0.0,0.44560420327359757,0.10720996964786837,0.0
05H025,0.0,0.0,1.4825877695267675,0.01703333929878037,0.0,0.5024271199844327,1.307282047033346,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.6190933306267428,0.04139268515822507,0.0,1.2301933788690456,1.024485667699167,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,1.5789828427027905,1.0944711286416449,1.1212314551496214,0.04139268515822507,1.2190603324488614,0.47275644931721233,0.0,2.497731108097367,0.0,0.0,0.0,0.0,0.0,0.0,0.6776069527204931,0.029383777685209667,1.0856472882968564,1.383456296524753,0.0,0.05307844348341968,2.3138883021138676,0.0,0.7551122663950712,0.10720996964786837,0.056904851336472634
05H030,0.008600171761917567,0.0,1.6344772701607315,0.04532297878665747,0.0,0.37106786227173627,1.1866738674997452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.07188200730612536,0.0,1.388988785124714,1.321184027302314,0.03342375548694973,0.004321373782642578,0.029383777685209667,0.0,0.04532297878665747,0.0,1.7194141597025934,1.4184670209466006,1.5694909543487832,0.9849771264154934,1.585347911094591,0.23552844690754893,0.004321373782642578,2.461483519803563,0.0,0.03342375548694973,0.01703333929878037,0.0,0.0,0.0,1.0273496077747566,0.0,1.3494717992143856,1.2833012287035497,0.012837224705172217,0.32633586092875144,2.1147110405583622,0.13353890837021748,1.71121652432109,0.37839790094813763,0.06818586174616162
05H034,0.0,0.0,1.5912872650584993,0.0,0.0,0.6599162000698503,1.2201080880400552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.021189299069938092,0.0,1.4443571256560277,1.318272080211627,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,1.4893959217271293,1.3893433112520779,1.4903799200031789,0.1430148002540951,1.2291697025391009,0.08635983067474821,0.0,2.477468551405026,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.8904210188009143,0.0,1.0955180423231508,1.3364597338485296,0.012837224705172217,0.1553360374650618,2.088596728262746,0.0,1.3637999454791094,0.20951501454263097,0.04532297878665747
05H042,0.0,0.0,1.5717088318086876,0.0,0.0,0.30749603791321295,1.209515014542631,0.967079734144497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,1.2140486794119414,0.9111576087399766,0.02530586526477026,0.004321373782642578,0.0,0.029383777685209667,0.06445798922691845,0.0,1.539327063539375,1.6094876898532853,1.395675785269936,0.38021124171160603,1.5756496147552193,0.02530586526477026,0.03742649794062367,2.536861333074499,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,1.0530784434834197,0.0,1.2846562827885157,1.2598326990634836,0.0,0.06069784035361165,1.846584502898046,0.0,1.4867137759824856,0.4899584794248346,0.0
05H050,0.0,0.0,1.7138264243805246,0.0,0.0,0.21748394421390624,1.1132746924643504,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,0.029383777685209667,0.0,1.2579184503140584,1.3106933123433606,0.03342375548694973,0.07918124604762482,0.0,0.0,0.008600171761917567,0.0,1.3517963068970236,1.3077099234048066,1.4029488293444048,0.35602585719312274,1.1547282074401555,0.056904851336472634,0.004321373782642578,2.53735308003993,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.7267272090265723,0.012837224705172217,1.3531465462139793,1.3077099234048066,0.012837224705172217,0.1430148002540951,2.1533269614909067,0.02530586526477026,1.4720246977002813,0.18752072083646307,0.0
05H054,0.0,0.0,1.4888326343824005,0.012837224705172217,0.0,0.5888317255942073,1.2357808703275603,0.004321373782642578,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.30319605742048883,0.021189299069938092,0.0,1.4387005329007363,1.1306553490220306,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,1.473632926873841,1.3636119798921444,1.4540822707310899,0.5301996982030822,1.4960989921325714,0.08278537031645007,0.008600171761917567,2.3915701954182165,0.0,0.012837224705172217,0.012837224705172217,0.0,0.0,0.012837224705172217,0.5910646070264992,0.008600171761917567,1.1872386198314788,1.3279716236230106,0.021189299069938092,0.03742649794062367,1.899984562549391,0.04921802267018165,1.3434085938038574,0.436162647040756,0.0
05H065,0.008600171761917567,0.0,1.6137361412618714,0.0,0.0,0.3979400086720376,1.302979936748249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.021189299069938092,0.0,1.2043913319192996,1.5169318088680128,0.0,0.008600171761917567,0.0,0.0,0.04532297878665747,0.0,1.4686426683915115,1.3800302479678306,1.585686278452497,0.15228834438305647,1.2946866242794433,0.13353890837021748,0.012837224705172217,2.4081721014970534,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.8767949762007006,0.01703333929878037,1.290257269394518,1.2835273648616936,0.04139268515822507,0.04139268515822507,2.0167409272862598,0.0,0.7664128471123994,0.292256071356476,0.0
05H066,0.0,0.0,1.557146142318363,0.07188200730612536,0.004321373782642578,0.45636603312904306,1.0799044676667207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205739312058499,0.04139268515822507,0.0,1.4476230977602862,1.0549958615291415,0.0,0.004321373782642578,0.0,0.0,0.05307844348341968,0.0,1.5886078047426866,1.319314304090512,1.4117880045438689,0.21748394421390624,1.249931756634195,0.12385164096708583,0.004321373782642578,2.461978476528678,0.0,0.09691001300805642,0.029383777685209667,0.0,0.0,0.04139268515822507,0.8318697742805017,0.04532297878665747,1.1360860973840974,1.3519894554356322,0.0,0.47275644931721233,2.0660648974596776,0.04921802267018165,1.0464951643347082,0.2528530309798932,0.0
05H072,0.0,0.0,1.7237839369653294,0.0,0.0,0.5428254269591799,1.0362295440862945,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.10037054511756291,0.06069784035361165,0.0,1.550839605065785,1.0704073217401198,0.06818586174616162,0.02530586526477026,0.0,0.0,0.04921802267018165,0.0,1.5241363765925686,1.4737788346467249,1.469232742506612,0.07918124604762482,1.3544926005894364,0.9754318085092629,0.004321373782642578,2.518908573691414,0.0,0.08990511143939793,0.0,0.0,0.0,0.0,0.8656960599160706,0.03342375548694973,1.0941215958405615,1.276921132065774,0.02530586526477026,0.17026171539495738,1.976028840091126,0.0,0.7299742856995556,0.14921911265537988,0.0
