,LINC01711,AC136619.1,STAG3L5P,MYCBP2,CASC15,PSMD10P1,AC006146.1,MRTFB,ZNF350_AS1,TRIM32,OPRPN,TLCD1,AC008080.1,HUS1,NPAS1,LINC02576,DNAJB5_DT,SCGB1C1,HSD17B7P1,AC012507.3,USHBP1,VAC14,ZC3H12D,H3F3B,HOXC4,AC092814.2,AC068898.2,NLRP4,AC027139.2,LINC02752,AC079148.3,WNT5A,OR10Q2P,NMNAT1P4,LY6G6D,MLC1,AC022336.1,LINC00331,ACSL4,DUXAP5,LINC01987,RNU6_223P,RN7SL42P,AC002985.1,IKBKB,AC008785.1,OTOAP1,LCAT,AC006512.2,ALDH7A1
11H231,0.7979596437371961,0.0,0.0,0.6989700043360189,0.08635983067474821,0.0,0.0,0.0,0.03342375548694973,0.0,0.04532297878665747,0.1643528557844371,0.15228834438305647,0.0,0.0,0.7649229846498885,0.0,0.829946695941636,2.032376971209936,0.1367205671564068,0.0,0.0,0.0,0.03342375548694973,0.0,0.8260748027008264,0.15228834438305647,0.0,0.0,0.08635983067474821,0.0,0.0,0.008600171761917567,0.04532297878665747,0.0,0.3856062735983121,1.5940609012704183,0.07188200730612536,1.082426300860772,1.2757719001649315,0.17609125905568124,0.49554433754644844,0.43933269383026263,0.0,0.0,0.0,0.0,0.01703333929878037,1.9160852998437028,0.0
11H232,0.8356905714924255,0.0,0.0,0.39619934709573634,0.0,0.0,0.021189299069938092,0.0,0.04139268515822507,0.0,0.03742649794062367,0.22271647114758328,0.30749603791321295,0.021189299069938092,0.0,0.4265112613645752,0.008600171761917567,0.7234556720351858,1.7460111077519258,0.05307844348341968,0.0,0.0,0.0,0.029383777685209667,0.008600171761917567,1.0982975364946976,0.1367205671564068,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.004321373782642578,0.0,0.18184358794477254,0.03742649794062367,0.2148438480476979,0.3944516808262163,1.504470862494419,0.1430148002540951,0.0,0.10720996964786837,0.0,0.0,0.0,0.0,0.0,1.4715850541851898,0.0
11H234,0.8506462351830666,0.0,0.0,0.7347998295888469,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.09691001300805642,0.31175386105575426,0.0,0.0,0.7474118078864233,0.0,0.8992731873176038,2.1136760118971,0.23804610312879543,0.0,0.0,0.021189299069938092,0.056904851336472634,0.0,0.9925535178321356,0.19865708695442263,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.08990511143939793,0.0,0.029383777685209667,1.1687920203141817,0.1430148002540951,1.13640344813399,1.2638726768652235,0.13353890837021748,0.0,0.271841606536499,0.0,0.0,0.0,0.0,0.10720996964786837,1.8608767964032977,0.0
11H240,0.9100905455940681,0.01703333929878037,0.0,1.0314084642516241,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.04921802267018165,0.004321373782642578,0.0,0.0,0.8337843746564789,0.008600171761917567,0.9698816437464999,2.0798321996772198,0.23299611039215382,0.0,0.0,0.0,0.012837224705172217,0.0,0.9304395947667001,0.11394335230683678,0.0,0.03342375548694973,0.13033376849500614,0.0,0.008600171761917567,0.0,0.03342375548694973,0.0,0.4471580313422192,0.029383777685209667,0.1643528557844371,0.9623693356700211,1.391993072259713,0.14921911265537988,0.0,0.3283796034387377,0.0,0.0,0.0,0.0,0.012837224705172217,1.8624891669058972,0.0
12H007,0.756636108245848,0.0,0.0,0.320146286111054,0.056904851336472634,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.10720996964786837,0.250420002308894,0.01703333929878037,0.0,0.6127838567197355,0.004321373782642578,0.6963563887333322,1.9046614579155245,0.16731733474817606,0.0,0.01703333929878037,0.0,0.07554696139253074,0.0,0.9508514588885464,0.11058971029924897,0.0,0.0,0.04532297878665747,0.0,0.0,0.029383777685209667,0.06818586174616162,0.0,0.15836249209524964,0.6384892569546373,0.4099331233312946,0.9804578922761,1.2187979981117376,0.17897694729316943,0.0,0.34044411484011833,0.0,0.0,0.0,0.0,0.01703333929878037,1.8506462351830666,0.0
12H012,0.7626785637274363,0.0,0.0,0.8034571156484139,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.01703333929878037,0.07918124604762482,0.36548798489089973,0.0,0.0,0.7176705030022621,0.0,0.8095597146352678,1.875003353600041,0.1931245983544616,0.0,0.0,0.0,0.26481782300953643,0.0,0.8597385661971468,0.09342168516223506,0.0,0.0,0.08990511143939793,0.0,0.0,0.0,0.8518696007297664,0.0,0.22010808804005513,0.01703333929878037,0.06818586174616162,0.7824726241662862,1.4774106879072515,0.09691001300805642,0.0,0.23804610312879543,0.3159703454569178,0.012837224705172217,0.0,0.0,0.06818586174616162,1.9448773059636952,0.004321373782642578
12H021,0.8221680793680175,0.0,0.0,0.2764618041732442,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.1931245983544616,0.01703333929878037,0.0,0.0,0.5693739096150459,0.012837224705172217,0.6989700043360189,1.9894943127727092,0.06069784035361165,0.0,0.0,0.0,0.06069784035361165,0.0,0.8943160626844384,0.09342168516223506,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.01703333929878037,0.0,0.008600171761917567,0.7528164311882715,0.1553360374650618,0.9479236198317265,1.3820170425748683,0.17897694729316943,0.0,0.24551266781414982,0.0,0.0,0.004321373782642578,0.0,0.03742649794062367,1.9260335966788447,0.0
12H033,0.6063813651106049,0.10720996964786837,0.0,1.0780941504064108,0.06445798922691845,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.09342168516223506,0.029383777685209667,0.0,0.0,0.5314789170422551,0.012837224705172217,0.8369567370595504,2.0755104645244136,0.09342168516223506,0.0,0.0,0.21218760440395779,0.07188200730612536,0.0,1.0038911662369105,0.15836249209524964,0.0,0.0,0.0,0.0,0.0,0.0,1.1734776434529945,0.0,0.3053513694466238,0.2695129442179163,0.07554696139253074,1.1065308538223813,1.2474822606770544,0.08278537031645007,0.0,0.7466341989375788,0.0,0.0,0.0,0.0,0.0,2.0471969600412665,0.0
12H039,0.7218106152125465,0.0,0.0,0.22271647114758328,0.008600171761917567,0.0,0.0,0.0,0.029383777685209667,0.0,0.06069784035361165,0.2576785748691845,0.01703333929878037,0.012837224705172217,0.0,0.45636603312904306,0.008600171761917567,0.6665179805548809,1.8710472613054994,0.09342168516223506,0.03342375548694973,0.0,0.0,0.021189299069938092,0.0,1.0421815945157662,0.3283796034387377,0.0,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.06818586174616162,0.0,0.008600171761917567,0.7151673578484579,0.008600171761917567,0.69810054562339,1.224014811372864,0.17318626841227402,0.0,0.35602585719312274,0.0,0.0,0.012837224705172217,0.0,0.04532297878665747,1.8266577918758693,0.0
12H042,0.7435097647284298,0.0,0.0,0.4082399653118496,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.04532297878665747,0.20139712432045143,0.012837224705172217,0.0,0.0,0.5327543789924978,0.0,0.6232492903979004,1.863739107345217,0.20139712432045143,0.0,0.0,0.0,0.12385164096708583,0.0,1.0220157398177203,0.3010299956639812,0.0,0.0,0.11058971029924897,0.0,0.0,0.021189299069938092,0.004321373782642578,0.0,0.17897694729316943,0.004321373782642578,0.290034611362518,0.8020892578817327,1.342620042553348,0.12710479836480765,0.0,0.2695129442179163,0.0,0.01703333929878037,0.0,0.03342375548694973,0.0,1.8276922886744456,0.0
12H044,1.0277572046905534,0.0,0.0,0.667452952889954,0.008600171761917567,0.0,0.0,0.0,0.0,0.004321373782642578,0.01703333929878037,0.08635983067474821,0.04921802267018165,0.0,0.0,0.6211762817750351,0.008600171761917567,0.7201593034059569,2.0457922327295592,0.19865708695442263,0.0,0.008600171761917567,0.0,0.06445798922691845,0.0,0.8813846567705729,0.29885307640970665,0.0,0.0,0.3222192947339193,0.0,0.0,0.0,0.01703333929878037,0.0,0.3159703454569178,0.03742649794062367,0.1205739312058499,0.9809119377768436,1.3708830167776058,0.15228834438305647,0.10720996964786837,0.29885307640970665,0.28330122870354957,0.0,0.0,0.0,0.008600171761917567,1.880642126404285,0.0
12H045,1.0433622780211296,0.0,0.0,0.7058637122839193,0.2148438480476979,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.056904851336472634,0.09691001300805642,0.0,0.0,0.6031443726201823,0.008600171761917567,0.7596678446896306,2.069557104582695,0.08278537031645007,0.04921802267018165,0.0,0.0,0.07188200730612536,0.004321373782642578,1.0580462303952818,0.49968708261840383,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,0.1205739312058499,0.0,0.34635297445063856,0.20682587603184968,0.1430148002540951,1.0064660422492318,1.2683439139510646,0.13987908640123647,0.0,0.4424797690644485,0.16136800223497488,0.0,0.004321373782642578,0.0,0.0,1.9254668006915379,0.0
12H055,0.6074550232146685,0.02530586526477026,0.0,1.0603200286882852,0.04139268515822507,0.0,0.0,0.0,0.03742649794062367,0.0,0.0,0.13033376849500614,0.004321373782642578,0.0,0.0,0.534026106056135,0.012837224705172217,0.5599066250361124,2.033906037026688,0.19865708695442263,0.07554696139253074,0.0,0.0,0.021189299069938092,0.0,0.7767011839884108,0.012837224705172217,0.0,0.0,0.17609125905568124,0.0,0.0,0.0,0.029383777685209667,0.0,0.004321373782642578,0.012837224705172217,0.06069784035361165,0.7193312869837267,1.4468477101558088,0.06818586174616162,0.0,0.49968708261840383,0.0,0.0,0.0,0.0,0.01703333929878037,1.9694625079746368,0.0
12H056,0.8530895298518655,0.021189299069938092,0.0,0.711807229041191,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.08635983067474821,0.16136800223497488,0.0,0.0,0.7160033436347992,0.0,0.8779469516291882,2.089728533074736,0.17609125905568124,0.0,0.0,0.0,0.012837224705172217,0.0,0.9164539485499251,0.17609125905568124,0.0,0.0,0.02530586526477026,0.0,0.0,0.008600171761917567,0.09691001300805642,0.0,0.416640507338281,1.3756636139608853,0.2966651902615311,1.229425847920695,1.1894903136993675,0.12385164096708583,0.0,0.2787536009528289,0.0,0.0,0.0,0.0,0.029383777685209667,1.9258790893015008,0.0
12H057,0.814913181275074,0.0,0.0,0.45636603312904306,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.15228834438305647,0.28555730900777376,0.0,0.0,0.6683859166900001,0.0,1.0398105541483504,1.7489628612561614,0.1430148002540951,0.0,0.0,0.35024801833416286,0.12710479836480765,0.0,1.0051805125037803,0.2966651902615311,0.8948696567452525,0.0,0.01703333929878037,0.01703333929878037,0.0,0.0,0.1205739312058499,0.0,0.15836249209524964,0.08990511143939793,0.24054924828259971,0.9206450014067876,1.3723595825243238,0.21218760440395779,0.0,0.3443922736851107,0.0,0.0,0.0,0.0,0.09342168516223506,1.801403710017355,0.0
12H058,0.7965743332104297,0.0,0.0,0.6404814369704218,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,0.16731733474817606,0.3344537511509309,0.0,0.0,0.615950051656401,0.01703333929878037,0.7701152947871016,1.9583249316440532,0.10720996964786837,0.0,0.0,0.0,0.13987908640123647,0.0,0.7944880466591696,0.06445798922691845,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,0.09691001300805642,0.0,0.11727129565576427,0.367355921026019,0.1205739312058499,0.8591382972945308,1.2024883170600935,0.03342375548694973,0.19589965240923368,0.25527250510330607,0.0,0.0,0.0,0.0,0.05307844348341968,1.9008585047019917,0.0
12H067,0.6739419986340879,0.0,0.0,0.2787536009528289,0.01703333929878037,0.0,0.008600171761917567,0.0,0.0,0.0,0.02530586526477026,0.0,0.004321373782642578,0.0,0.0,0.6242820958356683,0.6532125137753437,1.0722498976135149,2.2305000118414706,0.250420002308894,0.0,0.0,0.0,0.012837224705172217,0.012837224705172217,1.0791812460476249,0.012837224705172217,0.0,0.0,0.02530586526477026,0.0,0.0,0.03342375548694973,0.38381536598043126,0.0,0.17026171539495738,1.089551882886454,0.012837224705172217,1.7554937284151193,1.2743887955503788,0.004321373782642578,0.0,0.26245108973042947,0.0,0.0,0.0,0.0,0.0,2.316536447403556,0.0
12H079,0.8208579894396999,0.10037054511756291,0.0,0.9566485792052033,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.19865708695442263,0.02530586526477026,0.0,0.0,0.7067177823367587,0.01703333929878037,0.9273703630390235,1.8774289407882196,0.13987908640123647,0.04139268515822507,0.01703333929878037,0.13033376849500614,0.03342375548694973,0.0,1.1467480136306398,0.1846914308175988,0.0,0.0,0.012837224705172217,0.0,0.01703333929878037,0.0,1.3756636139608853,0.0,0.45331834004703764,0.08635983067474821,0.16731733474817606,0.7395723444500919,1.4468477101558088,0.3344537511509309,0.0,0.4517864355242902,0.0,0.0,0.0,0.0,0.021189299069938092,2.1793506823484874,0.0
12H091,0.4913616938342727,0.0,0.0,0.42488163663106704,0.03342375548694973,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.24303804868629442,0.029383777685209667,0.0,0.0,0.36172783601759284,0.0,0.6444385894678386,1.8235394336568589,0.09691001300805642,0.03742649794062367,0.0,0.12385164096708583,0.012837224705172217,0.01703333929878037,0.9025467793139914,0.06069784035361165,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.846955325019824,0.0,0.04139268515822507,0.22788670461367355,0.11727129565576427,0.7781512503836436,1.3467440546048488,0.1903316981702915,0.19865708695442263,0.2944662261615929,0.0,0.0,0.004321373782642578,0.0,0.0,1.8049567998574916,0.0
12H098,0.8027737252919757,0.0,0.0,0.48572142648158,0.18752072083646307,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.06818586174616162,0.04532297878665747,0.0,0.0,0.290034611362518,0.0,0.6739419986340879,2.0317315399458264,0.012837224705172217,0.0,0.0,0.0,0.18184358794477254,0.0,1.249931756634195,0.292256071356476,0.0,0.0,0.07918124604762482,0.0,0.012837224705172217,0.0,0.1846914308175988,0.0,0.05307844348341968,0.004321373782642578,0.18184358794477254,0.48572142648158,1.500373714353374,0.04921802267018165,0.0,0.271841606536499,0.0,0.0,0.0,0.0,0.01703333929878037,1.578180609627778,0.0
12H117,0.8401060944567578,0.021189299069938092,0.0,0.3443922736851107,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.012837224705172217,0.012837224705172217,0.0,0.5078558716958309,0.0,1.0,2.1530828043618317,0.10380372095595687,0.0,0.0,0.0,0.04139268515822507,0.0,1.1309766916056172,0.021189299069938092,0.0,0.0,0.20682587603184968,0.0,0.0,0.008600171761917567,0.07918124604762482,0.0,0.11394335230683678,1.7137424784090824,0.012837224705172217,1.503790683057181,1.028977705208778,0.0,0.17026171539495738,0.3053513694466238,0.0,0.0,0.0,0.0,0.0,2.107006346381544,0.0
12H124,0.741151598851785,0.0,0.0,0.9057958803678685,0.17318626841227402,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.12710479836480765,0.07918124604762482,0.0,0.0,0.787460474518415,0.0,0.7371926427047373,1.9804124616068914,0.1643528557844371,0.0,0.029383777685209667,0.0,0.09691001300805642,0.008600171761917567,0.8756399370041683,0.1553360374650618,0.0,0.0,0.11727129565576427,0.0,0.0,0.029383777685209667,0.5622928644564746,0.0,0.11727129565576427,0.20139712432045143,0.17609125905568124,1.04766419460156,1.3861421089308184,0.03342375548694973,0.0,0.2787536009528289,0.0,0.0,0.01703333929878037,0.0,0.03742649794062367,1.904336792202495,0.0
12H139,0.8215135284047732,0.0,0.0,0.8524799936368563,0.021189299069938092,0.0,0.0,0.0,0.04139268515822507,0.0,0.01703333929878037,0.21748394421390624,0.07918124604762482,0.0,0.0,0.4623979978989561,0.0,0.5224442335063199,2.0957619594775005,0.08278537031645007,0.0,0.0,0.0,0.04139268515822507,0.008600171761917567,0.9052560487484512,0.13033376849500614,0.0,0.0,0.271841606536499,0.0,0.0,0.0,0.14921911265537988,0.0,0.18752072083646307,0.5987905067631151,0.11727129565576427,0.9052560487484512,1.3412366232386923,0.1205739312058499,0.0,0.3222192947339193,0.0,0.06445798922691845,0.0,0.021189299069938092,0.0,1.9732202468522337,0.0
12H149,1.1202447955463652,0.04532297878665747,0.0,0.23552844690754893,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.008600171761917567,0.029383777685209667,0.0,0.6294095991027189,0.008600171761917567,0.4132997640812518,2.0027274726898296,0.2764618041732442,0.0,0.0,0.0,0.008600171761917567,0.0,0.9973863843973133,0.19865708695442263,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.004321373782642578,0.0,0.01703333929878037,0.07554696139253074,0.029383777685209667,0.7965743332104297,1.2187979981117376,0.15228834438305647,0.0,0.16136800223497488,0.2944662261615929,0.0,0.004321373782642578,0.0,0.0,1.834357112718405,0.0
12H165,0.9138138523837167,0.0,0.0,0.40483371661993806,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.22530928172586287,0.012837224705172217,0.0,0.0,0.557507201905658,0.004321373782642578,0.6344772701607316,1.933588510196653,0.21218760440395779,0.0,0.0,0.0,0.05307844348341968,0.0,0.9867717342662448,0.24551266781414982,0.0,0.0,0.2528530309798932,0.0,0.0,0.0,0.0,0.0,0.44404479591807633,0.0,0.20951501454263097,0.9294189257142927,1.3064250275506875,0.09691001300805642,0.0,0.22271647114758328,0.0,0.0,0.0,0.0,0.03342375548694973,1.9034155857690864,0.0
12H166,0.6693168805661122,0.0,0.0,0.48572142648158,0.1903316981702915,0.0,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.11058971029924897,0.0,0.0,0.37474834601010387,0.0,0.8068580295188175,1.912115729078854,0.056904851336472634,0.0,0.0,0.0,0.056904851336472634,0.008600171761917567,1.1752218003430523,0.271841606536499,0.3979400086720376,0.0,0.029383777685209667,0.0,0.0,0.029383777685209667,0.03342375548694973,0.0,0.01703333929878037,0.004321373782642578,0.11394335230683678,0.5998830720736879,1.543322900646912,0.11727129565576427,0.13353890837021748,0.3443922736851107,0.0,0.0,0.0,0.0,0.0,1.756179516843809,0.0
12H170,0.5301996982030822,0.0,0.0,0.12385164096708583,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.04921802267018165,0.008600171761917567,0.0,0.0,0.10380372095595687,0.0,0.21218760440395779,1.6367886890343748,0.0,0.021189299069938092,0.0,0.0,0.012837224705172217,0.0,0.8155777483242672,0.02530586526477026,0.0,0.0,0.01703333929878037,0.0,0.0,0.021189299069938092,0.22788670461367355,0.0,0.004321373782642578,0.4409090820652177,0.04921802267018165,0.359835482339888,0.8195439355418687,0.03342375548694973,0.0,0.11058971029924897,0.0,0.0,0.0,0.0,0.0,1.4459154139511234,0.0
12H171,0.705007959333336,0.0,0.0,0.6998377258672457,0.09691001300805642,0.0,0.01703333929878037,0.0,0.0,0.0,0.07554696139253074,0.22788670461367355,0.21218760440395779,0.0,0.0,0.7299742856995556,0.012837224705172217,0.7058637122839193,2.0198222241677732,0.2528530309798932,0.0,0.0,0.02530586526477026,0.02530586526477026,0.0,0.960470777534299,0.11394335230683678,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.056904851336472634,0.0,0.41161970596323016,1.0888445627270043,0.22271647114758328,1.0663259253620379,1.2397998184470986,0.15836249209524964,0.19865708695442263,0.292256071356476,0.0,0.0,0.01703333929878037,0.0,0.0,1.9204885646582979,0.0
12H173,0.8959747323590646,0.0,0.0,0.30319605742048883,0.07554696139253074,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.1430148002540951,0.03342375548694973,0.0,0.0,0.8555191556678001,0.004321373782642578,0.7902851640332417,2.1213628405633913,0.37657695705651195,0.0,0.0,0.0,0.04532297878665747,0.0,1.1146109842321732,0.08990511143939793,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.08635983067474821,0.0,0.3424226808222063,0.029383777685209667,0.07554696139253074,1.2278867046136734,1.2260841159758238,0.13353890837021748,0.1846914308175988,0.4014005407815441,0.0,0.0,0.0,0.0,0.0,2.0068082084925787,0.0
12H175,0.9614210940664483,0.07918124604762482,0.0,0.47856649559384334,0.021189299069938092,0.0,0.008600171761917567,0.0,0.029383777685209667,0.0,0.03742649794062367,0.04532297878665747,0.08990511143939793,0.0,0.0,0.7234556720351858,0.012837224705172217,1.06781451116184,2.0830365424119646,0.36361197989214433,0.0,0.012837224705172217,0.0,0.0,0.004321373782642578,1.0989896394011773,0.75815462196739,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.008600171761917567,0.0,0.021189299069938092,0.4517864355242902,0.03742649794062367,1.0441476208787228,1.3845326154942486,0.290034611362518,0.0,0.421603926869831,0.43933269383026263,0.0,0.0,0.0,0.029383777685209667,1.865814380167968,0.0
12H176,0.5365584425715302,0.0,0.0,0.19865708695442263,0.06069784035361165,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.17026171539495738,0.03342375548694973,0.0,0.0,0.37106786227173627,0.0,0.7881683711411677,1.8805849560649799,0.1643528557844371,0.0,0.01703333929878037,0.0,0.07918124604762482,0.0,1.3856062735983121,0.1205739312058499,0.0,0.0,0.0,0.0,0.0,0.0,0.11058971029924897,0.0,0.008600171761917567,0.0,0.17897694729316943,0.8202014594856403,1.6206564798196208,0.287801729930226,0.0,0.4517864355242902,0.3443922736851107,0.0,0.0,0.0,0.021189299069938092,1.714078164981856,0.0
12H180,0.8363241157067517,0.0,0.0,0.5998830720736879,0.1903316981702915,0.0,0.008600171761917567,0.0,0.0,0.0,0.08990511143939793,0.1931245983544616,0.05307844348341968,0.01703333929878037,0.0,0.568201724066995,0.0,0.5740312677277188,1.9425536803342098,0.11394335230683678,0.0,0.0,0.0,0.06069784035361165,0.0,1.0326187608507198,0.4548448600085102,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.02530586526477026,0.0,0.22788670461367355,0.004321373782642578,0.012837224705172217,0.8426092396105621,1.346548558548474,0.13987908640123647,0.0,0.32428245529769273,0.0,0.0,0.004321373782642578,0.0,0.03742649794062367,1.8558219054060299,0.0
12H183,0.7528164311882715,0.0,0.0,0.785329835010767,0.3364597338485295,0.0,0.0,0.0,0.0,0.0,0.0,0.13987908640123647,0.04532297878665747,0.0,0.0,0.36921585741014284,0.0,0.6344772701607316,1.791971201020768,0.012837224705172217,0.0,0.0,0.0,0.06445798922691845,0.0,1.0751818546186915,0.2304489213782739,0.0,0.0,0.09342168516223506,0.0,0.0,0.0,0.15836249209524964,0.0,0.01703333929878037,0.0,0.17026171539495738,0.7512791039833423,1.323252100171687,0.07918124604762482,0.0,0.4082399653118496,0.0,0.0,0.0,0.0,0.0,1.7985125330313516,0.0
12H195,0.9237619608287003,0.04921802267018165,0.0,1.0358298252528282,0.20682587603184968,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.1846914308175988,0.1846914308175988,0.0,0.06069784035361165,0.7218106152125465,0.004321373782642578,0.8494194137968993,2.0358698136955526,0.3283796034387377,0.0,0.0,0.0,0.05307844348341968,0.0,0.8864907251724818,0.1553360374650618,0.0,0.0,0.12385164096708583,0.0,0.0,0.008600171761917567,0.02530586526477026,0.0,0.5820633629117087,1.5585885831081994,0.03742649794062367,1.1720188094245565,1.2412973871099933,0.12710479836480765,0.0,0.24303804868629442,0.0,0.029383777685209667,0.0,0.0,0.04921802267018165,1.8655777074199291,0.0
13H006,0.8162412999917831,0.0,0.0,0.6063813651106049,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.06445798922691845,0.11394335230683678,0.5453071164658241,0.0,0.0,0.6560982020128319,0.01703333929878037,0.8337843746564789,1.9960298284110767,0.1903316981702915,0.0,0.0,0.02530586526477026,0.13353890837021748,0.0,0.7275412570285564,0.12385164096708583,0.0,0.0,0.12710479836480765,0.0,0.0,0.012837224705172217,0.19589965240923368,0.0,0.19865708695442263,0.5365584425715302,0.06445798922691845,0.8976270912904414,1.1702617153949575,0.04532297878665747,0.0,0.2304489213782739,0.0,0.0,0.0,0.0,0.021189299069938092,1.9618954736678504,0.0
13H009,0.7092699609758307,0.0,0.0,0.48000694295715063,0.03342375548694973,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.01703333929878037,0.07918124604762482,0.1205739312058499,0.0,0.0,0.5634810853944107,0.004321373782642578,0.7902851640332417,1.863322860120456,0.17318626841227402,0.0,0.0,0.0,0.02530586526477026,0.008600171761917567,1.0021660617565078,0.2966651902615311,0.0,0.0,0.01703333929878037,0.0,0.0,0.008600171761917567,0.41830129131974547,0.0,0.19865708695442263,0.5921767573958667,0.30319605742048883,0.8662873390841949,1.2830749747354715,0.04139268515822507,0.0,0.37106786227173627,0.0,0.0,0.0,0.0,0.03742649794062367,1.8188854145940099,0.0
13H018,0.8082109729242221,0.0,0.0,1.1338581252033346,0.021189299069938092,0.0,0.0,0.05307844348341968,0.0,0.0,0.03342375548694973,0.08990511143939793,0.04532297878665747,0.0,0.0,0.7596678446896306,0.0,0.7737864449811935,2.0067654524519924,0.2304489213782739,0.0,0.0,0.0,0.09342168516223506,0.0,0.7701152947871016,0.14921911265537988,0.0,0.0,0.1430148002540951,0.004321373782642578,0.0,0.0,0.01703333929878037,0.0,0.05307844348341968,0.146128035678238,0.21748394421390624,1.0064660422492318,1.2873537727147464,0.20682587603184968,0.0,0.24303804868629442,0.0,0.0,0.0,0.0,0.056904851336472634,1.887223331362523,0.0
13H019,0.7573960287930241,0.0,0.0,0.7611758131557314,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.09342168516223506,0.07188200730612536,0.0,0.0,0.7474118078864233,0.01703333929878037,0.6053050461411094,1.9700212658283658,0.03742649794062367,0.03342375548694973,0.02530586526477026,0.0,0.08635983067474821,0.008600171761917567,0.7218106152125465,0.10380372095595687,0.0,0.0,0.20951501454263097,0.0,0.0,0.01703333929878037,0.09691001300805642,0.0,0.004321373782642578,0.42324587393680785,0.28555730900777376,0.9237619608287003,1.3727279408855955,0.09691001300805642,0.1903316981702915,0.24054924828259971,0.0,0.012837224705172217,0.02530586526477026,0.0,0.0,1.9356080185178692,0.0
13H046,0.8733206018153987,0.0,0.0,0.9009130677376691,0.08278537031645007,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.07918124604762482,0.0,0.0,0.7923916894982539,0.02530586526477026,0.639486489268586,2.0448923834743598,0.1367205671564068,0.0,0.0,0.05307844348341968,0.09691001300805642,0.008600171761917567,0.7299742856995556,0.08278537031645007,0.0,0.06445798922691845,0.15836249209524964,0.0,0.0,0.0,0.4653828514484183,0.0,0.11394335230683678,0.8686444383948257,0.13353890837021748,1.0064660422492318,1.320354032817672,0.04139268515822507,0.0,0.31386722036915343,0.36548798489089973,0.0,0.0,0.0,0.0,1.9093420383613084,0.0
13H048,1.1723109685219542,0.0,0.0,0.5365584425715302,0.01703333929878037,0.0,0.0,0.0,0.04139268515822507,0.012837224705172217,0.0,0.11727129565576427,0.012837224705172217,0.0,0.0,0.6608654780038692,0.0,0.7671558660821804,1.8367037990897312,0.43933269383026263,0.0,0.0,0.0,0.056904851336472634,0.0,0.9454685851318197,0.2304489213782739,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.056904851336472634,0.0,0.021189299069938092,0.008600171761917567,0.07918124604762482,0.9978230807457255,1.4258601450778403,0.16136800223497488,0.0,0.48287358360875376,0.0,0.0,0.0,0.0,0.021189299069938092,1.8784068875809956,0.0
