,AKR1B10,AL161652.1,RXRA,TRNP1,C4A,AC020558.6,NOS1AP,ZMYM4_AS1,ERICH3_AS1,CARD9,AP001317.1,PPP1R2P10,Y_RNA,JPT2,AC096922.1,PALB2,AL138918.1
12H042,0.12385164096708583,1.7744439689249651,0.0,0.03342375548694973,0.0,1.1319392952104246,0.0,0.146128035678238,0.0,1.0269416279590293,0.0,0.0,0.004321373782642578,1.1670217957902564,0.250420002308894,0.967547976218862,0.0
12H044,0.02530586526477026,1.8652816849956104,0.0,0.04921802267018165,0.0,0.9969492484953811,0.0,0.24551266781414982,0.0,1.1495270137543478,0.0,0.0,0.004321373782642578,1.3773062510681988,0.2304489213782739,1.0580462303952818,0.0
12H045,0.05307844348341968,1.852174904420303,0.0,0.04921802267018165,0.0,1.04883008652835,0.0,0.21218760440395779,0.0,1.0806264869218056,0.0,0.0,0.012837224705172217,1.0877814178095424,0.08278537031645007,1.1261314072619844,0.0
12H055,0.0,1.8896937914441854,0.0,0.03342375548694973,0.0,1.2685779718828432,0.0,0.14921911265537988,0.0,1.2190603324488614,0.0,0.0,0.01703333929878037,1.1728946977521761,0.3159703454569178,1.106870544478654,0.0
12H056,0.11394335230683678,1.9293678292400995,0.0,0.05307844348341968,0.0,1.0178677189635057,0.0,0.21748394421390624,0.0,1.4034637013453175,0.0,0.0,0.008600171761917567,1.3356584522893016,0.2671717284030138,1.1408221801093106,0.0
12H057,0.26007138798507473,1.990782691803138,0.0,0.06069784035361165,0.0,1.129689892199301,0.004321373782642578,0.3096301674258988,0.0,1.0937717814987298,0.012837224705172217,0.12710479836480765,0.15836249209524964,1.4446692309385245,0.26481782300953643,1.037027879755775,0.0
12H058,0.03342375548694973,1.830460350030967,0.0,0.03342375548694973,0.0,1.388278863459639,0.004321373782642578,0.250420002308894,0.0,1.0663259253620379,0.0,0.0,0.01703333929878037,1.246498580795801,0.2304489213782739,1.0025979807199086,0.0
12H067,0.0,1.466274321789292,0.0,0.029383777685209667,0.0,1.0934216851622351,0.0,0.13987908640123647,0.0,1.200303182981585,0.01703333929878037,2.291457654149245,0.004321373782642578,1.1863912156954932,0.32428245529769273,0.919078092376074,0.0
12H079,0.03342375548694973,1.9563605536733222,0.0,0.08635983067474821,0.0,1.074450718954591,0.0,0.44560420327359757,0.0,1.513350798805957,0.021189299069938092,0.01703333929878037,0.0,1.421603926869831,0.26007138798507473,1.1925674533365456,0.0
12H091,0.10380372095595687,1.8282086144679455,0.0,0.03342375548694973,0.0,1.2057455409426623,0.0,0.6414741105040995,0.0,1.0557604646877348,0.0,0.029383777685209667,0.012837224705172217,1.2016701796465816,0.24551266781414982,1.171726453653231,0.0
12H098,0.01703333929878037,1.825491029879431,0.0,0.0,0.0,1.130333768495006,0.0,0.5171958979499743,0.0,0.5932860670204572,0.0,0.0,0.004321373782642578,0.5976951859255123,0.13033376849500614,1.012415374762433,0.0
12H117,0.0,1.6333674451170068,0.0,0.029383777685209667,0.0,1.326540668516562,0.0,0.04921802267018165,0.0,1.3109056293761414,0.0,0.0,0.004321373782642578,1.2494429614425822,0.17318626841227402,1.1516762308470478,0.0
12H124,0.01703333929878037,1.9160852998437028,0.0,0.09691001300805642,0.0,1.2148438480476977,0.03342375548694973,0.20951501454263097,0.0,1.153814864344529,0.008600171761917567,0.0,0.008600171761917567,1.3014640731432998,0.20139712432045143,1.1051694279993316,0.029383777685209667
12H139,0.12385164096708583,1.83499260373303,0.0,0.09342168516223506,0.0,1.0849335749367162,0.0,0.10037054511756291,0.0,1.246498580795801,0.0,0.0,0.0,0.829303772831025,0.15228834438305647,0.9304395947667001,0.0
12H149,0.01703333929878037,1.7089305358066162,0.0,0.04532297878665747,0.0,0.6074550232146685,0.0,0.08635983067474821,0.0,1.421768401206924,0.0,0.012837224705172217,0.01703333929878037,1.39022836246913,0.1553360374650618,1.27600198996205,0.0
12H165,0.08278537031645007,1.8214480190175304,0.0,0.13987908640123647,0.0,1.1667260555800518,0.0,0.1931245983544616,0.0,1.084576277934331,0.0,0.0,0.004321373782642578,1.1504494094608806,0.2966651902615311,1.2390490931401914,0.0
12H166,0.056904851336472634,1.7679717213816188,0.0,0.0,0.0,1.0136796972911926,0.0,0.3873898263387294,0.0,0.884795363948981,0.0,0.021189299069938092,0.004321373782642578,1.0888445627270043,0.17609125905568124,0.8027737252919757,0.0
12H170,0.004321373782642578,1.1583624920952498,0.0,0.0,0.0,0.5263392773898441,0.0,0.12710479836480765,0.0,0.5634810853944107,0.0,0.0,0.01703333929878037,0.39619934709573634,0.03342375548694973,0.38021124171160603,0.0
12H171,0.12710479836480765,1.940317221574218,0.0,0.18752072083646307,0.0,1.0406023401140732,0.0,0.287801729930226,0.0,1.3825573219087859,0.0,0.012837224705172217,0.008600171761917567,1.2891428359323331,0.16731733474817606,1.2224563366792467,0.029383777685209667
12H173,0.06069784035361165,1.9830847727377885,0.0,0.15836249209524964,0.0,1.1746411926604483,0.0,0.22010808804005513,0.0,1.3324384599156054,0.0,0.01703333929878037,0.008600171761917567,1.5434471800817002,0.35793484700045386,1.2415464805965484,0.0
12H175,0.008600171761917567,1.9339931638312424,0.0,0.04139268515822507,0.0,0.8312296938670634,0.0,0.146128035678238,0.0,1.2935835134961169,0.04532297878665747,0.0,0.008600171761917567,1.6229389692114902,0.21218760440395779,1.1248301494138593,0.0
12H176,0.10720996964786837,1.9779978099587396,0.0,0.04139268515822507,0.0,1.3386556655787003,0.0,0.4082399653118496,0.0,1.251638220448212,0.0,0.0,0.021189299069938092,1.4154741681092358,0.250420002308894,1.3003780648707026,0.0
12H180,0.008600171761917567,1.8251663722565497,0.0,0.0,0.0,0.9867717342662448,0.0,0.34830486304816066,0.0,1.0366288953621612,0.008600171761917567,0.0,0.012837224705172217,1.0362295440862945,0.24797326636180664,1.17435059747938,0.0
12H183,0.01703333929878037,1.7039788250083858,0.0,0.01703333929878037,0.0,0.9304395947667001,0.0,0.2741578492636798,0.0,0.8475726591421122,0.0,0.0,0.021189299069938092,0.8115750058705934,0.1903316981702915,0.9532763366673044,0.0
12H195,0.04532297878665747,1.875986771428488,0.008600171761917567,0.09342168516223506,0.0,0.8998205024270962,0.0,0.2148438480476979,0.0,1.4007106367732314,0.021189299069938092,0.01703333929878037,0.03742649794062367,1.3330440298234874,0.20411998265592482,1.244771761495295,0.029383777685209667
13H006,0.029383777685209667,1.7978213113640236,0.0,0.056904851336472634,0.0,1.2576785748691846,0.0,0.18752072083646307,0.0,1.139249217571607,0.0,0.012837224705172217,0.029383777685209667,1.1978316933289028,0.14921911265537988,1.0354297381845483,0.03342375548694973
13H009,0.01703333929878037,1.7721749608246142,0.0,0.0,0.0,1.1989318699322091,0.008600171761917567,0.18752072083646307,0.0,1.1550322287909702,0.02530586526477026,0.0,0.01703333929878037,1.1699681739968923,0.290034611362518,0.9777236052888477,0.029383777685209667
13H018,0.13033376849500614,1.8203328448994098,0.0,0.08990511143939793,0.0,1.0773679052841565,0.0,0.18752072083646307,0.0,1.2345172835126867,0.0,0.0,0.0,1.2347702951609165,0.13987908640123647,1.1277525158329733,0.0
13H019,0.008600171761917567,1.9061733636440485,0.0,0.0,0.0,1.0655797147284485,0.004321373782642578,0.07188200730612536,0.0,0.9390197764486665,0.008600171761917567,0.0,0.004321373782642578,1.2571984261393445,0.1643528557844371,0.9143431571194408,0.0
13H046,0.04921802267018165,1.8531504364478428,0.0,0.04139268515822507,0.0,0.967079734144497,0.0,0.3096301674258988,0.0,1.1858253596129622,0.008600171761917567,0.0,0.008600171761917567,1.3521825181113625,0.2148438480476979,1.1061908972634154,0.03742649794062367
13H048,0.34044411484011833,1.8471406174134062,0.0,0.08990511143939793,0.0,0.7307822756663892,0.0,0.13987908640123647,0.0,1.3481100684802376,0.0,0.0,0.008600171761917567,1.3794868137172738,0.24303804868629442,1.1610683854711747,0.0
13H053,0.02530586526477026,1.8723893884178209,0.0,0.01703333929878037,0.0,1.0633333589517495,0.03742649794062367,0.20139712432045143,0.0,1.3622939379642311,0.021189299069938092,0.029383777685209667,0.021189299069938092,1.4407517004791854,0.1931245983544616,1.1176026916900843,0.0
13H056,0.008600171761917567,1.6030360562505217,0.0,0.0,0.0,0.8530895298518655,0.0,0.3424226808222063,0.0,1.0102999566398119,0.0,0.0,0.09342168516223506,0.9666109866819343,0.28103336724772754,0.6972293427597176,0.0
13H058,0.008600171761917567,1.9039577085231705,0.0,0.03742649794062367,0.0,0.893206753059848,0.004321373782642578,0.07554696139253074,0.004321373782642578,1.2805783703680762,0.008600171761917567,0.0,0.008600171761917567,1.5724068675580558,0.28103336724772754,1.0358298252528282,0.0
13H065,0.01703333929878037,1.6648299411430905,0.0,0.01703333929878037,0.0,0.8615344108590378,0.004321373782642578,0.23804610312879543,0.0,1.1714339009430081,0.012837224705172217,0.0,0.06069784035361165,1.303412070596742,0.3053513694466238,0.8762178405916422,0.0
13H066,0.021189299069938092,1.8438554226231612,0.0,0.04139268515822507,0.0,1.0870712059065355,0.0,0.09342168516223506,0.0,1.0849335749367162,0.0,0.0,0.004321373782642578,1.2250506961380487,0.1367205671564068,1.1354506993455138,0.0
13H071,0.10380372095595687,1.8276922886744456,0.0,0.11058971029924897,0.0,1.271841606536499,0.0,0.30319605742048883,0.0,1.4517864355242902,0.0,0.03342375548694973,0.004321373782642578,0.9960736544852753,0.18184358794477254,1.13481437032046,0.0
13H078,0.02530586526477026,1.958993665030326,0.0,0.15228834438305647,0.0,1.1693804953119495,0.0,0.13987908640123647,0.0,1.2643455070500924,0.004321373782642578,0.012837224705172217,0.004321373782642578,1.024485667699167,0.12385164096708583,1.1476763242410988,0.0
13H080,0.0,1.819412311209325,0.0,0.02530586526477026,0.0,1.1482940974347458,0.0,0.37657695705651195,0.0,1.2380461031287955,0.01703333929878037,0.0,0.004321373782642578,1.2242740142942576,0.11058971029924897,1.1072099696478683,0.0
13H083,0.20139712432045143,1.811976944336954,0.0,0.06818586174616162,0.0,0.8549130223078556,0.0,0.06445798922691845,0.0,1.3130231103232382,0.0,0.06069784035361165,0.004321373782642578,1.3774883833761327,0.1553360374650618,1.1525940779274697,0.0
13H100,0.04532297878665747,1.8291750739170876,0.0,0.03742649794062367,0.0,1.145196406114182,0.0,0.2944662261615929,0.0,1.1129399760840801,0.0,0.0,0.021189299069938092,1.421768401206924,0.09342168516223506,1.147985320683805,0.0
13H101,0.06818586174616162,1.8348020540486991,0.0,0.09342168516223506,0.0,0.9698816437464999,0.0,0.23804610312879543,0.0,1.2720737875000099,0.0,0.004321373782642578,0.021189299069938092,1.2778383330020475,0.1205739312058499,0.9703468762300933,0.01703333929878037
13H104,0.06818586174616162,1.9128063926612924,0.0,0.11058971029924897,0.0,1.473194909204938,0.0,0.6354837468149122,0.0,1.1072099696478683,0.0,0.01703333929878037,0.004321373782642578,1.039017321997412,0.20139712432045143,0.8836614351536176,0.04139268515822507
13H107,0.0,1.942900541140294,0.0,0.021189299069938092,0.0,0.983175072037813,0.02530586526477026,0.21748394421390624,0.0,1.239549720840473,0.008600171761917567,0.0,0.01703333929878037,1.3565994357249709,0.1643528557844371,1.180125875164054,0.0
13H114,0.10037054511756291,1.9204364065507586,0.0,0.10380372095595687,0.0,0.9329808219231982,0.0,0.250420002308894,0.0,1.2319790268315043,0.0,0.0,0.01703333929878037,1.4929000111087034,0.15228834438305647,1.0762762554042176,0.0
13H120,0.01703333929878037,1.9106244048892012,0.0,0.10037054511756291,0.0,1.0799044676667207,0.0,0.1643528557844371,0.0,1.2357808703275603,0.0,0.0,0.012837224705172217,1.1565491513317814,0.1643528557844371,1.1162755875805443,0.0
13H126,0.07554696139253074,1.7995473071256152,0.0,0.04532297878665747,0.0,1.0534626049254554,0.0,0.414973347970818,0.0,1.0285712526925377,0.004321373782642578,0.01703333929878037,0.004321373782642578,0.5943925503754267,0.06445798922691845,0.9599948383284161,0.0
13H139,0.20682587603184968,1.9288053708932842,0.0,0.06818586174616162,0.0,1.325310371711061,0.0,0.41830129131974547,0.0,1.3926969532596658,0.0,0.03342375548694973,0.0,1.4263485737875077,0.32428245529769273,1.0557604646877348,0.0
13H140,0.07188200730612536,1.7842605825660838,0.0,0.056904851336472634,0.0,1.13481437032046,0.0,0.16136800223497488,0.0,1.0806264869218056,0.0,0.0,0.004321373782642578,1.1427022457376157,0.2741578492636798,1.1863912156954932,0.0
13H150,0.07918124604762482,1.8751191654625683,0.0,0.06069784035361165,0.0,1.0338256939533104,0.0,0.12710479836480765,0.0,1.1525940779274697,0.0,0.008600171761917567,0.008600171761917567,1.3604040547299387,0.20951501454263097,0.890979596989689,0.0
13H158,0.1846914308175988,1.9365137424788932,0.0,0.0,0.0,1.3106933123433606,0.0,0.3283796034387377,0.0,1.2730012720637376,0.0,0.06445798922691845,0.012837224705172217,1.1258064581395268,0.24054924828259971,1.4109458586877746,0.0
13H159,0.1430148002540951,1.6260322478290188,0.0,0.029383777685209667,0.0,1.04766419460156,0.0,0.414973347970818,0.0,1.0128372247051722,0.0,0.008600171761917567,0.004321373782642578,0.8350561017201162,0.20682587603184968,1.1878026387184193,0.0
13H162,0.01703333929878037,2.0108933131043805,0.0,0.09691001300805642,0.0,1.368286884902131,0.0,0.36172783601759284,0.0,1.3199384399803087,0.008600171761917567,0.0,0.004321373782642578,1.0599418880619547,0.09342168516223506,1.1758016328482794,0.0
13H169,0.008600171761917567,1.631443769013172,0.0,0.012837224705172217,0.0,0.912753303671323,0.0,0.2671717284030138,0.0,1.0648322197385738,0.0,0.0,0.021189299069938092,0.6190933306267428,0.11058971029924897,1.073351702386901,0.0
13H179,0.01703333929878037,1.7815399686059417,0.0,0.04921802267018165,0.0,0.8394780473741984,0.0,0.04532297878665747,0.0,1.0884904701823963,0.0,0.0,0.004321373782642578,1.1872386198314788,0.03742649794062367,1.0726174765452365,0.0
13H185,0.008600171761917567,1.960993708942336,0.0,0.0,0.0,1.298197867109815,0.0,0.14921911265537988,0.0,1.0958664534785427,0.008600171761917567,0.0,0.004321373782642578,1.247236549506764,0.16731733474817606,1.0610753236297918,0.0
13H186,0.08278537031645007,1.896415976473123,0.0,0.04532297878665747,0.0,1.1649473726218416,0.0,0.2944662261615929,0.0,1.2432861460834461,0.008600171761917567,0.0,0.008600171761917567,1.3565994357249709,0.13353890837021748,1.1972805581256194,0.02530586526477026
14H001,0.250420002308894,2.0414321646802653,0.0,0.10720996964786837,0.0,1.1254812657005941,0.0,0.3820170425748684,0.0,1.5408298141110799,0.008600171761917567,0.0,0.01703333929878037,1.5909532351879858,0.23804610312879543,1.1925674533365456,0.0
14H007,0.08990511143939793,1.9557839289169114,0.0,0.13987908640123647,0.0,0.9242792860618817,0.021189299069938092,0.2944662261615929,0.0,1.4323277922616042,0.004321373782642578,0.0,0.04532297878665747,1.4061994236633129,0.28330122870354957,1.1699681739968923,0.0
14H012,0.04921802267018165,1.8318058086743911,0.0,0.03342375548694973,0.01703333929878037,0.7520484478194386,0.0,0.13033376849500614,0.0,1.2968844755385471,0.0,0.0,0.004321373782642578,1.4655315569735499,0.1367205671564068,1.1640552918934517,0.0
14H015,0.11058971029924897,1.7237839369653294,0.0,0.012837224705172217,0.0,0.9375178920173467,0.0,0.271841606536499,0.0,0.9694159123539814,0.0,0.0,0.012837224705172217,1.0350292822023681,0.24303804868629442,0.8976270912904414,0.0
14H017,0.012837224705172217,1.6181527333785195,0.0,0.056904851336472634,0.0,0.8075350280688532,0.0,0.11394335230683678,0.0,1.0538464268522527,0.004321373782642578,0.0,0.008600171761917567,1.1723109685219542,0.11727129565576427,0.9036325160842377,0.0
14H018,0.056904851336472634,1.7589118923979736,0.0,0.1430148002540951,0.0,1.0240749873074262,0.0,0.21218760440395779,0.0,1.5093369580176441,0.0,0.012837224705172217,0.0,1.0334237554869496,0.13353890837021748,1.0402066275747113,0.0
14H019,0.12385164096708583,1.868879446237088,0.0,0.04532297878665747,0.0,1.0128372247051722,0.0,0.24303804868629442,0.0,1.1664301138432827,0.0,0.0,0.0,1.323870606540509,0.25527250510330607,1.0530784434834197,0.029383777685209667
14H020,0.04532297878665747,1.8972971220594965,0.0,0.02530586526477026,0.0,1.011993114659257,0.008600171761917567,0.28330122870354957,0.0,1.3279716236230106,0.02530586526477026,0.021189299069938092,0.008600171761917567,1.4931791206825153,0.21218760440395779,1.1829849670035817,0.0
14H023,0.01703333929878037,1.5600262489128924,0.0,0.03742649794062367,0.0,0.5888317255942073,0.0,0.5145477526602861,0.0,1.0,0.0,0.0,0.04532297878665747,1.04766419460156,0.13353890837021748,0.6273658565927327,0.03342375548694973
14H031,0.008600171761917567,1.7298934039632377,0.0,0.012837224705172217,0.0,1.0094508957986938,0.0,0.28330122870354957,0.0,0.7209857441537391,0.0,0.0,0.004321373782642578,1.0004340774793186,0.20411998265592482,1.1723109685219542,0.0
14H038,0.012837224705172217,1.7091851295502454,0.0,0.0,0.0,0.9854264740830017,0.0,0.20139712432045143,0.004321373782642578,0.9763499790032735,0.0,0.0,0.008600171761917567,1.165244326125311,0.20139712432045143,0.8518696007297664,0.0
14H071,0.0,0.7403626894942439,0.0,0.0,0.0,0.20682587603184968,0.0,0.06445798922691845,0.0,0.19865708695442263,0.0,0.03342375548694973,0.004321373782642578,0.1430148002540951,0.004321373782642578,0.2741578492636798,0.0
14H133,0.06818586174616162,1.7842605825660838,0.0,0.14921911265537988,0.0,1.2427898094786765,0.0,0.20951501454263097,0.0,1.2828486028346449,0.0,0.012837224705172217,0.0,1.1734776434529945,0.24551266781414982,1.0285712526925377,0.0
