,CCDC6,RPS20P5,IGLV10_54,AC063965.1,MIR548I1,FAM225A,DTNB,PAGE4,AC044784.1,SNORA75,FAM205BP,AL118511.2,RNU6_601P,TRO,INSM2,ZCCHC17,AP001825.1,SMURF1,CU633906.2,CDY12P,RAB9AP1,AC068491.4,AC016683.1,RNU6_1025P,AC097462.3,KRTAP19_10P,SNORA15B_2,AL592182.2,ADAD1,AC130689.1,STK35,ARHGAP17,STK38L,AC008875.2,AC090825.2,TMEM167AP1,GNRHR,ZMAT5,SOWAHA,RN7SL623P,RN7SKP248,COL4A3,DEFA3,LINC01568,AC121758.4,WT1,AC009623.1,RPS3AP39,AL645929.3,RNU6ATAC15P,MIRLET7BHG,ZNF585B,RNU7_56P,ZNF837,TRAPPC2,BMPR2,BOLA2_SMG1P6,AL121904.1,AC245389.1,ZNF276,H6PD,FP236383.9,OR5AM1P,KCNIP2,Y_RNA,IFNWP2,CPB1,RNU6_82P,PREP,BNC2_AS1,AC112249.1,SMTN,RPL21P10,NUMB,GPR89B,Z82196.2,AL109947.1,AC235097.1,PKP4,OR7E53P,MIR3943,AC129915.3,MIR206,AC073578.4,OR51A7,MTND3P23,AC097358.1,AC020637.1,MAPK6P3,AP000577.2,AL121579.1,RPL5P21,AL356585.10,FAM50B,AC022509.1,AL161668.2,AL354751.3,GDNF,LINC02041,ABHD15,AL132709.7,OR1M1,AL159169.1,MYH8,PRR13P2,HOMEZ,AL162585.1,AC093729.1,AC025171.3,SGPL1,MIR196B,MAMSTR,N4BP3,RN7SL141P,KRTAP20_2,MTND4LP24,AL162373.1,MTND3P8,LINC02270,RPSAP18,NBPF8,AL356095.1,AL133351.2,AC007731.2,AC063923.2,AC002072.1,AC073135.1,USP17L11,LEXM,AL020996.1,RN7SL847P,CCNYL2,NMTRS_TGA3_1,AC022690.2,AC013565.1,Z97055.2,CCNYL3,KCNK1,AL512506.2,AP001029.1,GDPGP1,COL11A2P1,ZFYVE1,MTCO1P53,AL035665.2,AL096803.1,ZC3H10,AC026369.3,RNU7_161P,PPIL4,AL138745.1,CSRNP1,AC068413.1,LINC02675,CNN2P10,SNORA70J,UBE2H,AL357033.1,MIR610,LAMB4,DEFB108C,PLAAT2,AL354836.1,RPL21P103,AL355773.1,AC087500.1,MTND4P14,RASGRP1,AL512656.1,GNG5P3,AP003173.1,AL121757.1,NEU3,VN1R87P,AL359962.1,AL022099.1,LINC02086,AC069437.1,TXNDC17,TGFB2_OT1,MARCKSL1P1,AL035425.2,AL645929.1,AC008764.2,MLECP1,AC007068.1,SNORD113_4,TRBV5_6,IQCD,LINC01366,AL050402.2,ZNF584,AC136944.4,IGHD1OR15_1A,RPL7P13,NSRP1P1,AC017076.1,YAP1,U6,AC244517.4
02H053,0.0,0.35602585719312274,0.012837224705172217,0.0,0.02530586526477026,0.0,0.0,0.0,1.1007150865730817,0.04532297878665747,0.008600171761917567,0.012837224705172217,0.0,0.0,1.3109056293761414,0.04921802267018165,0.0,0.17609125905568124,0.08990511143939793,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,0.0,1.0342272607705507,0.42813479402878873,0.0,0.008600171761917567,0.03342375548694973,0.0,0.0,1.5236164190543708,0.021189299069938092,0.004321373782642578,0.0,0.03742649794062367,0.004321373782642578,0.029383777685209667,0.0,0.021189299069938092,0.09342168516223506,0.6263403673750424,0.0,0.17609125905568124,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,1.0064660422492318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954962218255742,0.0,0.0,0.0,0.0,0.0,0.0,0.505149978319906,0.1205739312058499,0.28555730900777376,0.0,0.08635983067474821,0.35410843914740087,0.04921802267018165,0.0,0.0,0.2576785748691845,0.0,0.45024910831936116,0.07918124604762482,0.0,0.08635983067474821,0.004321373782642578,0.029383777685209667,0.0,0.0,0.07554696139253074,0.22530928172586287,0.0,0.0,0.0,0.0,0.3443922736851107,0.0,1.1972805581256194,0.0,0.0,0.1643528557844371,0.0,0.0,0.0,1.3716219271760213,0.7634279935629373,0.0,0.0,0.43136376415898736,0.320146286111054,0.0,0.3159703454569178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36361197989214433,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.7442929831226762,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.9890046156985368,0.7993405494535817,0.0,1.3228392726863212,0.0,0.0,0.0,0.008600171761917567,0.11394335230683678,0.0,0.0,0.0,0.0,0.8369567370595504,0.06445798922691845,0.11058971029924897,0.37839790094813763,0.0,0.28103336724772754,0.22788670461367355,1.723291446477584,0.021189299069938092,0.0,0.0,0.01703333929878037,0.0,0.0,0.056904851336472634,0.021189299069938092,0.912753303671323,0.0,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.18184358794477254,0.0,0.056904851336472634,0.22788670461367355,0.0,0.004321373782642578,0.13033376849500614,0.0,0.0,0.0,0.0,0.0
02H066,0.0,0.403120521175818,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,1.2612628687924936,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,1.4316853446860118,0.10380372095595687,0.0,0.3053513694466238,0.021189299069938092,0.0,0.17318626841227402,0.04532297878665747,0.01703333929878037,0.0,0.0,0.0,0.23299611039215382,0.0,0.004321373782642578,0.0,0.0,1.2855573090077739,0.8135809885681919,0.0,0.012837224705172217,0.07188200730612536,0.07554696139253074,0.0,1.519434194913703,0.01703333929878037,0.012837224705172217,0.0,0.20411998265592482,0.008600171761917567,0.12710479836480765,0.0,0.04921802267018165,0.01703333929878037,0.6263403673750424,0.0,0.271841606536499,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06445798922691845,1.2035767749779727,0.0,0.0,0.13987908640123647,0.0,0.056904851336472634,0.0,0.0,0.0,0.359835482339888,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.8842287696326039,0.2576785748691845,0.48572142648158,0.0,0.05307844348341968,0.16136800223497488,0.012837224705172217,0.0,0.0,0.36921585741014284,0.11058971029924897,0.5440680443502757,0.12385164096708583,0.0,0.04532297878665747,0.0,0.05307844348341968,0.012837224705172217,0.0,0.06069784035361165,0.7134905430939424,0.0,0.0,0.0,0.0,0.2966651902615311,0.0,1.1749315935284426,0.0,0.07554696139253074,0.4099331233312946,0.0,0.0,0.0,1.470704429722788,0.9111576087399766,0.0,0.0,1.5812668052736707,0.5490032620257879,0.0,0.6683859166900001,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.40483371661993806,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.8674674878590515,0.0,0.0,0.11058971029924897,0.0,0.02530586526477026,0.0,0.0,0.0,1.1746411926604483,0.35024801833416286,0.01703333929878037,1.6225248624035682,0.0,0.0,0.0,0.1367205671564068,0.03742649794062367,0.0,0.0,0.0,0.0,0.9772662124272926,0.34635297445063856,0.16136800223497488,0.5118833609788744,0.0,0.008600171761917567,0.36548798489089973,1.6707095952237971,0.004321373782642578,0.0,0.0,0.029383777685209667,0.0,0.0,0.06445798922691845,0.03742649794062367,1.1682027468426308,0.0,0.0,0.004321373782642578,0.029383777685209667,0.0,0.0,0.0,0.1367205671564068,0.0,0.0,0.25527250510330607,0.0,0.0,0.21218760440395779,0.0,0.012837224705172217,0.0,0.0,0.02530586526477026,0.0,0.0,0.0
03H016,0.0,0.5171958979499743,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.617000341120899,0.04139268515822507,0.012837224705172217,0.04139268515822507,0.0,0.04921802267018165,1.4269989587565373,0.04532297878665747,0.0,0.38381536598043126,0.08278537031645007,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.008600171761917567,0.0,0.0,1.2046625117482188,1.6292056571023037,0.0,0.04532297878665747,0.0,0.07188200730612536,0.0,1.6558104944952523,0.0,0.004321373782642578,0.0,0.22271647114758328,0.0,0.21748394421390624,0.0,0.11394335230683678,0.0,0.5490032620257879,0.06445798922691845,0.1903316981702915,0.0,0.0,0.0,0.0,0.0,0.23552844690754893,0.008600171761917567,0.0,0.021189299069938092,0.012837224705172217,0.0,0.0,0.0,0.04921802267018165,0.6095944092252201,0.0,0.0,0.2148438480476979,0.0,0.008600171761917567,0.0,0.0,0.0,0.5502283530550941,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.6866362692622934,0.10380372095595687,0.7299742856995556,0.008600171761917567,0.01703333929878037,0.5365584425715302,0.012837224705172217,0.0,0.0,0.08635983067474821,0.10037054511756291,1.1504494094608806,0.12385164096708583,0.0,0.11058971029924897,0.0,0.06445798922691845,0.0,0.0,0.16731733474817606,0.1931245983544616,0.0,0.0,0.0,0.012837224705172217,0.46982201597816303,0.01703333929878037,1.1065308538223813,0.0,0.0,0.17318626841227402,0.0,0.0,0.0,1.8372727025023003,0.8567288903828826,0.0,0.0,0.5145477526602861,0.3384564936046048,0.0,0.5403294747908738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132176000679389,0.0,0.004321373782642578,0.17609125905568124,0.0,0.0,0.0,0.0,1.2489536154957075,0.0,0.0,0.11058971029924897,0.0,0.004321373782642578,0.0,0.0,0.0,1.2046625117482188,0.6304278750250238,0.0,1.584218112117405,0.0,0.0,0.0,0.03342375548694973,0.029383777685209667,0.0,0.0,0.0,0.029383777685209667,1.0090257420869102,0.3053513694466238,0.07554696139253074,0.39093510710337914,0.0,0.03742649794062367,0.4471580313422192,1.6238692683503024,0.06818586174616162,0.0,0.0,0.021189299069938092,0.0,0.0,0.11058971029924897,0.03742649794062367,0.6063813651106049,0.0,0.0,0.004321373782642578,0.0,0.012837224705172217,0.0,0.0,0.0,0.02530586526477026,0.008600171761917567,0.1903316981702915,0.0,0.11727129565576427,0.2966651902615311,0.0,0.03342375548694973,0.0,0.14921911265537988,0.02530586526477026,0.0,0.0,0.0
03H022,0.0,0.8426092396105621,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,1.08278537031645,0.0,0.10037054511756291,0.0,0.0,0.12385164096708583,1.9322707758994904,0.290034611362518,0.0,0.20951501454263097,0.056904851336472634,0.0,0.0,0.20951501454263097,0.01703333929878037,0.0,0.0,0.0,0.20411998265592482,0.0,0.029383777685209667,0.0,0.0,0.670245853074124,1.714329759745233,0.0,0.08278537031645007,0.04139268515822507,0.0,0.0,1.2535802895621828,0.04921802267018165,0.0,0.0,0.1931245983544616,0.0,0.6785183790401139,0.0,0.13353890837021748,0.056904851336472634,0.7176705030022621,0.0,0.617000341120899,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.0,0.004321373782642578,0.008600171761917567,0.0,0.0,0.5171958979499743,0.0,0.03342375548694973,0.7986506454452689,0.0,0.0,0.0,0.021189299069938092,0.01703333929878037,0.0,0.0,0.0,1.048053173115609,0.0,0.0,0.12385164096708583,0.0,0.0,0.0,0.42813479402878873,0.5954962218255742,0.403120521175818,0.0,0.07918124604762482,0.7101173651118162,0.05307844348341968,0.0,0.0,0.06445798922691845,0.0,1.4055171069763763,0.06069784035361165,0.0,0.43933269383026263,0.0,0.4913616938342727,0.0,0.0,0.13987908640123647,0.541579243946581,0.0,0.0,0.0,0.0,0.5599066250361124,0.004321373782642578,0.9294189257142927,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,1.5347873586294916,1.1947917577219247,0.0,0.0,0.9556877503135057,0.6937269489236468,0.0,0.23299611039215382,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,1.1455071714096627,0.0,0.0,0.4082399653118496,0.0,0.0,0.0,0.0,1.1826999033360426,0.0,0.0,0.09342168516223506,0.0,0.08635983067474821,0.0,0.0,0.0,1.491641793477586,0.07188200730612536,0.0,1.9314070135565735,0.0,0.0,0.0,0.11727129565576427,0.19589965240923368,0.0,0.0,0.0,0.0,0.6937269489236468,0.06445798922691845,0.3384564936046048,0.5301996982030822,0.0,0.0,0.5352941200427705,1.679337030520794,0.19589965240923368,0.0,0.0,0.01703333929878037,0.0,0.0,0.31175386105575426,0.021189299069938092,0.8779469516291882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.10037054511756291,0.0,0.06069784035361165,0.26245108973042947,0.04532297878665747,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0
03H024,0.0,0.06069784035361165,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,1.2953471483336179,0.03342375548694973,0.004321373782642578,0.0,0.0,0.0,1.1408221801093106,0.08278537031645007,0.0,0.38381536598043126,0.02530586526477026,0.0,0.0,0.17609125905568124,0.008600171761917567,0.0,0.0,0.0,0.15228834438305647,0.0,0.012837224705172217,0.0,0.0,0.7551122663950712,1.1855421548543752,0.0,0.17318626841227402,0.008600171761917567,0.0,0.0,1.3569814009931311,0.0,0.004321373782642578,0.0,0.18752072083646307,0.0,1.0874264570362855,0.0,0.0,0.2148438480476979,0.6711728427150833,0.0,0.19865708695442263,0.0,0.0,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.004321373782642578,0.004321373782642578,0.0,0.0,0.0,0.012837224705172217,1.2284003587030048,0.0,0.0,0.0,0.008600171761917567,0.004321373782642578,0.0,0.0,0.0,0.8356905714924255,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.7075701760979364,0.6711728427150833,0.2528530309798932,0.0,0.03342375548694973,0.39093510710337914,0.008600171761917567,0.0,0.0,0.2741578492636798,0.02530586526477026,0.8188854145940099,0.08990511143939793,0.0,0.09342168516223506,0.0,0.12385164096708583,0.0,0.0,0.1903316981702915,0.7846172926328754,0.0,0.0,0.0,0.012837224705172217,0.5502283530550941,0.1430148002540951,1.095169351431755,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,1.3205616801952367,0.9196010237841109,0.0,0.0,0.17318626841227402,0.2787536009528289,0.0,0.37839790094813763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4842998393467858,0.0,0.0,0.17897694729316943,0.0,0.0,0.0,0.0,0.7737864449811935,0.0,0.0,0.1367205671564068,0.0,0.14921911265537988,0.0,0.0,0.0,1.344981413927258,0.08278537031645007,0.0,1.864333055033393,0.0,0.0,0.0,0.4653828514484183,0.15228834438305647,0.01703333929878037,0.0,0.0,0.0,0.6354837468149122,0.1553360374650618,0.16731733474817606,0.546542663478131,0.0,0.17609125905568124,0.5263392773898441,1.3432115901797474,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.10720996964786837,0.004321373782642578,1.1495270137543478,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,0.32428245529769273,0.0,0.09691001300805642,0.414973347970818,0.0,0.008600171761917567,0.0,0.08278537031645007,0.08990511143939793,0.0,0.0,0.0
03H028,0.0,0.008600171761917567,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,1.0484418035504044,0.0,0.012837224705172217,0.012837224705172217,0.0,0.0,1.230704313612569,0.09342168516223506,0.021189299069938092,0.3729120029701066,0.0,0.0,0.0,0.021189299069938092,0.02530586526477026,0.0,0.0,0.0,0.09691001300805642,0.0,0.004321373782642578,0.0,0.0,1.1772478362556233,2.187520720836463,0.0,0.0,0.01703333929878037,0.0,0.0,1.3085644135612389,0.0,0.0,0.0,0.09342168516223506,0.0,0.17897694729316943,0.0,0.0,0.021189299069938092,0.6454222693490919,0.0,0.06445798922691845,0.0,0.0,0.0,0.0,0.0,0.9111576087399766,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.0,0.021189299069938092,1.0770043267933502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018284308426531,0.0,0.0,0.0,0.0,0.0,0.0,0.5502283530550941,0.546542663478131,0.21218760440395779,0.0,0.02530586526477026,1.1258064581395268,0.01703333929878037,0.0,0.0,0.290034611362518,0.05307844348341968,1.0216027160282422,0.10380372095595687,0.0,0.09342168516223506,0.19589965240923368,0.35024801833416286,0.0,0.0,0.004321373782642578,0.4471580313422192,0.0,0.008600171761917567,0.0,0.0,0.1367205671564068,0.1205739312058499,1.3604040547299387,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,1.7924617313469506,1.1058506743851435,0.0,0.0,0.12710479836480765,0.7944880466591696,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6794278966121188,0.0,0.0,0.7656685547590141,0.0,0.0,0.0,0.0,0.7745169657285496,0.0,0.0,0.03742649794062367,0.0,0.6253124509616739,0.0,0.0,0.0,1.0920184707527971,0.33243845991560533,0.0,1.4739246934161574,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,1.1983821300082942,0.02530586526477026,0.17318626841227402,0.6464037262230695,0.0,0.0,0.45636603312904306,1.6742179455767,0.24303804868629442,0.0,0.0,0.0,0.0,0.0,0.04532297878665747,0.008600171761917567,0.6757783416740851,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.17026171539495738,0.0,0.0,0.17026171539495738,0.0,0.04921802267018165,0.1643528557844371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03H033,0.0,0.20951501454263097,0.0,0.0,0.04532297878665747,0.0,0.004321373782642578,0.008600171761917567,1.3279716236230106,0.029383777685209667,0.029383777685209667,0.01703333929878037,0.0,0.0,1.3328422669943516,0.17609125905568124,0.0,0.2576785748691845,0.03342375548694973,0.0,0.0,0.07554696139253074,0.008600171761917567,0.0,0.004321373782642578,0.0,0.07554696139253074,0.0,0.012837224705172217,0.0,0.0,1.2119210843085093,1.1547282074401555,0.0,0.012837224705172217,0.02530586526477026,0.0,0.008600171761917567,1.5666731376061165,0.012837224705172217,0.008600171761917567,0.008600171761917567,0.26007138798507473,0.012837224705172217,0.056904851336472634,0.0,0.012837224705172217,0.02530586526477026,0.5943925503754267,0.0,0.1430148002540951,0.0,0.012837224705172217,0.0,0.004321373782642578,0.0,0.20411998265592482,0.0,0.004321373782642578,0.004321373782642578,0.012837224705172217,0.008600171761917567,0.0,0.0,0.07188200730612536,1.34143452457814,0.0,0.0,0.06069784035361165,0.0,0.012837224705172217,0.004321373782642578,0.0,0.004321373782642578,0.36361197989214433,0.012837224705172217,0.0,0.03742649794062367,0.0,0.01703333929878037,0.0,0.6106601630898799,0.320146286111054,0.5763413502057928,0.01703333929878037,0.08278537031645007,0.2944662261615929,0.04921802267018165,0.0,0.01703333929878037,0.24797326636180664,0.04921802267018165,0.8241258339165489,0.08990511143939793,0.03342375548694973,0.03342375548694973,0.004321373782642578,0.08278537031645007,0.004321373782642578,0.0,0.04921802267018165,0.5024271199844327,0.008600171761917567,0.004321373782642578,0.0,0.01703333929878037,0.23552844690754893,0.004321373782642578,1.0073209529227445,0.0,0.021189299069938092,0.22271647114758328,0.0,0.0,0.029383777685209667,1.5685537120494426,0.8530895298518655,0.0,0.0,1.646501750031612,0.36921585741014284,0.0,0.5185139398778874,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.3384564936046048,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.8122446968003693,0.0,0.0,0.11058971029924897,0.0,0.012837224705172217,0.0,0.021189299069938092,0.0,1.113609151073028,0.5365584425715302,0.0,1.4243915544102776,0.0,0.0,0.0,0.04921802267018165,0.012837224705172217,0.021189299069938092,0.0,0.0,0.021189299069938092,0.921686475483602,0.07554696139253074,0.24797326636180664,0.6646419755561255,0.0,0.04139268515822507,0.34830486304816066,1.6561940621791857,0.03742649794062367,0.008600171761917567,0.0,0.021189299069938092,0.0,0.004321373782642578,0.04139268515822507,0.029383777685209667,0.6857417386022636,0.01703333929878037,0.008600171761917567,0.04532297878665747,0.0,0.04532297878665747,0.0,0.0,0.05307844348341968,0.01703333929878037,0.0,0.16731733474817606,0.0,0.08278537031645007,0.10720996964786837,0.0,0.012837224705172217,0.04139268515822507,0.0,0.0,0.004321373782642578,0.0,0.0
03H036,0.0,0.6190933306267428,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,1.2798949800116382,0.04532297878665747,0.01703333929878037,0.0,0.0,0.08278537031645007,1.549125926758111,0.2966651902615311,0.0,0.28103336724772754,0.13353890837021748,0.0,0.0,0.21218760440395779,0.012837224705172217,0.0,0.0,0.0,0.639486489268586,0.0,0.012837224705172217,0.0,0.0,0.6304278750250238,1.0909630765957317,0.0,0.02530586526477026,0.02530586526477026,0.0,0.0,1.6012993101943376,0.0,0.03342375548694973,0.0,0.4871383754771864,0.0,0.03742649794062367,0.0,0.1367205671564068,0.03342375548694973,0.6117233080073418,0.0,0.7543483357110189,0.0,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.004321373782642578,0.004321373782642578,0.0,0.0,0.0,0.0,0.04139268515822507,0.02530586526477026,0.0,0.0,0.3873898263387294,0.0,0.056904851336472634,0.0,0.0,0.0,1.0863598306747482,0.0,0.0,0.1367205671564068,0.0,0.0,0.0,0.546542663478131,0.5646660642520893,0.6901960800285137,0.0,0.11727129565576427,0.6454222693490919,0.0,0.0,0.012837224705172217,0.5728716022004803,0.03742649794062367,0.5263392773898441,0.2764618041732442,0.0,0.19865708695442263,0.0,0.5705429398818975,0.0,0.0,0.03342375548694973,0.9599948383284161,0.0,0.021189299069938092,0.0,0.0,0.5899496013257077,0.0,1.06707085604537,0.0,0.07188200730612536,0.02530586526477026,0.0,0.0,0.0,1.350441856535061,1.08278537031645,0.0,0.0,0.42488163663106704,0.7143297597452329,0.0,0.30319605742048883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6560982020128319,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,0.0,1.2312146479626012,0.0,0.0,0.08990511143939793,0.0,0.029383777685209667,0.0,0.0,0.0,1.720572720364261,0.08990511143939793,0.0,2.024074987307426,0.0,0.0,0.0,0.7466341989375788,0.14921911265537988,0.0,0.0,0.0,0.0,0.7693773260761385,0.3222192947339193,0.17609125905568124,0.5854607295085006,0.0,0.05307844348341968,0.6283889300503115,1.6419695977020594,0.07918124604762482,0.0,0.0,0.021189299069938092,0.0,0.0,0.04532297878665747,0.16136800223497488,1.2833012287035497,0.012837224705172217,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.0,0.421603926869831,0.0,0.11394335230683678,0.6053050461411094,0.0,0.008600171761917567,0.04921802267018165,0.0,0.08990511143939793,0.0,0.0,0.0
03H041,0.0,0.33041377334919075,0.0,0.0,0.08635983067474821,0.0,0.0,0.0,1.0330214446829107,0.029383777685209667,0.008600171761917567,0.03742649794062367,0.0,0.0,1.7299742856995557,0.02530586526477026,0.0,0.3159703454569178,0.0,0.0,0.0,0.10720996964786837,0.0,0.0,0.0,0.0,0.17609125905568124,0.0,0.004321373782642578,0.0,0.0,1.0737183503461227,1.0043213737826426,0.0,0.0,0.07554696139253074,0.0,0.0,1.5862496388660419,0.02530586526477026,0.004321373782642578,0.0,0.24797326636180664,0.0,0.8413594704548549,0.0,0.02530586526477026,0.04921802267018165,0.7101173651118162,0.0,0.1643528557844371,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.008600171761917567,0.0,0.0,0.12710479836480765,0.0,0.03742649794062367,0.5717088318086876,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.9890046156985368,0.0,0.0,0.0,0.0,0.0,0.0,0.437750562820388,0.07188200730612536,0.4424797690644485,0.0,0.11727129565576427,0.5763413502057928,0.008600171761917567,0.0,0.0,0.20411998265592482,0.06445798922691845,1.0707764628434346,0.17609125905568124,0.0,0.029383777685209667,0.0,0.01703333929878037,0.0,0.0,0.05307844348341968,0.17609125905568124,0.0,0.0,0.0,0.0,0.3344537511509309,0.0,1.4000196350651586,0.0,0.06069784035361165,0.07554696139253074,0.0,0.0,0.0,1.5570257223863833,1.0174507295105362,0.0,0.0,0.4265112613645752,0.3944516808262163,0.0,0.2966651902615311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899496013257077,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.8715729355458788,0.0,0.0,0.06818586174616162,0.0,0.0,0.0,0.0,0.0,1.2579184503140584,0.4927603890268375,0.0,1.678609416558926,0.0,0.0,0.0,0.03342375548694973,0.17609125905568124,0.0,0.0,0.0,0.0,0.8488047010518037,0.12385164096708583,0.21748394421390624,0.4471580313422192,0.0,0.01703333929878037,0.46982201597816303,1.7068883949816178,0.029383777685209667,0.0,0.0,0.008600171761917567,0.0,0.012837224705172217,0.06818586174616162,0.04139268515822507,0.8457180179666586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430148002540951,0.0,0.03342375548694973,0.0,0.0,0.012837224705172217,0.0,0.11058971029924897,0.0,0.0,0.0,0.0
03H052,0.0,0.20951501454263097,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.8915374576725645,0.0,0.03342375548694973,0.012837224705172217,0.0,0.0,1.3651134316275773,0.04532297878665747,0.008600171761917567,0.3053513694466238,0.029383777685209667,0.0,0.0,0.05307844348341968,0.008600171761917567,0.0,0.0,0.0,0.11727129565576427,0.0,0.008600171761917567,0.0,0.0,1.0867156639448825,1.1838390370564211,0.0,0.021189299069938092,0.01703333929878037,0.0,0.0,1.637389650129212,0.0,0.004321373782642578,0.0,0.17026171539495738,0.0,0.10380372095595687,0.0,0.0,0.008600171761917567,0.5314789170422551,0.0,0.15228834438305647,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.004321373782642578,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.44560420327359757,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.004321373782642578,0.7824726241662862,0.004321373782642578,0.0,0.04921802267018165,0.0,0.0,0.0,0.35602585719312274,0.20951501454263097,0.5390760987927766,0.004321373782642578,0.008600171761917567,0.4871383754771864,0.0,0.0,0.0,0.08635983067474821,0.08635983067474821,1.3070679506612983,0.09691001300805642,0.0,0.11058971029924897,0.0,0.1430148002540951,0.0,0.0,0.06818586174616162,0.06818586174616162,0.0,0.004321373782642578,0.0,0.02530586526477026,0.20951501454263097,0.0,0.9439888750737718,0.0,0.0,0.12710479836480765,0.0,0.0,0.0,1.565729787831127,0.8061799739838872,0.0,0.0,0.22271647114758328,0.35793484700045386,0.0,0.4409090820652177,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.004321373782642578,0.3979400086720376,0.0,0.0,0.15228834438305647,0.0,0.0,0.0,0.0,0.8796692056320535,0.0,0.0,0.09342168516223506,0.0,0.008600171761917567,0.0,0.008600171761917567,0.0,1.110252917353403,0.14921911265537988,0.0,1.4058583993176366,0.0,0.0,0.0,0.008600171761917567,0.06818586174616162,0.0,0.0,0.0,0.0,0.8055008581584001,0.02530586526477026,0.10037054511756291,0.38381536598043126,0.0,0.01703333929878037,0.21218760440395779,1.7120601424610746,0.04139268515822507,0.0,0.0,0.008600171761917567,0.0,0.0,0.06069784035361165,0.012837224705172217,0.4638929889859073,0.0,0.0,0.03742649794062367,0.021189299069938092,0.0,0.004321373782642578,0.0,0.08278537031645007,0.008600171761917567,0.0,0.1205739312058499,0.0,0.04921802267018165,0.13033376849500614,0.0,0.012837224705172217,0.0,0.0,0.06445798922691845,0.004321373782642578,0.0,0.0
