,ANP32A,MFSD5,AC104117.1,AC008915.2,AC010336.2,PDE4D,YBX1P1,SYNE3,AL031591.1,AC012555.1,AP000692.2,CYCSP52,PHBP11,AL445669.1,AC093908.1,TMEM201,RPSAP48,AL591002.1,OGFOD1P1,DMRT1,HMGB1P36,AC112482.2,AL031767.1,UGT2B11,NSUN7,OR6C5P,RN7SL363P,AL133215.3,AC139530.3,ITCH,TRMT10C,ASS1P12,ATP5MC1P3,AL132712.1,AC020549.3,AC005785.1,LINC00555,DIRAS3,AL355310.3,AC104453.1,LINC00485,AC008556.1,LINC02504,MTND1P11,CD101,LRRC14,ACTR3P3,CKM,GNAS_AS1,SYAP1
11H240,0.008600171761917567,0.0,0.0,0.10380372095595687,0.3820170425748684,0.967547976218862,0.0,1.1146109842321732,0.3996737214810381,0.008600171761917567,0.029383777685209667,0.07554696139253074,0.0,0.4409090820652177,0.04921802267018165,0.0,0.0,1.1109262422664203,0.004321373782642578,0.02530586526477026,0.004321373782642578,0.42975228000240795,0.0,1.402433346219312,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.146128035678238,0.1430148002540951,1.0425755124401905,0.0,0.1553360374650618,0.42488163663106704,0.0,0.0,0.19589965240923368,0.8591382972945308,0.004321373782642578,0.03742649794062367,0.056904851336472634,1.1746411926604483,0.004321373782642578,0.1643528557844371,0.004321373782642578,0.0,1.6334684555795866
12H007,0.03742649794062367,0.0,0.0,0.06445798922691845,0.3820170425748684,0.8808135922807914,0.004321373782642578,0.8135809885681919,0.26245108973042947,0.0,0.056904851336472634,0.06069784035361165,0.3010299956639812,0.33243845991560533,0.02530586526477026,0.0,0.0,1.1532049000842843,0.01703333929878037,0.0,0.0,0.0,0.0,1.3697722885969628,0.08990511143939793,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.056904851336472634,0.26245108973042947,1.4056877866727775,0.0,0.012837224705172217,0.4082399653118496,0.0,0.0,0.250420002308894,0.004321373782642578,0.008600171761917567,0.09342168516223506,0.0,1.1445742076096164,0.0,1.6061663146076206,0.0,0.0,1.678427322433867
12H012,0.012837224705172217,0.0,0.008600171761917567,0.03742649794062367,0.4345689040341987,0.9420080530223133,0.03742649794062367,1.1798389280231867,0.3096301674258988,0.0,0.012837224705172217,0.28555730900777376,0.3384564936046048,0.20411998265592482,0.02530586526477026,0.0,0.0,0.9415114326344031,0.021189299069938092,0.0,0.0,1.129689892199301,0.0,1.436480695009495,0.1846914308175988,0.0,0.04139268515822507,0.0,0.0,0.008600171761917567,0.0,0.1846914308175988,0.24303804868629442,0.8488047010518037,0.004321373782642578,0.012837224705172217,0.24303804868629442,0.0,0.0,0.12710479836480765,0.17897694729316943,0.008600171761917567,0.07188200730612536,0.0,1.0461047872460387,0.0,0.07918124604762482,0.0,0.0,1.7315081835960253
12H021,0.008600171761917567,0.0,0.0,0.004321373782642578,0.3222192947339193,0.8438554226231612,0.008600171761917567,1.0759117614827776,0.250420002308894,0.0,0.056904851336472634,0.0,0.10720996964786837,1.2286569581089353,0.012837224705172217,0.0,0.0,1.0648322197385738,0.04139268515822507,0.0,0.0,0.7363965022766424,0.0,1.6886867242841235,0.0,0.021189299069938092,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.13033376849500614,1.064083435963596,0.004321373782642578,0.03742649794062367,0.3521825181113625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0722498976135149,0.01703333929878037,0.15228834438305647,0.0,0.0,1.6675463395115164
12H033,0.008600171761917567,0.0,0.008600171761917567,0.03342375548694973,0.3159703454569178,0.8739015978644614,0.004321373782642578,1.1335389083702174,0.28330122870354957,0.0,0.01703333929878037,0.0,0.2944662261615929,1.3304137733491908,0.01703333929878037,0.0,0.0,1.209783014848515,0.06818586174616162,0.0,0.021189299069938092,0.07918124604762482,0.0,0.5010592622177514,0.021189299069938092,0.0,0.12385164096708583,0.0,0.008600171761917567,0.0,0.0,0.0,0.04139268515822507,1.3622939379642311,0.0,0.021189299069938092,0.34635297445063856,0.0,0.0,0.09342168516223506,0.17897694729316943,0.0,0.07554696139253074,0.056904851336472634,1.1577588860468637,0.0,0.09691001300805642,0.0,0.0,1.7634279935629373
12H039,0.008600171761917567,0.0,0.0,0.012837224705172217,0.31386722036915343,0.7299742856995556,0.0,0.8444771757456815,0.3364597338485295,0.012837224705172217,0.06445798922691845,0.22010808804005513,0.06818586174616162,0.012837224705172217,0.004321373782642578,0.0,0.0,1.0849335749367162,0.04532297878665747,0.0,0.0,0.004321373782642578,0.0,0.09342168516223506,0.04532297878665747,0.0,0.06445798922691845,0.0,0.0,0.0,0.0,0.12710479836480765,0.06818586174616162,0.9818186071706636,0.0,0.0,0.2695129442179163,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.0,1.049605612594973,0.012837224705172217,0.2576785748691845,0.0,0.0,1.7405995128111564
12H042,0.012837224705172217,0.0,0.0,0.029383777685209667,0.21218760440395779,0.7930916001765802,0.0,0.7395723444500919,0.13987908640123647,0.0,0.06069784035361165,0.03342375548694973,0.01703333929878037,1.1162755875805443,0.03342375548694973,0.0,0.0,1.1065308538223813,0.004321373782642578,0.021189299069938092,0.0,0.0,0.0,0.48000694295715063,0.01703333929878037,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.04921802267018165,0.07188200730612536,1.126780577012009,0.0,0.17897694729316943,0.25527250510330607,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,1.0060379549973173,0.01703333929878037,0.07918124604762482,0.0,0.0,1.7803893284709529
12H044,0.02530586526477026,0.0,0.04139268515822507,0.029383777685209667,0.3010299956639812,0.9444826721501687,0.0,0.9768083373380663,0.2528530309798932,0.0,0.11394335230683678,0.004321373782642578,0.17609125905568124,1.479143247978613,0.004321373782642578,0.0,0.0,1.1872386198314788,0.01703333929878037,0.0,0.004321373782642578,0.0,0.0,0.7881683711411677,0.07188200730612536,0.008600171761917567,0.04532297878665747,0.0,0.0,0.0,0.0,0.15228834438305647,0.07554696139253074,1.0927206446840991,0.0,0.23552844690754893,0.33243845991560533,0.01703333929878037,0.0,0.0,0.0,0.004321373782642578,0.07188200730612536,0.05307844348341968,1.0461047872460387,0.01703333929878037,0.35602585719312274,0.008600171761917567,0.0,1.623352681537992
12H045,0.06445798922691845,0.0,0.01703333929878037,0.07188200730612536,0.5263392773898441,0.7693773260761385,0.06445798922691845,0.9444826721501687,0.292256071356476,0.012837224705172217,0.05307844348341968,0.3010299956639812,0.06818586174616162,1.0603200286882852,0.01703333929878037,0.0,0.0,1.2185355052165279,0.01703333929878037,0.0,0.008600171761917567,0.06445798922691845,0.0,1.6826864782497681,0.012837224705172217,0.021189299069938092,0.04139268515822507,0.2576785748691845,0.004321373782642578,0.0,0.0,0.10037054511756291,0.14921911265537988,1.2574385668598138,0.0,0.008600171761917567,0.41830129131974547,0.0,0.0,0.06818586174616162,0.012837224705172217,0.0,0.08635983067474821,0.06445798922691845,0.9656719712201067,0.0,0.10380372095595687,0.01703333929878037,0.0,1.5525465479556604
12H055,0.02530586526477026,0.0,0.012837224705172217,0.01703333929878037,0.1903316981702915,1.0737183503461227,0.004321373782642578,0.9768083373380663,0.3010299956639812,0.06445798922691845,0.02530586526477026,0.20139712432045143,0.05307844348341968,0.39093510710337914,0.008600171761917567,0.0,0.0,1.1821292140529984,0.029383777685209667,0.0,0.0,0.012837224705172217,0.0,0.5774917998372253,0.1205739312058499,0.0,0.04139268515822507,0.0,0.0,0.004321373782642578,0.0,0.0,0.01703333929878037,1.1383026981662814,0.0,0.03742649794062367,0.35024801833416286,0.0,0.0,0.05307844348341968,0.012837224705172217,0.0,0.0,0.04921802267018165,0.9180303367848802,0.02530586526477026,0.07918124604762482,0.0,0.0,1.9133899436317556
12H056,0.04532297878665747,0.0,0.0,0.1931245983544616,0.23804610312879543,0.7339992865383869,0.004321373782642578,1.0726174765452365,0.2741578492636798,0.0,0.10037054511756291,0.32428245529769273,0.18184358794477254,0.5831987739686227,0.02530586526477026,0.0,0.0,1.1467480136306398,0.012837224705172217,0.03342375548694973,0.0,0.1367205671564068,0.0,0.6473829701146198,0.04532297878665747,0.0,0.01703333929878037,0.0,0.004321373782642578,0.0,0.0,0.08278537031645007,0.22788670461367355,1.3925210899319322,0.0,0.0,0.38381536598043126,0.0,0.0,0.0,0.0,0.0,0.3344537511509309,0.13987908640123647,0.9849771264154934,0.0,1.3841741388070334,0.0,0.0,1.5645477117559479
12H057,0.1931245983544616,0.0,0.0,0.021189299069938092,0.33041377334919075,0.9111576087399766,0.012837224705172217,0.7909884750888159,0.31175386105575426,0.0,0.07188200730612536,0.021189299069938092,0.3384564936046048,0.43136376415898736,0.01703333929878037,0.0,0.0,1.2576785748691846,0.03342375548694973,0.0,0.0,0.004321373782642578,0.0,1.8948696567452525,0.03342375548694973,0.0,0.17026171539495738,0.01703333929878037,0.0,0.0,0.0,0.08635983067474821,0.1367205671564068,1.4063698354692675,0.0,0.01703333929878037,0.4638929889859073,0.0,0.0,0.02530586526477026,0.0,0.0,0.06069784035361165,0.04139268515822507,0.9840770339028309,0.008600171761917567,0.06818586174616162,0.0,0.0,1.6960941599952233
12H058,0.004321373782642578,0.0,0.0,0.06818586174616162,0.31806333496276157,0.951823035315912,0.09691001300805642,1.1866738674997452,0.2528530309798932,0.0,0.021189299069938092,0.1903316981702915,0.16136800223497488,1.0322157032979815,0.02530586526477026,0.0,0.0,0.9469432706978254,0.04532297878665747,0.0,0.0,1.1258064581395268,0.0,1.5354207180561734,0.10037054511756291,0.0,0.056904851336472634,0.0,0.004321373782642578,0.004321373782642578,0.0,0.05307844348341968,0.1205739312058499,0.9703468762300933,0.004321373782642578,0.13987908640123647,0.24054924828259971,0.0,0.0,0.05307844348341968,0.3344537511509309,0.0,0.09342168516223506,0.08990511143939793,1.08278537031645,0.012837224705172217,0.08990511143939793,0.0,0.0,1.8188195075475364
12H067,0.0,0.0,0.004321373782642578,0.04139268515822507,0.4593924877592308,0.7604224834232121,0.0,1.249198357391113,0.146128035678238,0.012837224705172217,0.004321373782642578,0.21218760440395779,0.06445798922691845,0.012837224705172217,0.03342375548694973,0.0,0.0,1.1714339009430081,0.04532297878665747,0.0,0.0,0.004321373782642578,0.0,2.1050671488101234,0.01703333929878037,0.0,0.0,0.008600171761917567,0.004321373782642578,0.0,0.0,0.08990511143939793,0.021189299069938092,1.1283992687178064,0.0,0.004321373782642578,0.3159703454569178,0.0,0.0,0.03342375548694973,0.056904851336472634,0.0,0.2787536009528289,0.0,1.2190603324488614,0.04921802267018165,0.056904851336472634,0.012837224705172217,0.0,1.4714384073892992
12H079,0.03342375548694973,0.0,0.0,0.09342168516223506,0.5314789170422551,1.1436392352745433,0.004321373782642578,1.0780941504064108,0.4329692908744057,0.01703333929878037,0.13987908640123647,0.11727129565576427,0.9237619608287003,0.22010808804005513,0.021189299069938092,0.0,0.0,1.224014811372864,0.03742649794062367,0.06069784035361165,0.0,0.0,0.0,0.9781805169374139,0.23552844690754893,0.0,0.04139268515822507,0.0,0.01703333929878037,0.004321373782642578,0.0,0.1931245983544616,0.3979400086720376,1.3481100684802376,0.0,0.0,0.41830129131974547,0.0,0.0,0.04532297878665747,0.5987905067631151,0.0,0.24551266781414982,0.05307844348341968,1.2814878879400813,0.0,0.11058971029924897,0.0,0.0,1.7636525705645303
12H091,0.07554696139253074,0.0,0.03342375548694973,0.02530586526477026,0.26481782300953643,0.7774268223893114,0.056904851336472634,1.0034605321095065,0.22271647114758328,0.01703333929878037,0.03742649794062367,0.008600171761917567,0.03342375548694973,0.436162647040756,0.04921802267018165,0.0,0.0,1.1166077439882485,0.012837224705172217,0.004321373782642578,0.0,0.06445798922691845,0.0,1.8406078790092901,0.07188200730612536,0.0,0.22271647114758328,0.0,0.004321373782642578,0.004321373782642578,0.0,0.31386722036915343,0.04532297878665747,1.2260841159758238,0.0,0.008600171761917567,0.34044411484011833,0.0,0.0,0.0,0.01703333929878037,0.0,0.05307844348341968,0.0,1.2276296495710086,0.004321373782642578,0.10037054511756291,0.0,0.0,1.8843988255566861
12H098,0.04532297878665747,0.0,0.012837224705172217,0.03742649794062367,0.42324587393680785,0.8970770032094203,0.004321373782642578,0.814913181275074,0.029383777685209667,0.029383777685209667,0.004321373782642578,0.0,0.0,0.8109042806687004,0.03342375548694973,0.0,0.0,0.9057958803678685,0.008600171761917567,0.008600171761917567,0.0,0.0,0.0,0.7234556720351858,0.04532297878665747,0.0,0.2966651902615311,0.21218760440395779,0.0,0.0,0.0,0.25527250510330607,0.10720996964786837,1.1202447955463652,0.0,0.004321373782642578,0.22010808804005513,0.0,0.0,0.056904851336472634,0.0,0.008600171761917567,0.05307844348341968,0.03742649794062367,1.0989896394011773,0.0,0.08990511143939793,0.004321373782642578,0.0,1.9084313989660064
12H117,0.004321373782642578,0.0,0.012837224705172217,0.056904851336472634,0.6074550232146685,0.7972675408307164,0.0,1.2079035303860517,0.1205739312058499,0.012837224705172217,0.008600171761917567,0.0,0.004321373782642578,0.25527250510330607,0.10720996964786837,0.0,0.0,1.6001012556913907,0.01703333929878037,0.0,0.0,0.04139268515822507,0.0,1.934599438218073,0.0,0.0,0.12385164096708583,0.0,0.0,0.0,0.0,0.0,0.03742649794062367,0.893206753059848,0.0,0.004321373782642578,0.416640507338281,0.0,0.0,0.01703333929878037,0.8344207036815325,0.0,0.0,0.0,1.180125875164054,0.4409090820652177,0.04921802267018165,0.0,0.0,1.5743785644130823
12H124,0.021189299069938092,0.0,0.008600171761917567,0.021189299069938092,0.2944662261615929,0.9159272116971158,0.04921802267018165,1.041392685158225,0.2148438480476979,0.0,0.04921802267018165,0.22010808804005513,0.08278537031645007,0.8135809885681919,0.004321373782642578,0.0,0.0,0.9745116927373283,0.021189299069938092,0.0,0.0,0.07188200730612536,0.0,1.3624824747511743,0.07188200730612536,0.021189299069938092,0.07554696139253074,0.0,0.004321373782642578,0.0,0.0,0.1846914308175988,0.16731733474817606,1.1109262422664203,0.008600171761917567,0.029383777685209667,0.3521825181113625,0.0,0.0,0.02530586526477026,0.021189299069938092,0.0,0.0,0.0,1.02816441942447,0.008600171761917567,0.07188200730612536,0.0,0.0,1.5537616983900042
12H139,0.17026171539495738,0.0,0.008600171761917567,0.021189299069938092,0.10380372095595687,0.8286598965353198,0.0,0.931457870689005,0.16136800223497488,0.021189299069938092,0.012837224705172217,0.5440680443502757,0.1367205671564068,0.8561244442423004,0.021189299069938092,0.0,0.0,1.2284003587030048,0.03342375548694973,0.0,0.0,0.012837224705172217,0.0,1.1261314072619844,0.08278537031645007,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.17026171539495738,0.06445798922691845,1.4658288153574364,0.0,0.04921802267018165,0.20139712432045143,0.0,0.0,0.0,0.012837224705172217,0.0,0.12385164096708583,0.056904851336472634,0.8095597146352678,0.0,0.05307844348341968,0.0,0.0,1.8246464147183519
12H149,0.0,0.0,0.0,0.03342375548694973,0.45024910831936116,0.8068580295188175,0.004321373782642578,1.0224283711854865,0.534026106056135,0.01703333929878037,0.03342375548694973,0.18184358794477254,0.17318626841227402,0.09691001300805642,0.004321373782642578,0.004321373782642578,0.0,1.166133970305109,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,1.4154741681092358,0.03342375548694973,0.0,0.08990511143939793,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,1.2038484637462348,0.0,0.4099331233312946,0.39619934709573634,0.0,0.0,0.0,0.01703333929878037,0.0,0.10720996964786837,0.04532297878665747,0.9951962915971794,0.0,1.552789850192782,0.004321373782642578,0.0,1.6330642726914992
12H165,0.0,0.0,0.012837224705172217,0.05307844348341968,0.22010808804005513,0.7810369386211318,0.0,0.9237619608287003,0.23299611039215382,0.0,0.09691001300805642,0.04139268515822507,0.22788670461367355,1.0301947853567512,0.012837224705172217,0.0,0.0,1.0644579892269186,0.03742649794062367,0.06818586174616162,0.0,0.0,0.0,0.6866362692622934,0.04921802267018165,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.12710479836480765,0.10037054511756291,1.1228709228644356,0.0,0.12710479836480765,0.3096301674258988,0.0,0.0,0.0,0.0,0.0,0.13353890837021748,0.04139268515822507,1.0081741840064264,0.004321373782642578,0.13033376849500614,0.0,0.0,1.6621909908590071
12H166,0.04532297878665747,0.0,0.13987908640123647,0.021189299069938092,0.5599066250361124,0.7810369386211318,0.008600171761917567,0.6875289612146344,0.16136800223497488,0.029383777685209667,0.012837224705172217,0.0,0.012837224705172217,0.5728716022004803,0.012837224705172217,0.0,0.0,1.0674428427763807,0.029383777685209667,0.0,0.0,0.0,0.0,0.8432327780980093,0.05307844348341968,0.0,0.07188200730612536,0.11727129565576427,0.0,0.008600171761917567,0.0,0.04532297878665747,0.06069784035361165,1.0748164406451748,0.0,0.012837224705172217,0.22271647114758328,0.0,0.0,0.0,0.0,0.0,0.13987908640123647,0.0,0.9138138523837167,0.004321373782642578,0.09691001300805642,0.008600171761917567,0.0,1.9100905455940682
12H170,0.012837224705172217,0.0,0.004321373782642578,0.008600171761917567,0.056904851336472634,0.4487063199050799,0.004321373782642578,0.4014005407815441,0.10037054511756291,0.0,0.0,0.10380372095595687,0.021189299069938092,0.16731733474817606,0.01703333929878037,0.0,0.0,0.5276299008713387,0.01703333929878037,0.0,0.0,0.17318626841227402,0.0,1.9544354863284823,0.06069784035361165,0.012837224705172217,0.021189299069938092,0.06069784035361165,0.0,0.0,0.0,0.0,0.12385164096708583,0.3856062735983121,0.0,0.0,0.12710479836480765,0.0,0.0,0.029383777685209667,0.12710479836480765,0.0,0.10037054511756291,0.0,0.5976951859255123,0.01703333929878037,0.10720996964786837,0.0,0.0,1.395326393069351
12H171,0.04921802267018165,0.0,0.012837224705172217,0.22010808804005513,0.3521825181113625,0.7589118923979735,0.01703333929878037,1.1473671077937864,0.290034611362518,0.01703333929878037,0.11727129565576427,0.1553360374650618,0.5390760987927766,0.6031443726201823,0.03342375548694973,0.0,0.04921802267018165,1.137670537236755,0.03342375548694973,0.0,0.0,0.03342375548694973,0.0,0.41830129131974547,0.056904851336472634,0.0,0.07918124604762482,0.0,0.0,0.008600171761917567,0.0,0.10380372095595687,0.18184358794477254,1.3560258571931227,0.0,0.004321373782642578,0.36361197989214433,0.0,0.0,0.0,0.0,0.0,0.08990511143939793,0.0,1.1360860973840974,0.0,0.09691001300805642,0.0,0.0,1.6495295659478189
12H173,0.012837224705172217,0.0,0.0,0.13033376849500614,0.2944662261615929,0.7759743311293691,0.0,1.350441856535061,0.4548448600085102,0.01703333929878037,0.05307844348341968,0.250420002308894,0.416640507338281,0.9222062774390164,0.03342375548694973,0.0,0.0,1.2208922492195193,0.004321373782642578,0.0,0.0,0.004321373782642578,0.0,0.49831055378960054,0.13033376849500614,0.0,0.16731733474817606,0.0,0.0,0.0,0.0,0.2741578492636798,0.0,1.3868555291847242,0.004321373782642578,0.012837224705172217,0.5390760987927766,0.0,0.0,0.021189299069938092,0.0,0.0,0.07188200730612536,0.12710479836480765,1.1781132523146318,0.0,0.056904851336472634,0.008600171761917567,0.0,1.6108730003800518
12H175,0.08990511143939793,0.0,0.0,0.04921802267018165,0.47712125471966244,0.9489017609702137,0.0,1.1544239731146468,0.4927603890268375,0.03742649794062367,0.03342375548694973,0.15228834438305647,0.8413594704548549,0.22788670461367355,0.021189299069938092,0.0,0.0,1.316599302093861,0.021189299069938092,0.0,0.0,1.2739267801005256,0.0,1.5120169694961267,0.01703333929878037,0.01703333929878037,0.03342375548694973,0.0,0.0,0.0,0.0,0.08278537031645007,0.4517864355242902,1.0909630765957317,0.004321373782642578,0.07918124604762482,0.6748611407378116,0.0,0.0,0.08990511143939793,0.004321373782642578,0.0,0.11058971029924897,0.04139268515822507,1.049605612594973,0.0,0.08278537031645007,0.0,0.0,1.6403820447095685
12H176,0.1643528557844371,0.0,0.0,0.05307844348341968,0.21748394421390624,1.018284308426531,0.021189299069938092,1.0191162904470727,0.6138418218760692,0.07188200730612536,0.04139268515822507,0.0,0.03342375548694973,0.9907826918031378,0.05307844348341968,0.0,0.0,1.2022157758011316,0.06069784035361165,0.0,0.012837224705172217,0.0,0.0,0.6748611407378116,0.04532297878665747,0.0,0.22530928172586287,0.0,0.0,0.004321373782642578,0.0,0.250420002308894,0.03742649794062367,1.4404367661057738,0.008600171761917567,0.0,0.5185139398778874,0.03342375548694973,0.0,0.03342375548694973,0.03742649794062367,0.0,0.0,0.056904851336472634,1.0261245167454502,0.0,0.17609125905568124,0.0,0.0,2.0894458582738342
12H180,0.06069784035361165,0.0,0.0,0.04532297878665747,0.6541765418779605,0.8082109729242221,0.004321373782642578,0.7611758131557314,0.29885307640970665,0.0,0.029383777685209667,0.10037054511756291,0.056904851336472634,0.5352941200427705,0.008600171761917567,0.004321373782642578,0.0,1.1218879851036812,0.04139268515822507,0.0,0.0,0.0,0.0,0.8419848045901139,0.03742649794062367,0.0,0.16136800223497488,0.22788670461367355,0.0,0.008600171761917567,0.004321373782642578,0.05307844348341968,0.04921802267018165,1.200303182981585,0.0,0.0,0.287801729930226,0.029383777685209667,0.0,0.0,0.004321373782642578,0.0,0.08990511143939793,0.13033376849500614,1.0704073217401198,0.008600171761917567,0.06069784035361165,0.012837224705172217,0.0,1.7959494989028033
12H183,0.03342375548694973,0.0,0.03342375548694973,0.05307844348341968,0.3996737214810381,0.6720978579357175,0.04532297878665747,0.541579243946581,0.08278537031645007,0.01703333929878037,0.021189299069938092,0.13353890837021748,0.029383777685209667,1.0534626049254554,0.07918124604762482,0.0,0.0,1.0203612826477078,0.008600171761917567,0.0,0.008600171761917567,0.0,0.0,1.4539295920577286,0.05307844348341968,0.0,0.1643528557844371,0.04532297878665747,0.0,0.0,0.0,0.04921802267018165,0.056904851336472634,1.1010593549081156,0.0,0.02530586526477026,0.16731733474817606,0.0,0.0,0.12710479836480765,0.0,0.0,0.0,0.04532297878665747,0.8893017025063104,0.0,0.07918124604762482,0.0,0.0,1.7000977046130537
12H195,0.01703333929878037,0.0,0.0,0.26007138798507473,0.36548798489089973,0.7656685547590141,0.0,1.0996806411092501,0.35602585719312274,0.0,0.15836249209524964,0.1903316981702915,0.42975228000240795,0.5502283530550941,0.008600171761917567,0.0,0.0,1.3117538610557542,0.021189299069938092,0.0,0.0,0.03342375548694973,0.0,1.0655797147284485,0.08635983067474821,0.008600171761917567,0.03742649794062367,0.0,0.0,0.008600171761917567,0.0,0.18184358794477254,0.33243845991560533,1.189770956346874,0.0,0.008600171761917567,0.5105450102066121,0.0,0.0,0.0,0.06445798922691845,0.01703333929878037,0.12385164096708583,0.22788670461367355,1.1755118133634477,0.0,0.08990511143939793,0.0,0.0,1.5976951859255124
13H006,0.012837224705172217,0.0,0.0,0.1205739312058499,0.38021124171160603,0.9242792860618817,0.16731733474817606,1.2127201544178423,0.30749603791321295,0.01703333929878037,0.02530586526477026,0.021189299069938092,0.11727129565576427,0.9084850188786497,0.01703333929878037,0.0,0.029383777685209667,1.0591846176313713,0.04139268515822507,0.0,0.0,1.1613680022349748,0.0,0.9164539485499251,0.021189299069938092,0.012837224705172217,0.04532297878665747,0.0,0.0,0.0,0.0,0.11394335230683678,0.13987908640123647,0.9818186071706636,0.012837224705172217,0.12385164096708583,0.35793484700045386,0.0,0.0,0.0,0.4409090820652177,0.008600171761917567,0.21218760440395779,0.05307844348341968,1.0622058088197126,0.008600171761917567,0.07554696139253074,0.0,0.0,1.7578513436855798
13H009,0.04921802267018165,0.0,0.23552844690754893,0.029383777685209667,0.28103336724772754,0.7007037171450193,0.05307844348341968,1.0468851908377101,0.28330122870354957,0.0,0.04921802267018165,0.0,0.1430148002540951,0.42488163663106704,0.008600171761917567,0.004321373782642578,0.0,0.9474337218870508,0.004321373782642578,0.0,0.0,0.921686475483602,0.0,1.647676313240871,0.13353890837021748,0.0,0.09342168516223506,0.0,0.029383777685209667,0.0,0.0,0.09691001300805642,0.17026171539495738,1.0346284566253203,0.0,0.0,0.33243845991560533,0.0,0.0,0.7015679850559274,0.38381536598043126,0.008600171761917567,0.11727129565576427,0.0,0.9804578922761,0.029383777685209667,0.07188200730612536,0.0,0.0,1.5717088318086876
13H018,0.008600171761917567,0.0,0.03742649794062367,0.04921802267018165,0.2966651902615311,1.1613680022349748,0.004321373782642578,1.0111473607757975,0.29885307640970665,0.03342375548694973,0.021189299069938092,0.03742649794062367,0.30319605742048883,1.1714339009430081,0.08990511143939793,0.0,0.0,0.8014037100173551,0.03342375548694973,0.0,0.0,0.8524799936368563,0.0,0.9712758487381052,0.1903316981702915,0.0,0.04532297878665747,0.0,0.0,0.021189299069938092,0.0,0.0,0.029383777685209667,1.0330214446829107,0.004321373782642578,0.11058971029924897,0.2304489213782739,0.0,0.0,0.03342375548694973,0.0,0.02530586526477026,0.0,0.10380372095595687,0.7176705030022621,0.0,0.14921911265537988,0.0,0.0,1.7126497016272113
13H019,0.021189299069938092,0.0,0.012837224705172217,0.029383777685209667,0.15228834438305647,0.967079734144497,0.1643528557844371,0.9242792860618817,0.14921911265537988,0.012837224705172217,0.021189299069938092,0.3424226808222063,0.08278537031645007,0.952792443044092,0.012837224705172217,0.004321373782642578,0.021189299069938092,0.9735896234272569,0.03342375548694973,0.0,0.0,0.19865708695442263,0.0,0.9580858485210851,0.09342168516223506,0.0,0.06818586174616162,0.0,0.008600171761917567,0.008600171761917567,0.0,0.13353890837021748,0.03342375548694973,1.1832698436828046,0.0,0.01703333929878037,0.2944662261615929,0.0,0.0,0.09691001300805642,0.004321373782642578,0.0,0.08635983067474821,0.0,0.9304395947667001,0.008600171761917567,0.04139268515822507,0.0,0.0,1.5994463757252757
13H046,0.01703333929878037,0.0,0.01703333929878037,0.08990511143939793,0.2576785748691845,0.9903388547876014,0.008600171761917567,1.0102999566398119,0.2695129442179163,0.0,0.05307844348341968,0.12385164096708583,0.08635983067474821,1.2494429614425822,0.021189299069938092,0.004321373782642578,0.0,1.0748164406451748,0.05307844348341968,0.0,0.0,0.0,0.0,0.9036325160842377,0.04532297878665747,0.03342375548694973,0.06818586174616162,0.0,0.004321373782642578,0.0,0.0,0.17026171539495738,0.004321373782642578,1.2087100199064011,0.008600171761917567,0.01703333929878037,0.3364597338485295,0.0,0.0,0.056904851336472634,0.0,0.01703333929878037,0.1205739312058499,0.056904851336472634,1.2140486794119414,0.004321373782642578,0.07918124604762482,0.0,0.0,1.666892211066536
13H048,0.0,0.0,0.0,0.012837224705172217,0.414973347970818,0.8579352647194289,0.004321373782642578,0.9469432706978254,0.5352941200427705,0.01703333929878037,0.01703333929878037,0.11058971029924897,0.26245108973042947,0.5550944485783191,0.004321373782642578,0.0,0.0,1.2245330626060857,0.029383777685209667,0.021189299069938092,0.0,0.021189299069938092,0.0,1.785543369956593,0.06069784035361165,0.012837224705172217,0.021189299069938092,0.0,0.0,0.0,0.0,0.11727129565576427,0.21748394421390624,1.1316186643491255,0.0,0.0,0.33243845991560533,0.0,0.0,0.0,0.146128035678238,0.004321373782642578,0.056904851336472634,0.10380372095595687,1.011993114659257,0.0,0.7656685547590141,0.0,0.0,1.6344772701607315
