,AMMECR1L,TMA7,ANGPTL7,CYP2AB1P,LINC01966,CREB3,AL078582.2,AC027277.2,AC135507.1,RPS21P4,HEPACAM,LSINCT5,AC008764.9,SINHCAFP2,CMTM2,CDCA7,SLCO2B1
13H019,2.301745991025256,0.01703333929878037,1.3780343224573315,0.13987908640123647,0.0,0.0,2.6464331356888033,0.004321373782642578,0.012837224705172217,0.0,0.0,0.008600171761917567,0.0,0.28330122870354957,0.9344984512435677,0.546542663478131,0.8463371121298052
13H046,2.3661239850211335,0.06445798922691845,1.521530341278711,0.1205739312058499,0.0,0.0,2.580263341234121,0.008600171761917567,0.012837224705172217,0.0,0.0,0.04532297878665747,0.0,0.6334684555795865,1.0461047872460387,0.8808135922807914,0.7937903846908186
13H048,2.278685022725684,0.04139268515822507,1.2574385668598138,0.2304489213782739,0.0,0.0,2.5452823696364546,0.1430148002540951,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,1.1417632302757879,1.3226327116922234,0.60422605308447
13H053,2.2499561819586806,0.01703333929878037,1.4686426683915115,0.1903316981702915,0.0,0.0,2.6897615682544957,0.02530586526477026,0.03342375548694973,0.01703333929878037,0.0,0.02530586526477026,0.0,0.60422605308447,1.039017321997412,0.3891660843645325,0.3820170425748684
13H056,1.8048887446223913,0.0,1.5097400155703824,0.21748394421390624,0.0,0.0,2.5836521085420436,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.04532297878665747,1.4271614029259656,1.6656747809938934,0.5224442335063199
13H058,2.22698634552522,0.04139268515822507,1.398634324538392,0.1430148002540951,0.0,0.0,2.7652139092615324,0.0,0.0,0.0,0.0,0.0,0.0,0.146128035678238,1.3230457354817013,1.5075860397630108,1.4252080511386565
13H065,1.8744818176994664,0.0,1.0965624383741355,0.22010808804005513,0.0,0.0,2.566461062490694,0.004321373782642578,0.03742649794062367,0.05307844348341968,0.0,0.0,0.0,0.03342375548694973,1.1708482036433094,1.1014033505553307,1.7141620460988531
13H066,2.228194969963351,0.06069784035361165,1.4153072922255674,0.07918124604762482,0.0,0.0,2.646785894024764,0.0,0.02530586526477026,0.0,0.0,0.06818586174616162,0.0,0.5622928644564746,0.9763499790032735,1.334453751150931,0.7283537820212285
13H071,1.9138138523837167,0.0,1.3830969299490943,0.31175386105575426,0.0,0.029383777685209667,2.690922251106044,0.008600171761917567,0.0,0.08635983067474821,0.0,0.0,0.0,0.10720996964786837,1.1682027468426308,1.1448854182871424,1.5652573434202137
13H078,2.1235576580039495,0.056904851336472634,1.5029730590656314,0.16731733474817606,0.0,0.0,2.6931727381197357,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.5646660642520893,1.079543007402906,0.12385164096708583,0.9965116721541787
13H080,1.9406658724758288,0.0,1.2221960463017199,0.17897694729316943,0.0,0.0,2.7643405501204676,0.13353890837021748,0.0,0.02530586526477026,0.0,0.0,0.0,0.20411998265592482,0.8585371975696391,1.6282867310895144,1.5016069224188293
13H083,2.0398897977361816,0.056904851336472634,1.6323560462390732,0.20682587603184968,0.0,0.0,2.7580864028167555,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.30319605742048883,1.2227164711475833,1.684665864025861,1.325310371711061
13H100,1.9671265810764127,0.0,1.4112829130173843,0.24551266781414982,0.0,0.0,2.785457968576814,0.004321373782642578,0.029383777685209667,0.0,0.0,0.01703333929878037,0.0,0.1205739312058499,1.5269850685599957,1.582290682718994,1.1622656142980214
13H101,1.9395691686559016,0.012837224705172217,1.3287872003545347,0.12385164096708583,0.0,0.008600171761917567,2.695376592532294,0.004321373782642578,0.0,0.008600171761917567,0.0,0.0,0.0,0.22271647114758328,1.4784221877400805,1.04296907339318,0.615950051656401
13H104,2.0717347638797605,0.0,1.4369573306694496,0.2944662261615929,0.0,0.0,2.6123917554808362,0.20139712432045143,0.0,0.0,0.0,0.0,0.0,0.2148438480476979,1.0346284566253203,0.9754318085092629,1.3005954838899636
13H107,2.410490420003448,0.04139268515822507,1.5851221863068155,0.1903316981702915,0.0,0.0,2.621809598806646,0.012837224705172217,0.029383777685209667,0.021189299069938092,0.004321373782642578,0.1205739312058499,0.0,0.45331834004703764,1.3911116137028026,1.163757523981956,1.3818367999983434
13H114,2.3664603142843506,0.07188200730612536,1.6073477767684134,0.28103336724772754,0.0,0.0,2.6956655122559354,0.0,0.0,0.0,0.0,0.0,0.0,0.5865873046717549,1.0216027160282422,0.6655809910179531,0.7788744720027395
13H120,2.3015291473609234,0.012837224705172217,1.2674064187529042,0.20139712432045143,0.0,0.0,2.71568585857204,0.10380372095595687,0.0,0.012837224705172217,0.0,0.08990511143939793,0.0,0.5314789170422551,1.1908917169221696,1.484442207642407,0.7435097647284298
13H126,1.6744018128452818,0.0,1.549248556854056,0.18752072083646307,0.0,0.0,2.5660130079804415,0.004321373782642578,0.012837224705172217,0.029383777685209667,0.0,0.0,0.0,0.08278537031645007,0.8247764624755457,0.6127838567197355,1.3664229572259727
13H139,2.2340614907663867,0.0,1.3424226808222062,0.3222192947339193,0.0,0.0,2.6059619179489593,0.004321373782642578,0.0,0.02530586526477026,0.0,0.0,0.0,0.416640507338281,1.3287872003545347,0.23804610312879543,0.8215135284047732
13H140,1.9273190249596561,0.029383777685209667,1.0145205387579237,0.12385164096708583,0.0,0.012837224705172217,2.7506009521951915,0.004321373782642578,0.0,0.0,0.0,0.008600171761917567,0.0,0.2787536009528289,0.9840770339028309,2.183782151277061,1.1149444157125847
13H150,2.029261995804175,0.01703333929878037,1.1643528557844371,0.3222192947339193,0.0,0.0,2.6163179419637905,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.3121773564397787,1.082426300860772,0.8842287696326039
13H158,1.4923412532549745,0.0,1.400537989391946,0.38381536598043126,0.0,0.0,2.699438789278147,0.004321373782642578,0.0,0.15836249209524964,0.0,0.0,0.0,0.11058971029924897,1.3619166186686433,1.379305517750582,0.4638929889859073
13H159,1.5618166643189575,0.0,1.3197304943302246,0.13987908640123647,0.0,0.012837224705172217,2.549775472052697,0.004321373782642578,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,0.13353890837021748,1.04766419460156,0.9375178920173467,0.9749719942980689
13H162,2.2216749970707688,0.0,1.5284024379536174,0.24551266781414982,0.0,0.01703333929878037,2.776948037103449,0.008600171761917567,0.02530586526477026,0.0,0.0,0.0,0.0,0.5250448070368452,1.17435059747938,0.5440680443502757,1.3912880485952974
13H169,1.4631461367263496,0.012837224705172217,1.423081958297231,0.1846914308175988,0.0,0.0,2.419145851978541,0.004321373782642578,0.008600171761917567,0.0,0.0,0.0,0.0,0.05307844348341968,1.171141151028382,1.8071966607109473,1.0220157398177203
13H179,2.178861887156875,0.0,1.5916210382133191,0.17609125905568124,0.0,0.0,2.4862320608518753,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.5646660642520893,1.321184027302314,0.28103336724772754,1.4998244958395797
13H185,2.1666964704796006,0.04532297878665747,1.203304916138483,0.287801729930226,0.0,0.0,2.7147236320627828,0.004321373782642578,0.0,0.0,0.0,0.08635983067474821,0.0,0.2528530309798932,1.0976043288744108,1.4426365257822318,1.080987046910887
13H186,2.000130268805227,0.03342375548694973,1.4256972133625911,0.18752072083646307,0.0,0.0,2.774859886452465,0.012837224705172217,0.012837224705172217,0.0,0.0,0.0,0.004321373782642578,0.20411998265592482,1.0269416279590293,0.4941545940184428,0.9912260756924949
14H001,2.481514288346029,0.03342375548694973,1.5717088318086876,0.40483371661993806,0.0,0.0,2.5901839900984385,0.0,0.0,0.0,0.0,0.0,0.0,1.0982975364946976,1.3677285460869766,0.13033376849500614,0.8825245379548805
14H007,2.2874882084012875,0.01703333929878037,1.5014700721004122,0.24797326636180664,0.0,0.0,2.6335492470377124,0.0,0.0,0.0,0.0,0.0,0.0,0.5078558716958309,1.0034605321095065,0.5763413502057928,1.3312247810207325
14H012,2.046456142412592,0.0,1.1784013415337553,0.24303804868629442,0.0,0.0,2.6366383187350237,0.004321373782642578,0.02530586526477026,0.0,0.0,0.0,0.0,0.3891660843645325,1.374381698050882,1.8252313231999002,1.2314695904306814
14H015,1.860757123081542,0.04532297878665747,1.312811826212088,0.1643528557844371,0.0,0.012837224705172217,2.463519723400486,0.008600171761917567,0.008600171761917567,0.012837224705172217,0.0,0.0,0.004321373782642578,0.09342168516223506,0.890979596989689,0.7708520116421442,0.6937269489236468
14H017,1.9583727324786073,0.012837224705172217,1.0572856444182146,0.11727129565576427,0.0,0.0,2.1168732863272477,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.46834733041215726,1.1699681739968923,0.9164539485499251,0.23804610312879543
14H018,1.8889092592635313,0.01703333929878037,1.3701428470511021,0.16731733474817606,0.0,0.0,2.6834433087902476,0.0,0.04139268515822507,0.01703333929878037,0.0,0.0,0.0,0.34044411484011833,1.1172712956557642,0.47712125471966244,1.442009159140952
14H019,2.160528553851757,0.01703333929878037,1.4909412053567868,0.24797326636180664,0.0,0.0,2.5273849773654584,0.0,0.0,0.0,0.0,0.0,0.0,0.10720996964786837,1.51067903103221,1.2477278329097232,1.1395642661758498
14H020,2.1064968701389724,0.02530586526477026,1.3228392726863212,0.22788670461367355,0.0,0.0,2.705119302618628,0.004321373782642578,0.01703333929878037,0.0,0.0,0.0,0.0,0.3729120029701066,1.228913405994688,0.7686381012476144,0.6655809910179531
14H023,2.168409083519626,0.0,1.4739246934161574,0.11727129565576427,0.0,0.0,2.2728622755889063,0.008600171761917567,0.02530586526477026,0.0,0.0,0.0,0.0,0.056904851336472634,0.9278834103307069,1.2723058444020865,0.4913616938342727
14H031,1.877371345869774,0.0,1.3157604906657345,0.04921802267018165,0.0,0.0,2.6939818243212867,0.004321373782642578,0.04139268515822507,0.0,0.0,0.008600171761917567,0.0,0.04532297878665747,0.8048206787211624,1.1078880251827987,0.6232492903979004
14H038,2.048597158401606,0.03342375548694973,1.4593924877592308,0.1643528557844371,0.0,0.0,2.608472545741434,0.008600171761917567,0.029383777685209667,0.012837224705172217,0.0,0.0,0.0,0.10720996964786837,1.0726174765452365,1.3296012483565187,0.48000694295715063
14H071,0.887054378050957,0.0,0.5105450102066121,0.01703333929878037,0.0,0.0,1.2869053529723748,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.008600171761917567,0.3159703454569178,0.437750562820388,0.20682587603184968
14H133,1.9576072870600951,0.03342375548694973,1.2227164711475833,0.20951501454263097,0.0,0.012837224705172217,2.747900987601837,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.1903316981702915,1.2641091563058084,0.39093510710337914,1.2785249647370176
