,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50
07H060,0.0049732313,0.11594685,0.06816947,0.07385322,-0.013855186,0.0039609903,-0.015396018,0.065187246,-0.0033843846,0.008991667,-0.004249628,0.101374775,0.061753523,-0.026622085,0.054308124,-0.076377645,-0.07963735,0.023285352,0.0042990576,0.006663649,0.019938331,0.003710357,-0.04214659,0.009751936,0.011904704,0.013568674,0.0019802626,-0.08046809,-0.029129684,0.036131848,-0.051744517,0.04919671,0.010597733,0.0040368335,0.018595085,0.012849536,0.0051434673,0.031165523,-0.00611154,0.003724569,-0.04510602,0.031008396,-0.0064330995,-0.00049109536,0.100039735,-0.24035655,-0.00031237217,-0.008086298,0.14244696,0.007282009
07H062,0.0712359,-0.1481117,-0.017977467,-0.07128722,0.038546868,0.017394956,-0.028064748,-0.069410115,0.009611121,-0.00712809,0.0123785585,-0.056214236,0.029924102,0.027068287,-0.025832664,-0.017952604,0.12748435,0.024187898,0.0068407357,-0.0025326835,-0.016534641,0.014753343,0.051791836,0.015671114,-0.034357626,0.0037855562,0.005103617,0.06755486,-0.0033077598,0.015168018,-0.10356428,0.069726974,0.0049861916,-0.003346929,0.014491314,0.017149817,0.011056865,-0.017544638,-0.009741712,-0.011251924,-0.078116514,0.015068828,-0.01273468,0.010763501,-0.112022154,0.087680526,0.0027047156,-0.0028236955,0.16767694,-0.069901854
07H063,-0.015683081,-0.012780189,-0.023176873,0.007695462,-0.074450314,0.002912494,-0.07324756,0.012160327,0.005152291,-0.014394908,0.005999464,-0.0010414039,-0.03705628,0.085030906,0.009099876,0.042453516,-0.17161082,0.0032266972,-0.011211827,-0.009909794,-0.044737175,-0.010214149,0.02413465,-0.014724397,-0.020522414,-0.07255482,-0.004005068,-0.0035699531,0.0655533,0.01966306,0.22827871,0.0023064036,-0.007985066,0.041517578,-0.00868272,0.022908216,0.004108063,-0.004632412,0.002975003,-0.0054689497,-0.06533827,-0.053988103,-0.0044218902,-0.0003274945,-0.061096847,-0.14715031,0.0007426367,-0.10406522,0.0025335825,-0.061033487
07H069,-0.03428003,-0.055723254,0.0440011,-0.08375741,-0.09400763,0.0050828555,0.0015287861,0.1021637,0.010449224,-0.009303977,0.004484313,0.009417825,0.15225632,-0.031697717,-0.0051479056,-0.008328558,0.09559368,0.056747045,-0.005218933,-0.013946871,0.021568736,-0.005857352,0.013535241,-0.008367053,-0.14211655,0.06991078,-0.0072996807,0.029318124,-0.0064372723,0.05054846,-0.15865375,0.12538053,-0.009079303,0.13364509,0.020693485,-0.08114798,0.0005216026,0.007375043,0.009862945,-0.006850585,-0.05411387,-0.011287849,0.009276059,-0.01087307,-0.018980486,0.14333728,0.003008441,0.020251898,-0.088929996,0.007873152
07H082,0.0054209125,0.024055263,-0.016946366,0.21601357,-0.027953502,0.0074043586,-0.048298746,-0.095674954,0.0068560117,-0.0023212843,0.0010699303,-0.0034082888,-0.0044311727,0.043957632,0.023193708,-0.2699193,-0.13101579,0.006686269,0.003941191,-0.0007763277,-0.021043096,0.002828309,-0.026751932,-0.0058026733,0.004494083,-0.08049842,-0.0054947333,0.06777613,-0.11641154,0.071682185,-0.011889716,-0.21589077,0.0070713996,0.062450834,0.0100663835,0.04038462,0.0057280264,-0.028911693,-0.006809871,0.0008815691,-0.0025870968,-0.08423479,-0.0051467526,-0.009941661,0.08254433,0.02039364,0.013003065,-0.07171365,0.042760722,-0.008191617
07H089,-0.04655476,-0.109966345,0.0064206547,-0.21715358,0.15540792,-0.011714997,0.0087782955,0.07486192,0.0034968522,-0.0031579323,-0.008510312,0.0028604197,-0.0062591643,0.14815457,-0.06405296,-0.046309434,-0.041306686,0.013023904,-0.017518815,-0.003869131,-0.040545307,-0.011914596,0.0588741,0.0015132227,-0.023965226,0.03357599,0.0004274228,-0.0010123086,-0.02331211,0.020842753,-0.07515477,0.05801076,-0.014699821,-0.022538224,0.0050784214,0.11276058,0.012543793,-0.02255657,0.020707393,-0.0022210008,-0.051842373,-0.016846163,0.005814112,-0.0019915805,-0.04080779,-0.11206831,-0.0073269475,-0.0027607307,0.11263906,-0.076995574
07H095,-0.019864494,-0.13665801,0.124513544,-0.15193276,0.10405508,-0.0046195057,0.008220032,0.028488021,0.014756381,-0.0027931468,0.0130489245,-0.093079,0.09815796,0.06624997,0.034066286,0.025855387,-0.02588216,-0.012543216,-0.01392324,-0.018283572,0.018516352,-0.010263102,-0.008654405,-0.013150196,-0.07291816,0.010207795,-0.0021739881,-0.0670994,-0.017363079,-0.005564177,-0.008812585,0.14422399,-0.0053050793,-0.06468074,-0.071150646,0.02848724,0.0004732091,-0.038028922,0.0039876895,-0.0032993362,-0.030690247,-0.057289787,0.009155405,-0.0120614385,-0.04407042,0.01816317,0.0024248182,0.023678467,0.0710255,-0.05526854
07H098,-0.019528678,0.09547639,-0.030908609,0.01080802,0.06639703,-0.002032271,0.02830024,-0.11128735,0.004045134,-0.008304765,-0.0042733457,-0.16118489,-0.038363513,-0.10577841,0.019757044,-0.040315963,-0.09157931,0.013905011,-0.0070469915,-0.0029131863,0.0052444325,0.0010962957,0.006385636,0.0030436793,0.04180039,-0.014394719,0.0047413944,-0.047268685,0.034526564,0.009367717,-0.03871843,-0.030817915,0.0007042372,0.025557397,0.008028655,-0.09481907,0.0051175854,-0.021781461,0.00057218457,0.0033371788,0.11490844,-0.0102162445,0.004702422,0.008686426,-0.069068395,-0.053564694,-0.0053272536,0.049171526,0.06560394,0.0135242455
07H099,-0.045772772,-0.11308398,-0.040021952,0.0321582,-0.012494316,0.0115374625,-0.11836533,0.0063395584,0.0074591665,-0.007230183,0.005841106,-0.04504797,0.07795378,0.030148236,-0.02448479,0.060017735,0.18767604,-0.045921057,0.008359109,-0.002077211,-0.040603656,0.009016214,-0.040397238,0.009657808,-0.005426796,0.043232907,-0.0032783588,-0.11512645,-0.03501945,0.00804569,-0.04261699,-0.11150918,0.0068877134,-0.009599811,0.04021881,-0.024128392,0.010835354,-0.021409988,0.0031516035,-0.009308455,0.079765305,-0.015677158,-0.005543171,-0.0005114651,-0.07334124,-0.0065882006,-0.00537696,-0.06898234,-0.18365544,-0.0016780117
07H106,-0.03927269,-0.05786382,0.066487275,-0.07816449,0.106309086,-0.008545813,-0.1459675,0.10414251,-0.005964425,0.0028375988,0.0038808126,0.047593754,0.030416118,-0.048436843,-0.106802315,0.05285483,-0.013491441,-0.012197401,0.004633163,0.004690582,-0.13265355,0.011125052,-0.018003529,0.006994094,-0.037860036,-0.123464994,0.014396213,0.042520463,-0.2797811,-0.039712563,-0.08220027,0.011147154,0.0043304376,0.1482848,0.04205352,-0.030633882,0.0034917546,-0.001816439,-0.006240221,0.012250334,0.037700504,-0.110430285,-0.010645396,0.0004233169,0.021558959,-0.09693667,0.0049697463,-0.008312616,-0.025700713,-0.01442942
07H107,-0.004103164,0.120750345,0.0077924957,0.15988396,0.058334645,0.0045674457,-0.050441235,0.15202625,-0.00051456224,-0.0058139074,0.0014121806,0.024101239,0.07000426,-0.0075848005,0.056291837,0.048252482,-0.050430816,-0.0029490094,0.0031234217,-0.0050109765,0.00055664376,0.004468637,-0.0019481651,-0.008381343,0.10844084,-0.023433236,-0.00023531268,-0.065504834,-0.14382127,0.020065537,-0.1219066,0.11903367,0.0064469376,0.045006037,-0.0113241365,0.056453213,0.011703263,-0.015923088,0.0051325047,-0.009024462,0.10396268,-0.022502245,0.005498159,0.0060860557,0.007814648,-0.08185818,0.0026574864,0.015724562,-0.002066626,0.044420652
07H117,-0.06999405,0.03356971,0.09681721,0.16309509,0.09054668,-0.008521582,-0.13771522,-0.023058433,-0.0012255881,0.007847339,0.0010024258,-0.0050768857,0.23674813,-0.024436168,0.003668149,0.09264867,-0.038547985,-0.08734756,-0.0016981846,0.001503854,-0.06969064,-0.007090428,-0.06417838,0.0026548465,-0.06353307,-0.05550121,0.0110016,0.114811346,-0.27707744,-0.0415534,0.08970565,0.022513725,0.0036363448,0.1462486,-0.015259378,-0.04047042,0.009611598,0.00073940883,0.0061819884,0.009864876,-0.10346502,0.1282801,-0.0013298253,0.0051006824,-0.067172095,-0.033531137,0.0065636486,-0.014301517,0.04288595,0.036528915
07H124,0.046647172,-0.002674237,0.00731301,0.03437912,-0.08465677,0.017591763,-0.02845339,-0.097893946,-0.0043799747,0.00078770326,-0.0046190396,-0.035702605,0.037414577,-0.045852415,0.057201955,0.050211847,-0.053494196,0.0013713641,0.010893411,0.004087914,-0.16587432,0.0012557101,-0.06782558,0.0045074415,-0.0154905105,-0.034525182,-0.004221923,0.046710577,-0.065209135,0.013057311,-0.17146814,-0.005981424,0.0012116166,0.022031408,-0.038128532,0.03107551,0.01158584,0.032336812,0.0047098263,-0.004124295,-0.11290505,-0.03873146,-0.005703614,-0.0011112017,-0.05093824,-0.012314362,-0.006394023,-0.002700643,-0.06704795,0.028433185
07H125,-0.024083616,0.08014823,-0.011609614,-0.011872255,0.006962696,-0.0064249733,-0.012334238,0.10700055,0.0014384812,0.0094628,0.0005947744,-0.022827659,-0.0027510247,0.069210984,0.01861808,-0.015161149,0.0024270942,-0.10599545,-0.0030506991,0.0002489231,0.046072356,0.0075278343,-0.038718205,0.009183568,0.043899003,0.013577599,-0.0025534912,-0.1045266,-0.013570451,0.017564757,-0.113254115,0.05657821,0.00047764948,-0.15715978,0.04315588,0.001327312,-0.014818028,-0.022021804,-0.0033607932,-0.0017494406,0.058130324,0.027016345,0.014200022,-0.0064883106,-0.009462388,-0.0066060433,0.008547143,-0.070382945,0.21082455,0.038244624
07H131,0.06649833,0.15101776,0.1665304,0.06150227,0.0635432,-0.009146797,-0.12193034,0.049937237,0.005398209,0.0040689646,0.0006796641,0.074167624,0.10570779,0.045444127,0.01164837,0.060815584,-0.13263884,0.054447323,-0.0061628264,0.00017671821,-0.04168573,0.0059157554,0.0015837953,-0.0073354295,0.03721943,0.030907739,-0.007549375,0.17583716,-0.0058635133,-0.067191385,-0.077011146,0.025921453,-0.0003264498,-0.019337159,-0.016655153,-0.02093744,-0.006190633,0.0090272315,-0.01284211,0.013775251,-0.0567007,0.021315131,0.00762978,-0.007500788,-0.23980707,0.057664365,0.0028891454,0.0998269,0.013586723,0.0147023
07H134,-0.02277831,-0.0030920836,-0.07800374,-0.09994695,0.13185841,0.004072631,-0.082834244,0.051923797,0.016735276,-0.009388542,-0.0088324305,0.0028738522,-0.0129951835,-0.060253326,-0.002862499,-0.007713473,-0.06946005,-0.0028677697,-0.012944405,0.00028101835,0.040763315,0.012519097,0.07771973,-0.0047771996,0.0009194558,0.019805767,-0.026141183,-0.033247158,-0.090268716,0.0021819603,0.16734883,0.101544,-0.0054646106,-0.018950025,0.030965088,0.0040066894,-0.0076932176,-0.021248786,-0.012278672,-0.010859253,0.1310662,-0.004969682,0.014074778,-0.0022704604,-9.340225e-05,0.043911945,-0.010071043,-0.01877743,-0.02418588,0.02994762
07H135,-0.031198533,-0.036707785,-0.039813995,0.17157248,0.03145744,0.009586452,0.02999877,-0.111428484,0.0011842615,-0.019966401,0.002313647,0.06539784,0.09908502,0.059917953,-0.01571707,0.033963148,0.08028516,-0.03737326,0.0054002353,0.00032976465,0.007817477,0.002769986,-0.051804602,-0.0037126844,-0.07599735,0.020377869,-0.009340261,0.060796313,-0.008271005,0.022674212,-0.12912074,0.14610183,0.0035029505,0.08338333,0.028232554,-0.051942576,0.005917029,0.05271647,-0.0016861504,0.00068321166,-0.06318526,-0.051396456,-0.0021336249,0.016051902,-0.040052876,-0.16047472,0.0045215455,0.063239746,0.07410219,0.06937718
07H137,0.023627177,0.106501766,0.041754194,-0.01039572,0.036454674,0.0060533313,-0.026791556,0.019274447,-0.0061768554,0.0074295877,-0.006217679,-0.03598071,-0.0419552,0.007782134,-0.062078014,0.12129142,0.20831338,-0.033997126,-0.00094709767,-0.00024100885,-0.031606708,-0.0118478825,0.11167572,0.0032419777,-0.060601667,-0.04395632,-0.002943594,0.16862863,0.027943358,-0.051829323,-0.06803944,-0.10647661,0.009860076,-0.17983292,0.020178193,0.013755522,-0.0071389736,-0.07503423,0.004848671,-0.0058170417,-0.0956184,-0.009688785,-0.0012873868,-0.0015647523,-0.033056904,-0.085072026,0.005904987,-0.021267302,-0.15235172,0.004961797
07H144,-0.0059630848,-0.09414281,-0.05644055,0.051221598,-0.026886316,0.0020156386,-0.059021536,-0.09657756,-0.0014466541,-0.0013632508,-0.009585432,-0.0074143056,0.11160907,0.012727213,0.0065404726,0.07443146,0.19292523,-0.060328748,0.010523664,0.005613906,0.009875255,0.006508183,-0.04122242,0.0047492967,-0.044589106,-0.017560864,0.0012329181,-0.08448766,0.06508629,0.03910851,0.051986042,-0.0972216,7.064604e-05,-0.06812418,-0.00021804287,0.014920998,0.004676908,0.04858406,0.0012656322,0.0075043417,0.10440815,0.014078912,6.159998e-05,0.0024267721,0.039270654,-0.016121473,-0.0013189865,0.012046421,-0.12895834,0.011967119
07H148,-0.0056989174,0.08420609,0.012896567,-0.08905096,-0.058259517,-0.005754234,0.06024328,0.0330065,0.002746021,-0.0040155817,0.003085594,0.096934475,-0.06090332,0.05053318,0.058631275,0.003262613,-0.13673496,0.063071705,-0.00077220507,0.00038958993,0.0107416175,0.0009156521,0.06472176,-0.003164224,-0.04732414,-0.044278916,-0.0034981978,-0.104547456,0.13885438,0.044326935,-0.010127722,-0.17862025,-0.0070312554,-0.003176522,-0.006375478,-0.034115214,-0.0050547617,0.02928277,-0.007726223,0.009717731,-0.033731602,-0.027471017,0.0059867008,0.006585945,0.028753478,0.02752022,-0.006500622,-0.06485867,0.10796268,0.038900863
07H151,0.03355275,0.015797812,-0.01741863,0.12660144,0.032757763,0.009035629,0.04551225,0.118298665,-0.0018544882,0.00145657,-0.005103537,0.077745974,0.025132649,0.011323292,-0.0008544716,-0.04554029,-0.11032677,-0.021591412,0.01327792,0.008289373,0.112694316,0.0015380409,-0.06642868,0.0065404517,0.064628884,-0.044206087,-0.0079159085,-0.030039156,-0.08193549,-0.044502378,-0.093657754,0.14087304,0.0037704313,0.040390134,0.045159403,0.0045772297,0.0045452295,0.014635726,-0.0053450144,0.0027003803,0.00904072,0.11289722,0.0033324894,-0.00051761913,-0.012555308,-0.23237126,-0.011231838,-0.0047584977,0.008390895,-0.056331407
07H155,0.0037600338,0.018459152,0.0073510036,0.023473272,-0.0022355118,-0.0007147566,0.04459056,0.05721745,0.0014006948,0.0036374165,0.0014608657,0.03398323,-0.0460411,0.005602324,0.07789072,0.07055154,-0.12543012,-0.10162635,-0.0020571298,-0.0014757973,-0.045442726,0.0002703079,0.02930621,0.012827113,-0.028369859,-0.029566132,0.0108977305,-0.10101381,0.05626069,-0.06379274,0.18651208,0.047964804,0.0014764275,-0.09667619,0.03812168,0.0027694704,-0.006100332,0.0088639865,0.011795046,-0.0023239856,0.023946946,0.0623316,-0.0070807817,0.0012641767,0.02986574,0.10360097,-0.00035571694,0.10253053,-0.020142585,0.030950317
07H156,-0.046259373,-0.022919431,-0.06753522,-0.06933702,-0.042531725,0.0049831057,0.16077426,0.05435949,0.005127315,-0.0051875054,0.002718324,0.042080402,-0.009645652,-0.005712197,0.019718075,0.047735285,-0.05862505,-0.018253768,-0.0057096267,-0.0076695294,0.023199216,0.003651754,0.13066049,0.01031157,-0.033410963,0.020137245,-6.528274e-05,-0.062568694,-0.0138569465,0.09179121,-0.03134929,-0.10326687,0.003959789,-0.03040177,0.016833002,-0.023998683,0.0011699551,0.0043584784,-0.0022174816,-0.014977127,-0.004865832,0.030923095,-0.0044428688,0.0065013096,0.0648261,0.025182882,-0.014814681,-0.006034468,0.09831355,-0.0031314138
07H158,0.014141745,0.072880976,-0.081123665,0.13062628,-0.06647145,0.0071900664,-0.048455946,-0.014916534,0.005922257,0.009938386,-0.006443858,0.047508206,0.084059246,-0.06777723,-0.026850447,0.0077338773,-0.050030906,0.05694921,0.0084082885,0.0006918718,0.052630335,0.015484883,-0.025420975,0.0056898785,0.029079726,-0.007800717,-0.002716733,0.040425535,-0.13528696,0.0709699,-0.03467752,0.08114403,0.000777355,-0.12644427,0.0051460806,0.025715828,-0.008222083,-0.01767271,0.0055301324,0.00020567488,-0.01725934,0.0665487,-0.0020765685,-0.010702862,0.034498494,-0.13818333,-0.012024695,-0.046605032,0.16705312,0.005380848
07H160,0.03638276,-0.0613585,0.105192624,0.06439846,-0.10895465,0.00022191278,-0.0745354,0.13726076,-0.014011909,-0.00639221,-0.019190134,-0.00025184584,0.09839824,0.015806869,-0.056562513,0.08331118,-0.059417598,0.03074912,-0.0034661787,0.014675329,0.08045274,0.001835019,-0.0425758,0.008866257,-0.081568845,0.06864627,0.008831236,0.13912801,0.14661679,0.027839012,0.089382425,0.13682629,0.0010311705,0.010268569,0.009270706,0.015716817,0.003188603,-0.015980804,-0.0029613837,0.00044113462,0.048025776,0.024586549,0.00036631862,0.01945111,-0.00930935,-0.06374644,-0.0013659084,0.060509175,0.08640874,-0.02887336
08H004,0.002236344,0.05911976,-0.089866735,-0.14739235,-0.037463535,-0.0014506839,-0.083217904,0.0069195596,-0.0009781279,-0.016397519,-0.0059949397,-0.013696184,0.07590895,-0.03270363,-0.024114275,-0.06824042,-0.11858949,-0.08140058,0.002460063,0.0004207162,-0.034868233,-0.0131893335,0.06900463,-0.015212774,2.615786e-05,-0.01742814,-0.007629721,-0.06733654,-0.107115164,0.010565941,0.25124404,0.087263584,0.00041258463,-0.08733603,-0.009702017,0.06447412,0.020679217,-0.009177716,0.0055587604,-0.005718741,-0.015609557,0.040737167,0.0023005682,-0.00620786,0.025493298,0.083757676,0.014850058,-0.07743232,-0.020279517,0.0084878225
08H011,-0.0070888577,-0.04643389,0.0016189958,0.06622546,-0.0051712687,0.0025253284,-0.1341082,0.0039095674,-0.0106030805,0.010358401,-0.0007300329,0.0005084481,-0.003023955,0.026244482,0.02785653,0.006012106,-0.13519979,0.08124723,0.013056471,0.0029491172,-0.0057288576,-0.010469969,0.024878548,0.0003834042,0.043932475,-0.100512795,0.0064664646,0.012453059,0.052401062,0.09714013,0.26802966,0.11381756,0.0041690464,-0.01211565,-0.018486379,0.03588633,0.005205096,0.051059958,0.010746732,0.011417624,-0.023541633,-0.055429723,-0.011177099,-0.006901792,-0.038715743,-0.061703965,0.006838384,-0.09518053,-0.043788284,0.018561613
08H018,0.03588803,0.061088774,0.06265045,-0.15700628,-0.09442087,-0.0038601577,0.1337651,0.025656637,-0.00074526435,-0.009483886,-0.005194863,0.06902646,-0.03182636,0.09220919,0.095874764,0.0022096434,-0.09324611,-0.005670543,0.0032795758,-0.00079752755,0.022729838,0.0013950631,0.05034405,0.0011201836,-0.050682,0.008209661,-0.000596779,-0.08332476,0.042966336,-0.018184999,0.026121104,-0.19620456,0.00085293694,0.045196496,0.05770699,-0.08242478,-0.0036861117,0.034950756,-0.0034596762,-0.008078247,0.059068587,-0.011991238,-0.008578891,0.008930435,0.03295061,-0.0016195992,-0.0028388274,0.0061108554,0.05491477,0.034365214
08H021,0.029329741,0.03803154,-0.011826759,0.06251417,-0.0858941,-0.0010840554,0.0067029577,-0.03971229,-0.003468307,-0.01651228,0.0004981867,-0.011759804,-0.035031807,0.024846407,-0.047393754,0.07023817,0.07401864,0.08521583,0.002772344,-0.00020962187,-0.057079133,-0.009035173,-0.04732919,0.001014363,-0.07901064,-0.061297543,0.0009966514,0.029902859,0.04719733,-0.004100055,0.2675961,0.121997125,-0.0042947605,0.14726366,0.03367629,0.023400173,0.010499111,-0.0721687,0.0035480012,-0.0018806336,0.030265933,-0.06281968,0.006054442,0.0080712335,0.02805854,-0.057178617,0.0033611343,-0.04470143,-0.034237903,0.02008305
08H022,0.0089685675,-0.074079745,0.029516235,-0.016173895,-0.06383269,0.005015542,-0.0837949,0.066744104,-0.009433201,0.005060998,-0.009148821,-0.040522244,-0.004276941,-0.08444535,0.034178708,0.14734532,-0.09530697,0.059423998,0.00892903,0.009207121,-0.038339887,-0.0013178708,-0.038933408,0.0019444367,-0.051675063,-0.05824939,0.00054353714,-0.08436111,-0.062343236,0.016502172,-0.1021659,-0.032320302,-0.0023194244,0.036972187,-0.005383494,-0.0013894397,-0.0023125613,0.027100813,0.008735437,0.005311627,2.3982418e-05,-0.034620658,-0.0009439843,-0.003145629,-0.026262093,0.08311192,-0.002851899,-0.049768437,-0.10186588,-0.005070137
08H033,0.04283164,0.08081518,0.050283216,-0.081625335,-0.111046605,-0.014063087,0.027565189,0.061401617,-0.011283043,0.018855767,-0.011702829,0.047685266,-0.025543718,-0.004813743,-0.0060657887,-0.09522701,-0.12231706,-0.026696857,0.0043468475,0.021826081,0.117863305,0.0014028206,-0.05680368,0.029169304,-0.009431595,-0.010310833,0.022277333,-0.0055716345,-0.023015803,-0.046067275,-0.018936234,-0.11242433,-0.0033016347,0.03959287,0.036967717,-0.060562473,-0.013947468,-0.0066761365,0.0065030586,0.0058170552,-0.012670645,0.028132154,-0.013226858,0.0014738523,0.012736713,0.11381,-0.010316627,-0.012258008,0.010729943,-0.0032919273
08H034,0.05733817,0.019853279,0.0125109395,0.030594813,-3.2220843e-05,0.0037344762,-0.009343963,0.026119607,-0.0021098126,-0.00035615647,-0.001695357,0.04327064,-0.13636553,-0.14744768,0.03352187,0.0944954,0.17962626,0.008678589,0.00209046,-0.0011797457,-0.029237669,0.009872708,-0.066944584,0.004643735,0.05277544,-0.011914883,-0.0034749631,0.23678347,-0.14328432,-0.040903628,-0.035062402,-0.07528152,0.011464256,-0.055864334,0.06619616,0.0925079,0.008632541,-0.013622951,-0.009153016,-0.0011220973,-0.13189743,-0.021046227,0.0044201347,0.0032438599,-0.05878666,0.013048288,0.009658333,-0.100783415,-0.20611885,0.031695068
