,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125
05H118,-0.003318881,0.003109927,-0.005525894,0.0033225426,0.080741584,-0.0037824602,-0.14118147,-0.017796079,0.011187669,-0.0059446697,0.13655588,0.006180473,0.019276576,0.0117088165,0.0007359733,0.0038814659,-0.013783005,0.118674025,0.030575944,0.0044156853,-0.0015552331,0.009488707,0.009681965,-0.00044939393,-0.014908023,-0.0038096055,-0.0122307725,-0.07641772,0.14634499,0.0060765287,0.00052109966,-0.0011397224,-0.0071310652,-0.002053431,-0.0535768,-0.013611852,0.0041820835,-0.00024385485,-0.0050562974,-0.004704331,0.008420251,-0.011596533,0.014411156,-0.0033318123,-0.017632505,0.15993376,-0.0056213974,-0.000890892,-0.14497411,-0.0011573398,-0.008200835,-0.012688703,-0.010333824,0.007212939,0.0024807095,-0.004301205,0.003392329,-0.0130140055,0.015607806,-0.0012685448,-0.0103745125,-0.010367108,0.00093576673,-0.007955333,0.009644375,-0.018613152,-0.008582047,-0.014537774,-0.013070978,0.001884666,0.0076120603,0.0005181111,-0.005016252,0.007294483,-0.0049002524,-0.0017398694,0.008275724,0.01518799,-0.008865454,0.0018602754,0.004352239,0.009455615,-0.013548911,-0.002000573,-0.0017041126,0.006848551,0.0067696692,-0.00051612547,-0.0005177968,-0.0022730476,-0.004675557,0.006759021,0.0925324,0.004834574,0.0037083058,0.062178124,0.0070223194,0.007845608,0.0013176023,-0.0030031276,-0.0047755786,0.0042614536,-0.009491039,-0.0018076546,-0.0069402065,0.0017550959,0.0065200697,0.00783037,-0.0013928709,-0.021821106,0.0017882559,0.013462995,-0.0013536034,-0.003278071,-0.011889242,0.017200032,-0.007873175,-0.0031287845,-0.006876026,0.00858617,-0.012396027,-0.002832785,0.0008861737,-0.002063009,-0.0050072903
05H136,0.010396985,0.005119263,0.00078186044,0.011085149,0.06778472,0.005899825,0.12076072,0.0068931384,-0.014398208,0.00065133086,0.16753,-0.011438964,0.017215356,0.009358408,-0.013065916,-0.007593668,0.0012373866,0.07238228,0.07760257,-0.0032293652,0.008345023,-0.0085357325,0.0061094556,-0.0013634798,0.0073794685,-0.0015005381,5.881646e-05,-0.0040289816,-0.016444476,0.0029288856,0.0042246785,0.003986256,-0.0058265957,-0.0011018763,0.006319079,0.0019315695,-0.0015674278,-0.0072206575,-0.009910818,0.0055311727,0.0656964,0.003058957,-0.009861335,-0.0039472054,-0.0026185622,-0.11169339,-0.0042087943,0.0029134857,0.038861066,-0.0032606602,0.0107922545,0.006901446,0.0051830434,0.008481788,-0.0074031055,0.012766738,0.010843907,-0.00097061077,-0.033128407,-0.0038983242,0.007022114,0.003988029,-0.00031772308,0.011500197,-0.007916188,-0.011326918,-0.00024344929,0.003521552,-0.006534742,0.007021167,-0.0038744716,0.0074015143,0.003359532,0.00014462614,0.013185574,0.0036677956,-0.011192828,0.00023600424,-0.0023473294,-0.009206239,-0.009548763,-5.95918e-06,0.044253483,-0.009686016,-0.0066109453,0.0019948697,0.0029112003,-0.008335121,0.0044547464,0.0129125435,-0.017000338,0.0023707463,0.089788415,-0.011031806,0.011150628,0.0676296,-0.00076432596,-0.009251602,0.0032557144,0.0023196202,0.0022404813,0.00080260774,0.007927733,0.023435852,0.00217681,0.0029472746,-0.015531855,-0.010961546,0.0005038152,-0.032226153,0.008897406,-0.017892037,0.002602343,-0.0027331323,0.0008545961,0.004546827,0.00997485,-0.012319583,0.0072003203,0.010843468,0.0016546828,-0.004366577,-0.0016218781,-0.008232229,-0.007318494
05H163,0.0013183842,0.022433816,-0.01027634,0.0116692865,0.15036424,-0.01539715,-0.0495867,-0.008586057,0.0031880594,-0.0034524433,-0.006658019,-0.009059391,-0.049202297,-0.0012277812,-0.00083110254,-0.015276248,-3.2374493e-05,-0.023900377,0.1173008,-0.0058606346,0.0067753103,0.010389249,-0.009452181,-0.011976545,-0.008672425,-0.0054693734,-0.0010744504,0.07106761,-0.032257576,-0.0040016323,0.00064846384,-0.0062771,3.3791406e-05,0.003600002,-0.054841712,-0.013912241,-0.0155662,0.007116852,-0.0012718008,0.0034653165,-0.077446684,-0.0058384445,0.016129885,0.024110992,-0.0019049944,0.08839039,0.0061037587,0.0032238986,-0.09552299,-0.008107701,-0.0031616325,-0.004267256,0.00288796,-0.000297276,-0.003476221,-0.007017014,0.009002335,0.013021602,-0.025253711,-0.017722515,-0.003772138,0.0014666901,0.005350507,0.0031210848,0.007962562,-0.094455324,0.0062528625,0.0080553545,-0.0004517867,0.0070140776,0.007568598,0.0053236797,-0.013626036,-0.0047840746,-0.006431859,-0.0041824523,0.014237227,-0.00672783,-0.0030490272,0.016022997,-0.011266054,0.0031949978,-0.04759127,0.0016216545,0.0002697392,-0.006548152,-0.018366115,0.0053429333,-0.007345759,0.019797068,-0.008138511,-0.0014327964,-0.06782438,-0.0072110244,-0.013924692,-0.046807032,-0.010655547,0.0069573703,-0.0141917365,-0.006152554,0.0024455495,0.006710783,-0.010992306,0.008224076,-0.0061468906,0.00417363,-0.0022981444,-0.0024102528,0.0034249336,-0.054160405,0.0037487033,-0.009870104,0.0077926656,0.0029354629,0.004325465,-0.006218841,0.004407879,-0.010689894,-0.004237254,0.053554002,-0.016225973,-0.0061757686,0.0014987474,0.007658978,0.0101235015
05H179,-0.0059413165,0.0026370978,0.0065081604,-0.009631979,0.1223614,0.00855348,0.01068191,0.0039682076,-0.0035558566,0.012229667,-0.06422581,-0.0016960489,-0.0024183195,0.0071230168,-0.005076112,-0.011821502,0.011014057,0.04533552,0.07065375,0.00083432125,0.0054817316,0.00014694144,-0.006845817,-0.007783983,0.0015274236,0.0022838807,-0.005933698,-0.005147542,0.14237352,-0.001573245,0.00040139336,0.009406442,0.01033577,0.0036031345,0.051004548,-0.003250989,0.0042139497,-0.01858168,-0.00030672195,-0.00072968705,-0.10618871,0.0047768936,-0.009373951,-0.0053091096,-0.0022014133,0.001164922,0.014777527,-0.007320949,0.15177915,-0.0017206474,0.0004791954,0.0005185879,-0.0016767711,0.013388213,-0.0058181044,-0.000776083,-0.0043821367,-0.0049935407,0.09409124,4.941592e-06,0.002230202,0.002013033,-0.005047706,-0.002051916,-0.00861017,-0.088247634,0.0049311672,-0.0013052964,-0.0030537324,0.010196509,-0.0070925537,-0.009377562,0.0018855615,0.004456216,0.005800726,0.0048378245,-0.01059104,0.006026546,0.002785488,0.009566706,0.0003028724,-0.0047291387,-0.011725878,0.003996908,-0.004624748,-0.016848478,0.005134705,-0.005646663,-0.00629095,0.0053460477,0.0052487473,-0.003639128,-0.054749936,-0.003174378,0.009232305,0.046404343,0.0022174593,-0.00070864166,0.007435412,-0.004692212,-0.0057950965,-0.0040122336,0.004362782,-0.005091128,0.0066857617,-0.0063029844,-0.00030974604,0.0005001385,0.004190866,0.01447262,0.00039894937,-0.0066455076,0.0042135636,-0.007215961,-0.00066417665,-0.0031071494,0.009059012,-0.006861366,0.010147556,0.10247518,-0.0015281716,-0.0021122468,0.005146231,0.0015881672,-0.002507524
05H180,-0.007817561,-0.012376505,-0.008698849,-0.004991758,-0.05378949,-0.00035797613,0.007088011,0.018783418,0.0044337614,-0.008599649,0.0020386286,-0.00041380184,-0.00062244845,-0.0028913112,-0.0055381074,0.0035277277,-0.007770048,0.1063327,0.038823064,-0.0029676682,0.0015981272,0.004467359,0.0073456527,0.00095207384,-0.013245599,0.003369384,-0.00032087497,0.07281762,-0.08949512,-0.0022730958,0.0041730194,0.0033749768,-0.0017492642,-0.012740936,0.061072983,0.006509957,0.0138395745,-0.005163453,-0.0066045127,0.0006454874,-0.07380821,0.008182289,0.004749157,-0.003669324,0.005708592,-0.11117659,-0.0051225885,-0.01049937,-0.08113882,0.00339588,0.0038367957,-0.00096293056,0.00833133,-0.002916268,0.00027568944,-0.008630222,-0.003133995,0.005619777,-0.119290836,-0.0015776351,-0.004588138,-0.010984639,-0.0019491569,-0.0016986508,0.007775707,-0.06740371,0.00072727137,-0.002764532,-0.01135331,0.002773659,0.00010491672,0.000103965736,-0.008175341,-0.0022381095,0.0030025712,0.0014019264,0.00096062577,-0.0011298781,-0.0011557176,-0.0098831635,0.012677934,0.0131378565,-0.08332709,0.004394402,0.0040204558,0.002643673,0.0225368,0.010410159,-0.0071861427,-0.010229834,0.013826734,0.014872057,-0.121104494,0.008866739,-0.008131127,0.03385416,0.0029002943,-0.0010429983,0.00030094903,-0.011840941,-0.0017185856,-0.017507493,-0.0072261444,-0.0017191272,0.0041140867,0.0058613606,0.0124287475,0.0068261544,-0.00939591,0.09764916,-0.011755186,0.004557546,-0.0009092794,0.0062814313,-0.0015793884,-0.0051397593,-0.0093157,-0.010143404,0.0024234757,0.006662557,-0.00861859,0.006854015,0.0014304072,-0.014150817,-0.0029566998
05H181,-0.005417047,-0.0026200162,0.0011619685,0.011644851,0.093177475,0.0078186905,0.107374504,-0.00082504953,-0.0089553315,0.0032701415,0.06999707,0.00059426745,0.07930846,0.0076235086,0.00048605085,-0.004094373,-0.0050478736,-0.0770532,0.055461265,-0.004877184,0.00023815021,-0.0035500715,-0.0023450677,-0.00047835277,-0.005992748,-0.0007727061,0.0060007283,-0.048153024,-0.166141,0.009556512,0.0037634694,0.00301357,-0.006077234,0.00206855,0.018850798,0.0028290423,0.0011602464,0.011053944,0.0073115723,-0.0037120264,-0.011554373,-0.0017880911,0.0018031173,-0.0005205301,0.004059079,-0.05807354,-0.010127163,0.006025897,-0.091408,-0.0047214604,0.005245817,0.0031158365,-0.0007976355,0.0060654334,-0.0005979136,-0.009616959,0.0050220373,0.00175565,0.051509984,0.0029673846,-0.0029014074,-0.004095097,0.0031241742,0.005244724,0.0051003266,0.05536322,-0.008189435,-0.005553138,-0.0019626094,-0.0020541286,0.0100495,0.010073075,0.010142106,0.005386612,-0.00027936258,-0.002411727,0.0009373128,0.0019616012,-0.0015931218,-0.0017478396,-0.007867217,-0.0008517752,0.062418863,-0.0015226809,0.0011824346,0.011632505,-0.00057886646,-0.00018084736,0.010742397,0.002836479,-0.00932832,-0.0025856951,0.058175094,0.00024548834,0.00011578727,-0.09465095,-0.004772448,-0.0019166142,-0.0062057883,-0.0032629478,0.004237909,-0.006899106,-0.0048118965,-0.005363533,-0.0014890735,0.0046401625,0.005118168,-0.0041748895,0.0040557454,0.025554374,-0.0043641385,-0.002679134,0.002810763,0.0009634971,-0.00033102842,0.0031732533,-0.0032555338,-0.0019768125,-0.0044038314,0.07106004,0.005207677,0.0015718616,-0.0009532803,-0.0122202635,0.008132023
05H184,-0.017088382,0.011441955,0.0044315136,-0.0038142742,0.05815318,-0.00864267,-0.070845425,-0.009654905,-0.0010473721,0.005702386,0.14836541,-0.014310309,0.05827422,0.0038795609,-0.0025066284,-0.0026760523,-0.013192525,0.15255696,0.034667455,0.0025045632,0.008158506,0.002908193,-0.0022209873,-0.0012314436,0.0008532348,0.0069352565,0.0015482621,0.06498019,0.14269066,0.007403334,-7.525296e-05,0.012500664,0.010457803,0.0014019703,-0.030717062,-0.0069813705,-0.0006705011,-0.00054298865,0.0032472846,-0.0064582936,0.0439267,-0.00027613624,-0.008058199,0.0024204203,-0.0046623773,0.08345954,0.0024411688,-0.012731905,-0.09201218,-0.0031322725,-0.002890979,-0.013326626,-0.008331027,0.0061440933,-0.0019837853,-0.015070916,-0.0087958025,-0.010871316,0.00059749547,-0.004012829,0.003969071,-0.0065376787,-0.010817455,0.0017858404,-0.004584248,0.042199105,0.0058498913,-0.0034363037,-0.0025138555,0.009601976,0.00041073316,-0.008264392,-0.008283753,0.018673388,-0.0136166345,-0.004343529,-0.0040529,0.0033854742,-0.010613915,0.0072566364,-0.017736224,-0.008855042,-0.09149107,-0.00051197526,0.004963474,-0.013131683,0.006184135,-0.0025286146,0.012121397,-0.0057059824,0.008467475,-0.010032103,0.117462404,-0.0026430287,0.005216725,-0.015934583,0.006249115,0.011013643,0.0034278631,-0.011200702,-0.017453093,-0.0024140363,-0.016825572,0.0036485265,0.009212564,-0.0034372162,-0.003708951,-0.0009361952,0.013227626,-0.051638376,-0.0051165214,-0.006710632,-0.0010815867,0.0055268435,0.00018866341,0.0035882592,0.006238789,0.010580003,0.012078721,0.03784295,-0.0048217196,-0.007776305,0.0027463702,0.011396783,-0.003848224
05H186,0.016783614,0.0025077944,-0.0012151905,0.001159448,-0.05169839,-0.006853607,-0.08305279,-0.004420078,0.004117189,0.011155781,0.015556544,0.009481136,-0.03174383,-0.013372107,0.011869127,-0.0133345695,0.009674883,-0.17383754,-0.0702164,0.008061899,-0.014426576,0.006235786,-0.01894888,-0.016213113,0.00087869447,-0.0063834945,-0.0021663546,0.07725735,-0.02797026,-0.014462161,-0.0060696723,-0.0016490187,-0.0021095283,0.004343949,-0.0042746398,0.0016794462,-0.01331731,-0.0039336355,-0.017736996,0.008790009,0.09238707,0.006973563,-0.004272743,0.011973126,-0.008585797,-0.021080738,0.013031587,0.01370105,-0.09080956,0.020479785,0.008257922,0.0031225018,-0.0012236205,0.0143050505,0.0002720728,0.012676133,-0.0069583403,0.0040621455,-0.02434368,0.0010919038,0.009693354,0.0007816511,0.011022646,0.014247449,-0.013275634,0.030500693,-0.018731738,0.017420426,0.008217223,-0.010325576,-0.00595901,-0.001719983,0.0075156866,0.007930733,0.012343504,0.006961234,-0.0048547164,-0.004919466,0.008023678,0.010726358,-0.0006975898,0.004459504,-0.055485703,0.017474277,0.0010052404,-0.018659715,-0.02373731,-0.004501967,0.0072633936,0.013343164,-0.013854842,-0.027084606,-0.027504535,-0.024619108,0.003554447,-0.04562161,-0.0049163704,-0.004450721,-0.0024292797,-0.0014148013,0.018303996,0.0014347292,-0.0007531216,0.01305024,0.0018816537,0.001692408,-0.014002347,-0.01948651,-0.0014893101,-0.08476544,0.016790612,-0.010746747,-0.011141862,0.011497024,0.01055941,0.009482775,0.014270476,-0.010588331,-0.00470186,-0.039289802,0.016186902,-0.0052600475,-0.0038064024,-7.8245175e-06,0.011271199
05H193,0.008882003,-0.013352233,-0.0014815696,-0.0006309185,-0.10049306,0.004334505,-0.018993944,-0.014571997,-0.0006711264,0.015396904,-0.107856385,0.02167087,0.0019041228,-0.0036608,0.009660526,0.002354024,0.030226607,0.04655896,0.085120864,0.011892007,0.0034722057,0.0050976495,0.0019715314,0.017963655,-0.0013283938,0.015210586,-0.010678417,0.10049071,0.08326462,0.005819251,0.0044379923,0.014021567,0.014406865,0.014647917,0.121998936,0.010516136,-0.0053661596,-0.0120282285,-0.00029218805,-0.00047890292,-0.09049647,0.0034237532,0.0011782346,-0.013614535,-0.004493732,-0.028860215,0.009024612,0.00012419379,-0.016382905,-0.0062109916,0.0029334123,0.009297485,-0.0011801866,-0.009540824,0.014651456,-0.00026543485,-0.0062154126,-0.0003235644,-0.04416413,0.006107614,-0.005920849,0.011317508,-0.0096045695,-0.004760302,-0.0031233854,-0.037270904,0.025129903,0.006105037,0.0107636405,0.011272147,-0.010805077,-0.007824233,0.01282212,-0.005434587,0.008770698,0.006890085,-0.009584654,0.0061370474,0.009867002,0.018143876,0.0023397661,-0.0035570357,0.02549645,-0.006381509,-0.012291729,-0.0017594158,0.007170784,-0.0032442396,-0.010182488,0.0029313879,-0.015790354,0.0070058503,0.0037255392,-0.0023182125,0.008435681,-0.013203971,-0.0012476345,0.005795954,0.0061342614,0.017051777,0.010998273,-0.00018906048,0.019699562,0.006159252,0.0006399659,0.009775085,-0.006268465,-0.0059274435,0.0049786433,0.0747545,-0.011883822,0.018606447,0.015316057,-0.029313968,0.0050568725,0.023222122,0.0017269434,-0.006020454,0.011866014,0.025666144,-0.004684605,-0.0026356266,0.0004844878,0.008580732,-0.010971526
05H195,-0.0012344571,-0.004444246,-0.0014194758,-0.0039380263,0.050277963,0.009677191,-0.070703715,0.013554862,-8.192472e-05,-0.003449363,-0.13543774,-0.0023611079,0.033914153,-0.008166506,0.00081135513,-0.0010728459,-0.0015928524,-0.11808314,-0.058604773,0.006696531,-0.008727037,-0.000121963865,-0.00057415344,0.0076029315,0.00053303625,0.0067056967,0.006263058,0.043874245,-0.00830669,0.0062017124,-0.0009485478,-0.0110932635,-0.0026249895,0.01120658,-0.055539783,0.0015962222,-0.003349507,0.0003661011,-0.009493759,0.003094824,0.08603486,0.007910038,-0.004730757,-0.0029042244,-0.0021114012,-0.0060985982,0.00010509252,-0.0024825444,0.09149836,-0.0071868887,0.00093423564,0.00058010756,-0.00056102744,-0.0006785923,0.013551054,0.0057868585,0.0067714043,-0.0014271947,0.12623462,-0.0078066564,-0.00020110914,0.00096593634,0.0076391483,-0.0024138556,0.011061124,-0.09846192,0.0006654177,0.0016217849,0.0020212766,0.0012977788,0.007156926,0.008520208,0.0043171695,-0.002537205,-0.0043194653,0.0002852657,-0.0046742093,-0.0067659477,-0.0010682741,-0.010200194,-0.0013442868,-0.0055148597,0.08091526,0.0010762288,-0.011561646,0.001246884,0.0034290552,-0.007974874,0.0026476877,0.007307821,0.0033607378,-0.0010209371,0.09336611,-0.004721914,0.0037569904,0.028896213,0.0025580048,-0.0008404297,0.0008749608,-0.0056885853,-0.0023558391,0.010054438,0.00010327969,0.004924052,-0.013020987,-0.004351588,0.009377096,-0.0046762316,-0.006120872,0.117093295,0.0028189493,-0.0054932055,-0.0006619606,-0.0046283323,0.00085109996,0.006328569,-0.0028321475,0.00079682196,-0.000584807,0.058453754,0.0011029554,0.007786571,0.0012081113,-0.0068369573,-0.0006403981
06H004,-0.009259724,-0.0008411539,0.0015089721,-0.012465397,-0.12912571,-0.010932027,0.051629987,0.006499045,0.0064320997,-0.010675559,-0.055338997,-0.0053473576,0.00873613,-0.017560737,0.002388215,-0.0027548946,-0.00088322815,0.047936227,0.054532863,0.010649418,-0.008352213,0.011179617,0.0083455425,0.006107425,-0.009687386,0.007533486,0.00785244,-0.13377506,0.013927987,-0.0038528633,-0.0022586589,0.0023780244,-0.0026552812,0.009729364,-0.05382744,-0.004823931,-0.00356947,-0.0027709424,-0.00043478288,0.0198097,0.074026786,-0.0009249225,-0.00014615805,0.00057939114,0.00025846035,-0.027014092,-0.002220393,-0.02136751,-0.055402696,7.2300565e-05,0.004398899,-0.01219348,0.00086544733,-0.0022030647,0.005814749,-0.003555439,-0.009838041,0.00654475,-0.02810919,-0.013928804,0.0023964338,-0.018609848,0.00570054,-0.0037993544,0.014405309,0.041457564,0.006183089,-0.003385355,0.0059412164,-0.0027811076,-0.00026032806,0.0009564732,-0.018299589,-0.010357434,-0.0007915434,0.0033547743,0.0009019091,-0.008555714,-0.007937172,-0.008880207,0.007463221,0.010565165,0.02542198,0.0022992159,-0.0023853956,0.008557273,0.008654262,0.009050362,-0.0035564068,0.0060468563,0.0068379743,-0.0025896088,-0.04973098,0.010924267,0.005810942,-0.062091004,0.0075619393,-0.00011172327,0.0031999398,0.0016125679,-0.013112724,0.00050950877,-0.0012872118,0.007224257,0.006094796,0.0033622105,0.013358567,0.006923347,-0.018747253,-0.059775904,0.0023747575,0.00598287,0.0063089007,-0.007219475,-0.0038604017,0.0044565587,-0.0019175694,0.003268822,-0.0011350696,-0.011214159,-0.0036448776,0.009978541,0.021171171,-0.0035976116,-0.011336288
06H010,-0.00010588164,0.00307087,-9.5532465e-05,-0.010098042,0.1360655,0.0010245153,0.13676685,0.05051145,-0.0031554413,-0.004849716,-0.06803061,0.00014912448,0.038292974,-0.0020946304,0.0004961009,0.0011209345,0.0043582376,-0.04997836,-0.056192294,-0.0015814536,0.0015895101,0.0115456395,0.016711324,0.000857228,-0.0037078368,0.006470548,0.0073449495,0.08191105,-0.041898143,0.006179643,0.0015852896,-0.01660595,-0.004328683,-0.002132392,-0.06232203,-0.003112934,0.010913756,0.0034738067,-0.0015343023,0.007261102,0.079884134,0.0020897575,0.009525887,-0.0076575167,0.009008388,0.04603764,-0.00024107003,0.0010532181,0.014839089,-0.018664438,0.006032782,0.0063097067,-0.0028012223,0.0006865337,-0.0023408625,0.0042049247,0.007531292,0.013495755,0.044199757,-0.0040117917,-0.012717747,-0.00038736107,-0.0046286294,-0.00064967474,0.006890187,0.07465482,0.0044998284,0.005140259,0.0032172706,-0.00040684603,0.01734136,0.0050528497,0.0049488167,-0.020224135,-0.010581799,-0.002559859,0.0033724867,-0.009131015,-0.011858346,-0.010859096,0.013663644,0.010048914,0.008828265,-0.0024294239,-6.7653804e-05,-0.0010315429,0.0050155264,-0.0038411233,0.00069031696,-0.011937782,0.020474702,0.0053286226,-0.15790647,0.010153927,0.005043739,0.04681204,0.011182683,-0.0016879928,-0.0039975895,-0.008970791,-0.008017539,0.014149402,0.0015782295,0.001087095,-0.0062904186,0.005806742,0.011731325,0.010811433,-0.0018806122,-0.020546097,-0.0027459813,0.010092627,-0.0049725063,0.00036330035,0.002041496,0.004961967,-0.0010966331,0.0036160757,0.0067366264,0.017078392,-0.0022708923,0.009674258,0.0038111014,-0.0026849161,-0.013334142
06H011,-0.0015962435,0.0016441946,-0.01286325,-0.0014043194,0.017177518,-0.0077994806,-0.06638821,0.0052025053,0.0075266473,-0.006031117,-0.045523476,-0.008326477,-0.031591754,-0.0022811973,-0.008853611,0.00053014007,-0.006337091,-0.09996456,0.14541496,-0.0024220704,0.004384213,0.004323941,-0.0011420314,-0.007859119,-0.010632626,-0.0010756666,-0.010428453,0.06622779,-0.065563254,-0.0013055999,0.0008917487,0.012311092,-0.00039359345,-0.012140467,-0.05631692,-0.010108658,0.0047250567,-0.0015884634,0.0026629858,0.012047427,0.021627944,-0.009896846,0.004982235,0.0029305099,-0.00026377008,0.0017975012,-0.009052125,-0.00036511224,-0.061798256,0.011897979,0.0023254612,-0.0076322127,0.0012109838,0.0029252972,-0.012538757,-0.0069022407,-0.006582585,-0.0014154131,0.07517751,-0.015192893,0.00910056,-0.009767246,-0.0018744572,0.0039070444,-0.0031214063,-0.09496241,-0.0040185335,0.00024203441,-0.0072300797,0.0010530854,-0.003690928,-0.004653459,-0.018323824,0.010099656,0.0048784,0.016334338,-0.00015096243,0.002503139,6.573297e-05,0.008510934,-0.0015829154,0.017300786,-0.024225986,0.0038481,0.006330221,-0.0055197217,0.009979517,0.0074673994,0.0013086702,0.010319825,-0.009627395,0.0018196267,-0.016308881,-0.003996308,0.0010094494,0.0403005,-6.2405416e-05,0.0023360678,0.0012274309,0.00042985054,0.0063239736,-0.005316429,-0.004525985,0.010591982,0.01569234,0.007978668,-0.005187768,-0.007796192,-0.003366875,0.03652049,0.0041696196,0.004873648,0.0043150242,0.0074919197,-0.00097099814,-0.0020557533,0.0067060213,-0.0031266408,-0.0024434102,-0.102967665,-0.013324514,-0.010778045,0.008608573,-0.004372165,0.0001245991
